,module
Sym_60429_c0_g1,1
Sym_60433_c0_g1,0
Sym_60434_c0_g1,0
Sym_60435_c0_g1,1
Sym_60436_c0_g1,0
Sym_60437_c0_g1,0
Sym_60440_c0_g1,0
Sym_60451_c0_g1,0
Sym_60464_c0_g1,0
Sym_60469_c0_g1,0
Sym_60483_c0_g1,0
Sym_60521_c0_g1,0
Sym_60540_c0_g1,0
Sym_6057_c0_g1,1
Sym_60599_c0_g1,0
Sym_60602_c0_g1,1
Sym_60606_c0_g1,0
Sym_60611_c0_g1,0
Sym_60613_c0_g1,0
Sym_60617_c0_g1,1
Sym_60620_c0_g1,0
Sym_60624_c0_g1,0
Sym_60630_c0_g1,0
Sym_60634_c0_g1,1
Sym_60636_c0_g1,0
Sym_60641_c0_g1,0
Sym_60646_c0_g1,1
Sym_60679_c0_g1,1
Sym_60680_c0_g1,0
Sym_60680_c0_g2,0
Sym_60686_c0_g1,1
Sym_60687_c0_g1,0
Sym_60690_c0_g1,0
Sym_60742_c0_g1,1
Sym_60805_c0_g1,1
Sym_60816_c0_g1,0
Sym_60862_c0_g1,0
Sym_60865_c0_g1,1
Sym_608_c0_g2,1
Sym_60920_c0_g1,1
Sym_60925_c0_g2,0
Sym_60936_c0_g1,0
Sym_60940_c0_g1,0
Sym_60941_c0_g1,1
Sym_60942_c0_g1,1
Sym_60971_c0_g1,0
Sym_60995_c0_g1,1
Sym_60_c0_g1,1
Sym_61003_c0_g1,0
Sym_61007_c0_g1,1
Sym_61012_c0_g1,1
Sym_61028_c0_g1,1
Sym_61061_c0_g1,0
Sym_61062_c0_g1,0
Sym_61068_c0_g1,1
Sym_61084_c0_g1,0
Sym_61097_c0_g1,0
Sym_61108_c0_g1,1
Sym_61110_c0_g1,1
Sym_61113_c0_g1,0
Sym_61115_c0_g1,0
Sym_61119_c0_g1,1
Sym_61122_c0_g1,0
Sym_61136_c0_g1,0
Sym_61142_c0_g1,0
Sym_61145_c0_g1,1
Sym_61152_c0_g1,1
Sym_61154_c0_g1,0
Sym_61169_c0_g1,0
Sym_61206_c0_g1,0
Sym_61207_c0_g1,0
Sym_61243_c0_g1,0
Sym_61248_c0_g1,1
Sym_61258_c0_g1,0
Sym_61294_c0_g1,0
Sym_61295_c0_g2,0
Sym_61308_c0_g1,1
Sym_61315_c0_g1,0
Sym_61329_c0_g2,0
Sym_61338_c0_g1,0
Sym_61355_c0_g1,0
Sym_61362_c0_g1,0
Sym_61376_c0_g1,0
Sym_61402_c0_g1,0
Sym_61410_c0_g1,0
Sym_61420_c0_g1,1
Sym_61430_c0_g1,0
Sym_61431_c0_g1,0
Sym_61432_c0_g1,0
Sym_61434_c0_g1,0
Sym_61437_c0_g1,0
Sym_61450_c0_g2,0
Sym_61452_c0_g1,1
Sym_61454_c0_g1,0
Sym_61461_c0_g1,0
Sym_61462_c0_g1,0
Sym_61475_c0_g1,0
Sym_61484_c0_g1,1
Sym_61489_c0_g1,1
Sym_61497_c0_g1,0
Sym_614_c0_g1,0
Sym_61500_c0_g1,1
Sym_61504_c0_g1,0
Sym_61515_c0_g1,0
Sym_61537_c0_g1,0
Sym_61555_c0_g2,0
Sym_61591_c0_g1,0
Sym_61597_c0_g1,1
Sym_61607_c0_g1,0
Sym_61609_c0_g1,0
Sym_61613_c0_g1,0
Sym_61621_c0_g1,0
Sym_61628_c0_g1,0
Sym_61649_c0_g1,0
Sym_61674_c0_g1,0
Sym_61678_c0_g1,1
Sym_61683_c0_g1,0
Sym_61689_c0_g1,1
Sym_61705_c0_g1,0
Sym_61773_c0_g1,0
Sym_61775_c0_g1,0
Sym_61784_c0_g1,0
Sym_61796_c0_g3,0
Sym_61800_c0_g1,0
Sym_61801_c0_g1,0
Sym_61805_c0_g1,0
Sym_61806_c0_g1,0
Sym_61814_c0_g2,1
Sym_61819_c0_g1,1
Sym_61820_c0_g1,0
Sym_61834_c0_g1,0
Sym_61836_c0_g1,0
Sym_61839_c0_g1,0
Sym_61854_c0_g1,0
Sym_61857_c0_g1,0
Sym_61859_c0_g1,0
Sym_61871_c0_g1,0
Sym_61877_c0_g1,0
Sym_61879_c0_g1,0
Sym_61881_c0_g1,0
Sym_61886_c0_g1,0
Sym_61892_c0_g1,1
Sym_61896_c0_g1,0
Sym_61898_c0_g1,1
Sym_61909_c0_g1,0
Sym_61953_c0_g1,0
Sym_61973_c0_g1,0
Sym_61974_c0_g1,1
Sym_61978_c0_g1,1
Sym_62008_c0_g1,1
Sym_62034_c0_g1,0
Sym_62043_c0_g1,0
Sym_62044_c0_g1,1
Sym_62051_c0_g2,1
Sym_62060_c0_g1,0
Sym_62067_c0_g1,1
Sym_62080_c0_g1,0
Sym_62084_c0_g1,0
Sym_62096_c0_g1,1
Sym_62106_c0_g1,1
Sym_62121_c0_g1,0
Sym_62123_c0_g1,0
Sym_62141_c0_g1,0
Sym_62146_c0_g1,0
Sym_62149_c0_g2,1
Sym_62165_c0_g1,1
Sym_62202_c0_g1,0
Sym_62206_c0_g1,0
Sym_62215_c0_g1,0
Sym_62221_c0_g1,1
Sym_62231_c0_g1,0
Sym_62236_c0_g1,0
Sym_62239_c0_g2,0
Sym_62240_c0_g1,0
Sym_62245_c0_g1,0
Sym_62253_c0_g1,1
Sym_62255_c0_g1,0
Sym_62261_c0_g1,0
Sym_62266_c0_g1,0
Sym_62270_c0_g1,0
Sym_62298_c0_g1,0
Sym_62310_c0_g1,0
Sym_62339_c0_g1,1
Sym_62340_c0_g1,0
Sym_62362_c0_g1,1
Sym_62365_c0_g1,1
Sym_62390_c0_g1,0
Sym_62413_c0_g1,0
Sym_62424_c0_g2,0
Sym_62434_c0_g1,0
Sym_62477_c0_g1,0
Sym_62484_c0_g1,0
Sym_62492_c0_g1,0
Sym_62496_c0_g1,0
Sym_62501_c0_g1,0
Sym_62503_c0_g1,1
Sym_62518_c0_g1,0
Sym_62526_c0_g1,0
Sym_62530_c0_g1,1
Sym_62533_c0_g1,1
Sym_62554_c0_g1,1
Sym_62562_c0_g1,1
Sym_62570_c0_g1,0
Sym_62594_c0_g1,0
Sym_62616_c0_g2,1
Sym_62618_c0_g1,1
Sym_62624_c0_g1,0
Sym_62639_c0_g1,0
Sym_62655_c0_g1,0
Sym_62659_c0_g1,0
Sym_62667_c0_g1,1
Sym_62680_c0_g1,1
Sym_62699_c0_g1,1
Sym_62704_c0_g1,1
Sym_62729_c0_g1,0
Sym_62777_c0_g1,0
Sym_62801_c0_g1,1
Sym_62808_c0_g1,1
Sym_62811_c0_g1,0
Sym_62856_c0_g1,0
Sym_62915_c1_g1,1
Sym_62917_c0_g1,1
Sym_62919_c0_g1,0
Sym_6294_c0_g1,0
Sym_62991_c0_g2,0
Sym_63136_c0_g1,0
Sym_63164_c0_g1,0
Sym_63183_c0_g1,0
Sym_63193_c0_g1,0
Sym_63223_c0_g1,1
Sym_63244_c0_g1,1
Sym_6326_c0_g1,1
Sym_63281_c0_g1,1
Sym_63286_c0_g1,0
Sym_63327_c0_g2,0
Sym_63336_c0_g1,0
Sym_6338_c0_g1,0
Sym_63413_c0_g1,1
Sym_63426_c0_g1,0
Sym_63436_c0_g1,0
Sym_63447_c0_g1,0
Sym_63484_c0_g1,0
Sym_63504_c0_g1,1
Sym_63520_c0_g1,0
Sym_63526_c0_g1,0
Sym_63538_c0_g1,0
Sym_63551_c0_g1,1
Sym_63564_c0_g1,0
Sym_63569_c0_g1,0
Sym_63584_c0_g1,0
Sym_636_c0_g1,0
Sym_63709_c0_g1,0
Sym_63747_c0_g1,1
Sym_63831_c0_g1,1
Sym_63900_c1_g1,0
Sym_63998_c0_g1,1
Sym_64138_c0_g1,0
Sym_64187_c0_g1,0
Sym_64227_c0_g1,0
Sym_64238_c0_g1,0
Sym_64239_c0_g1,0
Sym_64242_c0_g1,0
Sym_64251_c0_g1,0
Sym_64252_c0_g1,0
Sym_64256_c0_g1,0
Sym_64264_c0_g1,0
Sym_64268_c0_g1,0
Sym_64269_c0_g1,0
Sym_64274_c0_g1,0
Sym_64276_c0_g1,1
Sym_64277_c0_g1,0
Sym_64282_c0_g1,0
Sym_64292_c0_g1,1
Sym_64293_c0_g1,0
Sym_64300_c0_g2,0
Sym_64302_c0_g1,0
Sym_64310_c0_g1,0
Sym_64317_c0_g1,1
Sym_64323_c0_g1,0
Sym_64325_c0_g1,1
Sym_64331_c0_g1,1
Sym_64344_c0_g1,1
Sym_64347_c0_g1,0
Sym_64351_c0_g2,1
Sym_64356_c0_g1,0
Sym_64358_c0_g1,1
Sym_64360_c0_g1,0
Sym_64368_c0_g2,0
Sym_64377_c0_g1,0
Sym_64380_c0_g1,1
Sym_64381_c0_g1,0
Sym_64397_c0_g1,1
Sym_6439_c0_g1,1
Sym_64401_c0_g2,0
Sym_64404_c0_g1,0
Sym_64413_c0_g1,1
Sym_64419_c0_g1,0
Sym_64426_c0_g1,0
Sym_64430_c0_g1,0
Sym_64432_c0_g1,1
Sym_64439_c0_g1,0
Sym_64444_c0_g1,0
Sym_64446_c0_g1,1
Sym_64453_c0_g2,0
Sym_64457_c0_g1,0
Sym_64458_c0_g1,0
Sym_64462_c0_g1,1
Sym_64465_c0_g1,0
Sym_64466_c0_g1,0
Sym_64481_c0_g1,0
Sym_64489_c0_g1,1
Sym_64493_c0_g1,0
Sym_64503_c0_g1,0
Sym_64506_c0_g1,0
Sym_64512_c0_g1,0
Sym_64523_c0_g1,0
Sym_64531_c0_g1,0
Sym_64532_c0_g1,0
Sym_64533_c1_g1,1
Sym_64534_c0_g1,1
Sym_64547_c0_g1,0
Sym_6454_c0_g1,1
Sym_64555_c0_g1,0
Sym_64558_c0_g1,1
Sym_64574_c0_g1,0
Sym_64585_c0_g1,0
Sym_64586_c0_g1,0
Sym_64589_c0_g1,1
Sym_645_c0_g1,1
Sym_64600_c0_g1,1
Sym_64601_c0_g1,1
Sym_64614_c0_g1,0
Sym_64614_c0_g2,0
Sym_64634_c0_g1,1
Sym_64639_c0_g1,1
Sym_64641_c0_g1,0
Sym_64645_c0_g1,0
Sym_64648_c0_g1,1
Sym_64660_c0_g1,1
Sym_64678_c0_g1,1
Sym_6467_c0_g1,1
Sym_64690_c0_g1,0
Sym_64696_c0_g1,0
Sym_64699_c0_g1,0
Sym_6469_c0_g1,1
Sym_64704_c0_g1,0
Sym_64715_c0_g1,0
Sym_64725_c0_g1,1
Sym_64735_c0_g1,0
Sym_64743_c0_g1,1
Sym_64745_c0_g1,0
Sym_64751_c0_g1,0
Sym_64753_c0_g1,0
Sym_64755_c0_g1,0
Sym_64762_c0_g1,0
Sym_64764_c0_g1,0
Sym_64771_c0_g1,0
Sym_64782_c0_g2,1
Sym_64814_c0_g1,0
Sym_64815_c0_g1,1
Sym_64817_c0_g1,1
Sym_64829_c0_g1,0
Sym_64855_c0_g1,1
Sym_64856_c0_g1,0
Sym_64858_c0_g1,1
Sym_64860_c0_g1,0
Sym_6486_c0_g1,0
Sym_64878_c0_g1,1
Sym_64889_c0_g1,1
Sym_64891_c0_g1,1
Sym_64895_c0_g1,1
Sym_64898_c0_g1,0
Sym_64900_c0_g1,0
Sym_64902_c0_g1,0
Sym_64903_c0_g1,0
Sym_64903_c0_g2,1
Sym_64912_c0_g1,0
Sym_64915_c0_g1,1
Sym_6491_c0_g1,0
Sym_64920_c0_g1,0
Sym_64921_c0_g1,0
Sym_64924_c0_g1,1
Sym_64926_c0_g1,1
Sym_64927_c0_g2,0
Sym_64930_c0_g1,1
Sym_64932_c0_g1,0
Sym_64945_c0_g1,0
Sym_64950_c0_g1,0
Sym_64951_c0_g1,0
Sym_64952_c0_g1,0
Sym_64953_c0_g1,1
Sym_64957_c0_g1,0
Sym_64960_c0_g1,0
Sym_64963_c0_g1,0
Sym_64967_c0_g1,0
Sym_64971_c0_g1,0
Sym_64983_c0_g1,1
Sym_64986_c0_g1,1
Sym_64989_c0_g1,0
Sym_64992_c0_g1,1
Sym_64995_c0_g1,1
Sym_65002_c0_g1,0
Sym_65006_c0_g1,1
Sym_65010_c0_g1,0
Sym_65011_c0_g1,1
Sym_65012_c0_g1,0
Sym_65014_c0_g1,1
Sym_65017_c0_g1,0
Sym_65020_c0_g1,0
Sym_65029_c0_g1,1
Sym_65032_c0_g1,0
Sym_65035_c0_g1,1
Sym_65038_c0_g2,1
Sym_65042_c0_g1,0
Sym_65051_c0_g1,0
Sym_6505_c0_g1,0
Sym_65061_c0_g2,1
Sym_65062_c0_g1,0
Sym_65065_c0_g1,0
Sym_65075_c0_g1,1
Sym_65076_c0_g1,0
Sym_65081_c0_g1,0
Sym_65084_c0_g1,1
Sym_65093_c0_g1,0
Sym_65096_c0_g1,0
Sym_65108_c0_g1,1
Sym_65109_c0_g1,0
Sym_65114_c0_g1,0
Sym_65119_c0_g1,0
Sym_65128_c0_g1,1
Sym_65138_c0_g1,0
Sym_65152_c0_g2,1
Sym_65154_c0_g1,0
Sym_65168_c0_g1,1
Sym_65169_c0_g2,0
Sym_65180_c0_g1,0
Sym_65184_c0_g1,1
Sym_65187_c0_g1,0
Sym_65189_c0_g1,0
Sym_65199_c0_g1,0
Sym_65201_c0_g1,1
Sym_65205_c0_g2,0
Sym_65207_c0_g1,0
Sym_65212_c0_g1,1
Sym_65214_c0_g1,1
Sym_65215_c0_g1,0
Sym_65215_c0_g2,0
Sym_65219_c0_g2,0
Sym_65240_c0_g1,1
Sym_65243_c0_g1,0
Sym_65262_c0_g1,1
Sym_65274_c0_g1,0
Sym_65298_c0_g1,1
Sym_65308_c0_g1,0
Sym_65344_c0_g1,0
Sym_65345_c0_g1,0
Sym_65346_c0_g1,0
Sym_65366_c0_g1,1
Sym_65367_c0_g1,0
Sym_65369_c0_g1,0
Sym_65379_c0_g1,0
Sym_65387_c0_g1,0
Sym_65429_c0_g1,0
Sym_65437_c0_g1,0
Sym_65445_c0_g1,1
Sym_65468_c0_g1,0
Sym_65473_c0_g1,0
Sym_65490_c0_g1,0
Sym_65513_c0_g1,0
Sym_65578_c0_g1,1
Sym_65583_c0_g1,0
Sym_65606_c0_g1,0
Sym_65608_c0_g1,1
Sym_65610_c0_g1,0
Sym_65617_c0_g1,0
Sym_65623_c0_g2,0
Sym_65642_c0_g1,0
Sym_65647_c0_g1,0
Sym_65651_c0_g1,0
Sym_65652_c0_g1,0
Sym_65652_c0_g2,0
Sym_65661_c0_g1,1
Sym_65665_c0_g2,0
Sym_65668_c0_g1,0
Sym_65669_c0_g1,1
Sym_65670_c0_g1,0
Sym_65671_c0_g1,0
Sym_65675_c0_g1,0
Sym_65683_c0_g2,0
Sym_65688_c0_g1,1
Sym_65702_c0_g1,0
Sym_65708_c0_g1,0
Sym_6570_c0_g1,0
Sym_65714_c0_g1,0
Sym_65716_c0_g1,0
Sym_65716_c0_g2,1
Sym_65718_c0_g1,0
Sym_65719_c0_g1,1
Sym_65721_c0_g1,0
Sym_65732_c0_g1,1
Sym_65750_c0_g3,1
Sym_65752_c0_g1,0
Sym_65753_c0_g1,0
Sym_65756_c0_g1,0
Sym_65761_c0_g1,0
Sym_65763_c0_g1,1
Sym_65765_c0_g1,0
Sym_65766_c0_g1,1
Sym_65771_c0_g1,1
Sym_65772_c0_g1,1
Sym_65775_c0_g1,1
Sym_65783_c0_g1,0
Sym_65815_c0_g1,1
Sym_65818_c0_g2,0
Sym_65819_c0_g1,1
Sym_65822_c0_g1,1
Sym_65846_c0_g1,1
Sym_65856_c0_g2,1
Sym_65859_c0_g1,0
Sym_65863_c0_g1,0
Sym_65872_c0_g1,0
Sym_65881_c0_g1,1
Sym_65884_c0_g1,0
Sym_65885_c0_g1,0
Sym_65894_c0_g1,0
Sym_65896_c0_g1,1
Sym_65902_c0_g1,1
Sym_65906_c0_g1,1
Sym_65926_c0_g1,1
Sym_6592_c0_g1,1
Sym_65934_c0_g1,1
Sym_65939_c0_g1,0
Sym_65945_c0_g1,0
Sym_65948_c0_g1,1
Sym_65949_c0_g1,0
Sym_65953_c0_g1,0
Sym_65986_c0_g1,0
Sym_65995_c0_g1,0
Sym_66000_c0_g1,0
Sym_66011_c0_g1,0
Sym_66024_c0_g1,1
Sym_66057_c0_g1,0
Sym_66064_c0_g1,0
Sym_66071_c0_g1,1
Sym_66110_c0_g1,0
Sym_66111_c0_g1,0
Sym_66119_c1_g1,0
Sym_66121_c0_g1,0
Sym_66124_c0_g1,0
Sym_66125_c0_g1,0
Sym_66131_c0_g1,0
Sym_66134_c0_g1,1
Sym_66141_c0_g1,1
Sym_66143_c0_g1,0
Sym_66147_c0_g1,0
Sym_66153_c0_g1,0
Sym_66157_c0_g1,0
Sym_66160_c0_g1,1
Sym_66161_c0_g1,1
Sym_66163_c0_g1,0
Sym_66164_c0_g1,0
Sym_66167_c0_g1,0
Sym_66171_c0_g1,0
Sym_66175_c0_g1,0
Sym_66183_c0_g1,0
Sym_66184_c0_g1,1
Sym_66190_c0_g1,1
Sym_66199_c0_g1,0
Sym_66213_c0_g1,0
Sym_66216_c0_g1,0
Sym_66220_c0_g2,1
Sym_66227_c0_g1,1
Sym_66231_c0_g1,0
Sym_66239_c0_g1,0
Sym_66240_c1_g1,0
Sym_66245_c0_g1,0
Sym_66250_c0_g1,0
Sym_66255_c0_g1,0
Sym_66264_c0_g1,0
Sym_66270_c0_g1,0
Sym_66278_c0_g1,0
Sym_66307_c0_g1,1
Sym_66324_c0_g2,0
Sym_66366_c0_g1,0
Sym_66370_c0_g1,0
Sym_66399_c0_g1,1
Sym_663_c0_g1,0
Sym_66401_c0_g2,1
Sym_66409_c0_g1,0
Sym_66410_c0_g1,0
Sym_66414_c0_g1,0
Sym_66422_c0_g1,0
Sym_66436_c0_g1,1
Sym_66442_c0_g1,1
Sym_66451_c0_g1,1
Sym_66456_c0_g1,0
Sym_66473_c0_g1,0
Sym_66485_c0_g1,0
Sym_66487_c0_g2,1
Sym_66490_c0_g1,1
Sym_66494_c0_g1,0
Sym_66513_c0_g1,0
Sym_66542_c0_g1,1
Sym_66543_c0_g1,0
Sym_66551_c0_g1,1
Sym_66583_c0_g1,0
Sym_66597_c0_g1,1
Sym_665_c0_g1,0
Sym_66680_c0_g1,0
Sym_6679_c0_g1,0
Sym_66827_c0_g1,0
Sym_66831_c0_g1,0
Sym_66839_c0_g1,0
Sym_66841_c0_g1,0
Sym_66852_c0_g2,1
Sym_66856_c0_g1,0
Sym_66862_c0_g1,1
Sym_66866_c0_g1,0
Sym_66870_c0_g1,0
Sym_66873_c0_g1,0
Sym_66875_c0_g1,0
Sym_66880_c0_g1,1
Sym_66896_c0_g1,1
Sym_66898_c0_g1,0
Sym_66899_c0_g1,0
Sym_66903_c0_g2,0
Sym_66908_c0_g1,0
Sym_66908_c0_g2,0
Sym_66914_c0_g1,0
Sym_66919_c0_g1,0
Sym_66923_c0_g1,0
Sym_66932_c0_g1,0
Sym_66946_c0_g1,1
Sym_66954_c0_g1,0
Sym_66964_c0_g1,0
Sym_66969_c0_g1,1
Sym_66970_c0_g1,0
Sym_66973_c0_g1,1
Sym_66977_c0_g1,0
Sym_66984_c0_g1,0
Sym_66988_c0_g1,0
Sym_66991_c0_g1,0
Sym_66993_c0_g1,0
Sym_66995_c0_g1,1
Sym_66998_c0_g1,0
Sym_67032_c0_g1,1
Sym_67039_c0_g1,0
Sym_67071_c0_g1,0
Sym_67088_c0_g1,1
Sym_67090_c0_g1,0
Sym_67092_c0_g1,0
Sym_67096_c0_g1,0
Sym_67104_c0_g1,0
Sym_67113_c0_g1,0
Sym_67123_c0_g1,0
Sym_67132_c0_g1,0
Sym_67135_c0_g1,0
Sym_67154_c0_g1,0
Sym_67155_c0_g1,1
Sym_67159_c0_g2,0
Sym_67160_c0_g1,1
Sym_67181_c0_g1,0
Sym_67184_c0_g1,0
Sym_67191_c0_g1,0
Sym_67195_c0_g1,0
Sym_67216_c0_g1,1
Sym_67217_c0_g1,0
Sym_67219_c0_g1,0
Sym_67222_c0_g1,0
Sym_67223_c0_g1,0
Sym_67244_c0_g1,1
Sym_67248_c0_g3,0
Sym_67255_c0_g1,1
Sym_67268_c0_g1,1
Sym_67273_c0_g1,0
Sym_67275_c0_g1,0
Sym_67289_c0_g1,0
Sym_67290_c0_g1,0
Sym_67293_c0_g1,0
Sym_67298_c0_g1,1
Sym_67298_c0_g2,0
Sym_67303_c0_g1,0
Sym_67329_c0_g1,0
Sym_67330_c0_g1,1
Sym_67336_c0_g1,0
Sym_67337_c0_g1,1
Sym_67343_c0_g1,1
Sym_67344_c0_g1,1
Sym_67347_c0_g1,0
Sym_67350_c0_g1,1
Sym_67363_c0_g1,0
Sym_67376_c0_g1,0
Sym_67383_c0_g1,0
Sym_67404_c0_g1,0
Sym_67413_c0_g1,0
Sym_67425_c0_g1,0
Sym_67429_c0_g1,0
Sym_67439_c0_g1,1
Sym_67442_c0_g1,0
Sym_67458_c0_g1,0
Sym_67474_c0_g1,1
Sym_67475_c0_g2,0
Sym_67484_c0_g1,0
Sym_67486_c0_g1,0
Sym_67487_c0_g1,0
Sym_67491_c0_g1,1
Sym_67498_c0_g1,0
Sym_67544_c0_g2,1
Sym_67578_c0_g1,1
Sym_67579_c0_g1,0
Sym_67587_c0_g1,0
Sym_67716_c0_g1,1
Sym_67717_c0_g1,0
Sym_67737_c0_g1,1
Sym_67777_c0_g1,0
Sym_67795_c0_g1,0
Sym_67855_c0_g1,1
Sym_67880_c0_g1,1
Sym_67935_c0_g1,0
Sym_67978_c0_g1,0
Sym_68010_c0_g1,1
Sym_68023_c0_g1,1
Sym_68028_c0_g1,0
Sym_68065_c0_g1,0
Sym_680_c0_g1,0
Sym_68130_c0_g1,1
Sym_68134_c0_g1,0
Sym_68149_c0_g1,0
Sym_68149_c0_g2,0
Sym_68170_c0_g1,1
Sym_68181_c0_g1,0
Sym_68185_c0_g1,0
Sym_68189_c0_g1,0
Sym_68248_c0_g1,0
Sym_68257_c0_g1,0
Sym_68265_c0_g1,0
Sym_68273_c0_g1,0
Sym_6828_c0_g1,1
Sym_68291_c0_g1,0
Sym_68296_c0_g1,0
Sym_68330_c0_g1,0
Sym_68394_c0_g1,0
Sym_68423_c0_g1,1
Sym_68461_c0_g1,1
Sym_68479_c0_g1,1
Sym_68480_c0_g2,0
Sym_68499_c0_g1,1
Sym_68526_c0_g1,0
Sym_68592_c0_g1,0
Sym_685_c0_g1,1
Sym_68623_c0_g1,0
Sym_68634_c0_g1,1
Sym_68750_c0_g1,1
Sym_6876_c0_g1,0
Sym_68792_c0_g1,1
Sym_687_c0_g1,1
Sym_68966_c0_g1,0
Sym_68972_c0_g1,0
Sym_68987_c0_g1,0
Sym_68993_c0_g1,0
Sym_68999_c0_g1,0
Sym_68_c0_g1,0
Sym_69025_c0_g1,0
Sym_69034_c0_g1,0
Sym_69039_c0_g1,0
Sym_69042_c0_g1,1
Sym_69060_c0_g1,1
Sym_69063_c0_g1,1
Sym_69070_c0_g1,0
Sym_69075_c0_g1,0
Sym_69080_c0_g1,1
Sym_69090_c0_g1,1
Sym_69093_c0_g1,0
Sym_69097_c0_g1,0
Sym_69100_c0_g1,1
Sym_69105_c0_g1,0
Sym_69111_c0_g1,1
Sym_69125_c0_g1,1
Sym_69132_c0_g2,0
Sym_69137_c0_g1,1
Sym_69144_c0_g1,0
Sym_69153_c0_g1,0
Sym_69155_c0_g1,0
Sym_69157_c0_g1,0
Sym_69166_c0_g1,0
Sym_69172_c0_g2,1
Sym_69173_c0_g2,1
Sym_69174_c0_g1,0
Sym_69175_c0_g1,1
Sym_69194_c0_g1,0
Sym_69198_c0_g1,0
Sym_69205_c0_g1,1
Sym_69208_c0_g1,0
Sym_69210_c0_g1,0
Sym_69216_c0_g1,1
Sym_69219_c0_g1,0
Sym_69220_c0_g1,1
Sym_69224_c0_g1,1
Sym_69228_c0_g1,1
Sym_69229_c0_g1,0
Sym_69234_c0_g1,0
Sym_69242_c0_g1,0
Sym_69243_c0_g1,0
Sym_69244_c0_g1,0
Sym_69245_c0_g1,0
Sym_69251_c0_g1,0
Sym_69252_c0_g1,0
Sym_69255_c0_g1,1
Sym_69259_c0_g1,0
Sym_69260_c0_g1,0
Sym_69265_c0_g1,0
Sym_69270_c0_g1,0
Sym_69276_c0_g1,0
Sym_69278_c0_g1,0
Sym_69286_c0_g1,0
Sym_69292_c0_g1,0
Sym_69299_c0_g1,0
Sym_69304_c0_g1,0
Sym_69313_c0_g1,0
Sym_69316_c0_g1,0
Sym_69318_c0_g1,1
Sym_69324_c0_g1,0
Sym_69326_c0_g1,0
Sym_69331_c0_g1,1
Sym_69338_c0_g1,1
Sym_69350_c0_g1,0
Sym_69354_c0_g2,0
Sym_69363_c0_g1,1
Sym_69364_c0_g1,0
Sym_69365_c0_g1,0
Sym_69367_c0_g1,0
Sym_69371_c0_g1,0
Sym_69374_c0_g1,1
Sym_69376_c0_g1,0
Sym_69377_c0_g1,1
Sym_69378_c0_g1,0
Sym_69380_c0_g1,0
Sym_69381_c0_g1,0
Sym_69382_c0_g1,0
Sym_69385_c0_g1,0
Sym_69388_c0_g1,0
Sym_6938_c0_g1,0
Sym_69394_c0_g1,0
Sym_69395_c0_g1,0
Sym_69399_c0_g1,0
Sym_69401_c0_g1,0
Sym_69411_c0_g1,0
Sym_69422_c0_g2,0
Sym_69433_c0_g1,1
Sym_69434_c0_g1,0
Sym_69436_c0_g1,0
Sym_69441_c0_g1,0
Sym_69446_c0_g1,0
Sym_69467_c0_g1,1
Sym_69485_c0_g1,1
Sym_69488_c0_g1,0
Sym_69493_c0_g1,1
Sym_69496_c0_g1,0
Sym_69498_c0_g2,0
Sym_69502_c0_g2,0
Sym_69503_c0_g1,0
Sym_69506_c0_g1,0
Sym_69509_c0_g1,1
Sym_69519_c0_g1,1
Sym_69520_c0_g1,0
Sym_69522_c0_g1,0
Sym_69523_c0_g1,0
Sym_69528_c0_g1,0
Sym_69529_c0_g1,1
Sym_69535_c0_g1,1
Sym_6953_c0_g1,1
Sym_69542_c0_g1,0
Sym_69552_c0_g1,1
Sym_69554_c0_g1,0
Sym_69557_c0_g1,0
Sym_69568_c0_g1,0
Sym_69569_c0_g1,0
Sym_69570_c0_g1,0
Sym_69573_c0_g1,0
Sym_69574_c0_g1,0
Sym_69578_c0_g1,1
Sym_69580_c0_g1,1
Sym_69581_c0_g1,0
Sym_69582_c0_g1,0
Sym_69584_c0_g1,0
Sym_69588_c0_g1,0
Sym_69595_c0_g1,1
Sym_69613_c0_g1,1
Sym_69624_c0_g1,0
Sym_69625_c0_g1,0
Sym_69636_c0_g1,0
Sym_69640_c0_g1,0
Sym_69643_c0_g1,0
Sym_69644_c0_g1,1
Sym_69670_c0_g1,0
Sym_69671_c0_g1,1
Sym_69694_c0_g1,0
Sym_69697_c0_g1,0
Sym_69712_c0_g1,0
Sym_6971_c0_g1,0
Sym_69722_c0_g1,1
Sym_69750_c0_g1,0
Sym_69767_c0_g1,1
Sym_69773_c0_g1,1
Sym_69778_c0_g1,0
Sym_69791_c0_g1,1
Sym_69794_c0_g1,0
Sym_69795_c0_g1,0
Sym_69796_c0_g1,1
Sym_69801_c0_g1,1
Sym_69808_c0_g1,0
Sym_69812_c0_g1,0
Sym_69813_c0_g1,1
Sym_69814_c0_g1,1
Sym_69826_c0_g1,0
Sym_69829_c0_g1,0
Sym_69838_c0_g1,1
Sym_69840_c0_g1,0
Sym_69841_c0_g1,1
Sym_69877_c0_g1,0
Sym_69878_c0_g1,0
Sym_69882_c0_g1,0
Sym_69893_c0_g1,0
Sym_69897_c0_g1,0
Sym_69898_c0_g1,0
Sym_69900_c0_g1,0
Sym_69907_c0_g1,0
Sym_69909_c0_g2,0
Sym_69911_c0_g1,0
Sym_69913_c0_g1,1
Sym_69921_c0_g1,1
Sym_69924_c0_g1,0
Sym_69938_c0_g1,0
