,Control_1.1,Control_1,Control_2.1,Control_2,Control_3.1,Control_3,Control_4.1,Control_4,Cool_1,Cool_2,Cool_3,Cool_4,Heat_1.1,Heat_1,Heat_2.1,Heat_2,Heat_3.1,Heat_3,Heat_4.1,Heat_4
Sym_248493_c0_g1,4.99443621834572,5.19413370918292,5.26973709480772,5.72411500637518,5.27781924697166,5.17648069772069,5.3457455583312,5.49626142057987,5.02114000037293,5.65610439672845,5.51724013500442,5.74803306889499,5.30220015625442,5.21132933183177,5.0875648057618,5.3210578476864,5.2303107068917,5.42055557722152,5.26517365773328,5.37464615571526
Sym_24857_c0_g1,3.13125842806377,3.50782992353587,3.44761797026465,3.01760397874818,3.2103665829361,2.78587571435737,3.48735527602458,3.3902108761179,3.4388666260179,3.50816577333669,3.73601121813873,3.17848010183147,3.16651150113693,3.17330972908698,3.03766041553648,3.06213348653519,3.18570816367799,3.13669995163769,3.37820450178168,3.29934383894717
Sym_248738_c0_g1,4.62576616351216,5.07926055179992,4.72913603488401,4.57946967593486,5.00611960388285,4.84641800878675,4.67323981858682,4.48785923928335,5.22960166719555,5.22509005704783,5.44903685705409,5.60705958284038,4.48912720252102,4.25902362094222,4.60526840216732,4.85482892684676,4.73171904538146,4.68282336934393,4.76145555257063,4.82204443252674
Sym_248778_c0_g1,2.80244580126879,2.96119443501962,2.55748851502379,3.08903295770959,2.62578795914447,2.75549650107371,2.82041050115299,2.72697905240156,2.76247187386875,2.61891058429656,3.13763473260122,3.11210073179764,2.59173251205516,2.84040605482952,3.01244212156117,2.65329027244755,2.58811105600628,2.81447091034574,2.83627445090952,2.3643627604828
Sym_24878_c0_g1,3.81807125483635,4.12061196713719,4.07958332773974,4.30154900772831,4.28675675089521,4.03504584327102,4.3026975716939,4.29376388363635,4.84468458728169,4.66371746476126,4.25749136428954,4.5932537447409,4.01111015691313,3.99706829197796,3.97020915242918,3.83153953942514,3.92839389470198,4.1677491594244,3.99129599674602,4.27739939913399
Sym_24887_c0_g1,6.19013284683318,6.11079479016323,6.11615144269369,6.24796492311109,6.01676194822616,6.10904120410147,6.12044357728757,6.31526282337159,6.51529988810337,6.4502345815022,6.53610587181161,6.03356044267002,6.5277962086742,6.06485175093939,6.1859214701354,6.22701885821892,6.37327089307725,6.30031176241077,6.25237698207561,6.4955651269783
Sym_248910_c0_g1,3.86788446699833,4.00734805119758,3.92622497033558,3.80313366846889,4.03588467425283,3.95677576260441,3.58225188483331,3.97574125427177,3.82679846785933,4.07399312090209,4.41557061628587,4.35383548883074,3.73776288904125,3.65517005720757,3.84511308606765,3.88702783521416,3.66944246846172,3.83352070169762,3.87366107141494,3.98435034581923
Sym_24904_c0_g1,3.83441319450171,3.86397044581141,3.81142033572473,3.98130220852773,3.68745702096422,3.50673623613032,4.07970715780031,3.70792979578419,4.22880135813267,4.39785522323235,4.15205978488858,4.11945230295004,4.07304081697328,3.66211643419255,3.85251478671572,4.12406784887829,3.46793521852005,4.09691943447304,3.88066407808057,4.10254366983734
Sym_24913_c0_g1,4.94570455856815,4.99840515078791,4.82568690209324,4.86875929529901,4.87681210188261,5.1528328045358,4.84742828973356,4.9726092555357,5.16806030548457,4.71253905331203,5.01641531251972,5.12324032500309,5.03664973318204,5.11768895934734,4.99119737704006,5.08471138472665,4.90838124948152,4.9600542193684,4.93204094536449,4.83469967810605
Sym_249155_c0_g1,1.04007506970381,1.0372845900013,1.25197023568747,1.37521021894302,1.10340729267916,1.32262290282917,1.61047227075124,1.17842107783105,2.19760140827439,2.40605038580886,2.30252148550776,2.00628746371345,1.20353652875397,1.05349813601931,1.20538398550489,1.0554834738458,1.05741675106772,1.17608284783395,1.26142145577414,1.27756998551897
Sym_249339_c0_g1,4.4411563898395,4.20675921452195,4.30634357093083,4.48498154254797,4.06859575891543,4.21312402018501,3.96847278750524,4.10041923042037,4.62170051199857,4.30074651909342,4.34221365578996,4.48880665562331,5.10510910185366,4.37564898455154,4.54237234553358,4.62293574207208,4.54688303870553,4.68146112963412,4.57983050689167,4.11000749216557
Sym_24942_c0_g2,4.3919917038931,4.50097520537694,4.44435886100486,4.43619282875943,4.41804559009588,4.48696668661429,4.2886326288652,4.54027285732039,4.85068657179721,5.11150553827215,5.29449778635905,4.69202425544924,4.57720480820562,4.71166065660881,4.28233981697071,4.69399100207581,4.49874193026905,4.52882730011211,4.53639635890145,4.72650427314449
Sym_249444_c0_g1,3.90905630500975,3.93358082344601,3.92832306275234,3.18020282718721,3.66776732115269,3.51805238950195,3.58566794883251,3.47922475112828,3.68511432700519,3.84493082104197,3.69461644829258,3.70749426550378,3.61673920001186,3.76637977610041,3.56804164962538,3.77392507208114,3.7383980174168,3.62422427284052,3.48377688288169,3.67140939299442
Sym_249460_c0_g1,3.46940232635682,3.36718594161007,3.18657876182798,3.21888833047318,3.43723558467937,2.83814338367596,3.25311427337704,3.65223113993997,3.56282694146755,3.48958704406632,3.6186820983714,3.36903050783626,3.27134479193606,3.51699845785598,3.5043027331488,3.22007317388572,2.84471342976292,3.18502986027506,3.36828420187612,3.41628092656306
Sym_24946_c0_g1,6.37311452003305,6.51150914774008,6.58535788124813,6.38867547639867,6.17397003948444,6.48810575234927,6.35825887236624,6.39781437424493,7.14402391240634,6.98466383187215,7.1521872784278,6.96440714961173,6.42700362672294,6.44343256701355,6.50326362112103,6.3432098780796,6.27741758893144,6.20274983991435,6.55501684646875,6.6679639933911
Sym_249491_c0_g1,2.30347007987573,1.99552091397086,2.62679179949332,2.45455620306172,2.11878191376093,2.06527852883113,2.10131894179956,1.92802242834768,2.59824825947279,2.18052069148327,3.10107309193137,2.42965917153143,2.09238238693128,2.26264526239856,2.42428603667866,2.40823460425615,2.41297319949953,2.15565862111149,2.39983678524837,1.88925634402264
Sym_249611_c0_g1,2.59194288350841,2.64790325119849,2.39549292933493,2.52271296046293,2.61124460034102,2.74976645472062,2.45357150942081,2.81117748806041,2.65929332635249,2.52085849365667,2.90152277941699,2.76814490370651,2.57648281210361,2.48864819632874,2.79506570214698,2.41941875306901,2.70186262697659,2.61929290268755,2.68735307777366,2.89961678070241
Sym_24962_c0_g1,6.38173130767452,6.09026241618547,6.17343416643856,5.87188716232239,6.06484749439907,5.73272949062651,6.10980361300083,6.10282241718252,6.12205018016509,6.0965752463006,6.32869666715687,6.62599364726301,6.21252757852182,5.98244083933129,5.88663190816437,6.12784609804312,6.04104608102417,6.08816646844645,5.94882075129344,5.89859545282657
Sym_24970_c0_g1,1.54561056126655,1.62596699871869,1.5530813761116,1.89298718430723,1.64459495562118,1.67159769810697,1.60757554443627,1.65495895229973,2.20567401836348,1.69612112238134,1.94361250527812,1.92648924009217,1.52512191772506,1.47460184043267,1.42442758007408,1.47735809371539,1.57227309178186,1.76472539511665,1.56398418566631,1.61534698862177
Sym_24980_c0_g1,2.8143485760318,2.8066436254225,2.69423610045293,3.3655246060662,2.84987320697199,3.1877097108881,2.88875310108631,2.88686875737316,3.35848151994685,3.36271582955725,3.27133090264735,3.29127347151548,2.88493367727198,2.91524106309641,2.73993264415874,2.98217950348484,2.72664608033191,3.22469929442108,2.97194266756036,3.06823355790098
Sym_24988_c0_g1,5.87162779070302,6.12888076610789,6.14715550461919,6.23349976055074,5.95228409904539,5.91171230317246,6.03569309506359,5.99331535969243,6.35905164906679,6.2130406065136,6.15105944378754,6.11026053763444,6.11711053601806,6.07813052960029,5.90239354490027,5.74952232489541,6.08663763759209,5.82988550178897,5.91924915013832,5.88005470730147
Sym_249946_c0_g1,4.16552468945168,3.96428159016114,4.2209544387595,4.33189214758927,4.35954506382054,4.48391031677641,4.00718934019327,4.37643572916328,5.03789571813675,4.54550886278421,5.01932645119926,4.63186241405124,4.41258987350312,4.48335677571609,4.30560975601128,4.11661220296183,4.20086087645531,4.25257774959222,4.10263608358718,4.20101890558746
Sym_249966_c0_g1,6.65332740138826,6.74508455763049,6.59683601041452,6.72396687578289,6.7512246125924,6.89759417199433,6.66230548642484,6.45280011790289,6.63244504639381,6.98847155394677,6.85382625692333,6.89871411903066,7.05362641596589,6.82420444312782,6.89906271130705,6.85685790990337,6.90308821506159,6.87618805894115,6.91547853443348,6.86934472348121
Sym_249996_c0_g1,4.09009948178019,4.11503690324941,4.2834145252375,3.97503001036866,4.2771251767453,4.20390029152321,4.07621885365966,4.0270511105448,4.83445597618845,4.76330904300643,4.3188501162918,4.64458216975098,4.1332834554281,4.18163860904376,4.415539352485,4.26082601204914,4.16101429917848,4.01718716001308,4.31359376077721,4.15449233242601
Sym_250064_c0_g1,4.52458326808644,4.45437471417908,4.36293282869637,4.27193004239932,4.55185476854192,4.28705774714604,4.36925612364636,4.75737178625298,4.68845758284211,4.50102255504125,5.005012317062,4.57034866732729,4.37735132036738,4.64038358185251,4.87094320228702,4.56379842944187,4.416430586892,4.50727977425255,4.71407907940681,4.62364136600938
Sym_250094_c0_g1,3.79440851695588,3.98393762160087,3.85556277716559,4.08267745573528,3.79241572796989,4.01961568637144,3.7135227540949,4.03706007930384,4.44506880058071,3.9728690274085,4.40807913145011,4.16117048671801,3.89317256348737,3.65921717211566,4.1656511370946,4.23518784010265,4.27649160641825,4.14824083248889,3.79560132137218,4.20343740522791
Sym_250381_c0_g1,3.71356015365481,4.09863189560863,4.1300621123722,3.47258659221389,4.00477877414594,4.21765868217462,4.02898212088074,4.22485826107699,4.23004204494307,3.98132755031224,4.16744585642512,4.13488454898468,4.16643313825967,4.19999511249358,4.13202262344322,3.81652485970272,4.31559768882201,3.76472794104136,4.19390916495947,3.9940045709062
Sym_250395_c0_g1,5.77105624901793,5.68916949969787,5.72785409137877,5.44805652768491,5.49079547937289,5.34185263391044,5.42434139455764,5.66271695465544,6.13852908495743,5.81060677709767,5.71760330791631,6.04263469426341,5.60106984588594,5.50754894877273,5.49073515768169,5.29218371071082,5.40032743272122,5.53239176522083,5.00433597046692,5.17133886578207
Sym_250592_c0_g1,4.25704442587196,4.54888810394055,4.61005202347896,4.82701766164492,4.41737189430065,4.43984131932938,4.39500551373952,4.49468371071494,4.892948590653,4.68053563647592,5.05965463086993,5.0948138727855,4.39478768108197,4.1689690061819,4.3634117759816,4.01932334057931,4.32909983501679,4.76552265746509,4.20023732478144,4.04329775363726
Sym_250784_c0_g1,4.29446062670873,4.41009786525582,4.09740023566093,4.39918672658843,4.01653309318833,4.50189336682775,4.40089750200578,4.55225302006234,4.67141657740577,4.64860199830818,5.16378703754696,5.01452955112762,4.4374709028665,4.73306558123914,4.32907324502215,4.35981000359022,4.46648855084281,4.43724953063676,4.75171249141221,4.60756488557435
Sym_250813_c0_g1,1.88857293374445,1.88376572540425,2.05759939083089,2.15645103141803,2.25977786814153,1.93571214336436,2.4447178334239,2.03287375484121,1.8170160301812,2.33297027755168,2.40068322448503,2.25484348052672,2.06409019102031,2.35743700526588,2.15169069167275,2.15461650322303,2.30077741178103,2.1371895070995,2.07178988105541,1.98670316270335
Sym_25084_c0_g1,3.90553284299237,3.97360331337331,3.75289770710603,4.05097168215562,3.70437568863986,3.58345175758176,3.79865847035531,4.05356899658567,4.35658556473291,4.46910001490361,4.9597193685665,4.31727954576345,4.79787624264646,4.25579377244452,4.10697843275908,4.22993232240515,4.27239326809497,4.58093443837658,4.31550933121688,4.22497174404713
Sym_250890_c0_g1,1.49280742223048,1.39961651843351,1.40986644622907,1.30705470389372,1.48951105440136,1.61259407198708,1.8573398395081,1.59642959671459,1.84447231034286,2.01130383894419,2.0210975939574,1.73078798294347,1.66013581693946,1.42133611597171,1.47250596784927,1.42400930891603,1.51877154738697,1.47383933064404,1.67964632864986,1.55795131815119
Sym_251091_c0_g1,4.56381250421585,4.41404171309563,3.69357030273601,4.39090855175874,4.28813557181405,4.08741632877191,4.08848675802859,4.10503831841157,4.8031707357259,4.63159858741382,4.69022464492849,4.38715392212294,4.45442427788473,4.39417344035218,4.27533074728319,4.16346431784722,4.34687509300672,3.89356099780368,3.7193137402557,4.37211725164629
Sym_25112_c0_g1,2.73889236990339,2.43367814335849,2.07896032414632,2.35370411206522,2.28278378280736,2.14695064949493,2.17895692837993,2.34786601903053,3.09597931171261,2.4424455874077,2.45454911062926,2.78513698078005,2.25328035100826,2.33297868839072,2.25659405396425,2.40986331532148,2.18637731415934,2.63505678574049,2.25432586571241,2.38939504752369
Sym_251590_c0_g1,6.19101336906852,6.30260097925931,5.79564688774777,5.6928312928932,6.07382273838427,6.1714527626031,5.70402986757479,5.96413253030531,5.89587992710996,6.22407883815873,6.32825746501303,6.05058578893372,6.22996312341341,6.01263481111294,5.97639789720632,5.79040431552591,5.87319598752366,6.08640484007292,6.04203472593002,5.91862727121643
Sym_252351_c0_g1,4.17739592120989,4.02543810265137,4.16360127641884,3.72927335368556,4.08868213947057,3.93543058475152,4.01271672847744,4.47319365934277,4.49095794460576,4.02096710128872,4.23403936194056,4.027601121379,3.93916579821862,3.97351952870366,4.49630806173833,3.85425811289151,4.31629838343765,4.36174254053868,4.0468129767901,4.25004741194552
Sym_252486_c0_g1,3.82786082682376,3.46563085860041,3.84668215345234,3.82804538926989,3.59031269267449,3.55898335399146,3.62320025855927,3.94310481552513,3.6484956332335,3.76738245624925,3.99835892830392,3.73911216803212,3.98282045201834,3.75586005483429,3.60254340260229,3.42344913150808,3.9726319604603,3.5889799510997,3.87425126222834,3.7087563842671
Sym_252579_c0_g1,4.19295713834738,3.93076954452904,3.92079312324792,4.00297001216566,3.92393042969114,3.68229279195682,3.52948060840552,3.6418897010925,4.18881005476034,4.34185306031108,4.31206961393548,4.55370494915992,4.33576710745662,4.40623238110475,4.37848548037715,3.87747597771498,4.23228178194205,4.11682102738146,3.94859080089497,4.22964500902156
Sym_253003_c0_g1,2.84176782956519,2.30833737382598,2.73960242874451,2.53180305240185,2.90914799020871,2.34077996449104,2.3626192457985,2.42968590457308,3.41432462858564,2.78474922555223,2.96649825373604,3.41728185606253,2.42411304931888,2.34374906083676,2.34094077993359,2.64090017127954,2.27011822876007,2.81636934997975,2.75953413909656,2.47417596696749
Sym_253319_c0_g1,5.37536081850805,5.37910872711714,5.36369560185354,5.31057820351599,5.11529953360529,5.24121481429326,5.30961204006784,5.32514241878969,5.50610499630353,5.67643032782346,5.53608797487946,5.7270679362021,5.17969470890981,5.38745344148844,5.54027164501221,5.22036903655646,5.40683875970155,5.37927709473737,5.71758904011361,5.24513082917786
Sym_253497_c0_g1,4.04857036270718,4.3825051979249,4.28671989109777,4.41268548064549,4.26837718231396,4.29327114267251,4.506949208969,4.41399535963223,4.63768604992106,4.61805449221857,4.67056091721466,4.6094065299047,4.67706009965735,4.3228546574025,4.58931508440446,4.26142075609943,4.33956642124273,4.2913619629147,4.56470528919908,4.61848032716523
Sym_25357_c0_g1,4.03533373545293,3.70631028321387,3.90394044867931,3.56535440528988,3.58083901083174,3.43297806779741,3.67272876700747,3.93167250043148,4.18124132234021,4.28113426036435,4.19449076610533,4.06138858254301,4.16479787364253,3.89664207052429,4.17146810762316,3.90440124688046,4.06934223100805,4.10875014518189,4.11960190014106,4.11385852540552
Sym_253588_c0_g1,3.87192830551954,3.90204401588912,3.97188129642383,4.26709591726804,4.21249729868676,4.06261779605552,4.06019357607996,4.56168750151989,4.07426266864164,4.35348355817074,4.25956443065048,4.05664787822121,3.97778232646187,4.00581617002582,4.16004152415634,4.30123465398352,3.89631998392078,4.12994534034602,4.11446486176518,4.02573945958662
Sym_25369_c0_g1,5.08685509088741,5.32776840865457,4.89888836137727,5.42736020859216,5.25616666126248,5.18033350989356,5.32009984590582,5.52989106737245,5.90999956263167,5.72291527770975,5.52024936568421,5.80124629344319,5.02841499462535,5.21439613046098,5.26695880596645,5.13805280864208,5.10209501999819,5.3921571167527,5.48669607819736,5.22532995306095
Sym_25373_c0_g1,3.19485592991937,3.49121203098952,3.51829977767003,3.0748388099064,3.13400958079382,3.41062028857132,3.18889514055637,3.37300124992781,3.86524725457378,3.6960839943727,3.26866010072122,3.6657968336266,3.47164975747011,3.59479840301598,3.53243777990367,3.73211494059816,3.89636304452123,3.28166064668353,3.71908775083065,3.76175283585453
Sym_253741_c0_g1,1.96336568234041,2.04484908610631,1.78381357279526,2.05295359284831,1.990587352527,1.91018616697842,1.84216826403346,2.24979469338518,3.75155368111996,3.39762909725686,3.70675395608013,3.70186991318486,1.86072541742967,1.69544036611075,1.86344267317903,1.90037402355935,1.80524953294348,2.24471232967356,1.89396273322084,1.85051494304584
Sym_253872_c0_g1,6.5796861116845,6.67663057470923,6.76224018162829,6.56641881325076,6.92815645824292,6.83633753831559,6.96257824262582,6.71798847768231,7.27730202186949,7.49821270862042,6.87221767960581,6.91493685314078,6.60528404622138,6.56385854258155,6.6446196092484,6.21186544549962,6.59367594807698,6.37988184877469,6.46293790063322,6.62175946148971
Sym_253898_c0_g1,3.00162574731213,2.99340883346432,3.34046969613519,3.23118697344373,3.12833307643354,3.33261985622803,2.94671736263046,3.12682563201649,3.16911904376566,3.36638657228389,3.89675328617898,3.3637202455871,3.68818585307512,3.15902245293145,2.95071549797749,3.56056796803535,2.99056765653042,3.20539122711403,3.09693011779814,3.20819926306684
Sym_254257_c0_g1,5.3805717944219,5.51644573181901,5.45638535216028,5.6831420937311,5.34828599795337,5.30858906734758,5.50366992164391,5.38716362873312,5.74456413932087,5.61160357134259,5.42564106291009,5.47119972246197,5.66604779208844,5.3920461808372,5.33253992033873,5.59144250835639,5.66389297551576,5.53183454599582,5.43930767138976,5.03000691231131
Sym_254570_c0_g1,4.66996223652212,4.40785091909541,4.20784910741968,4.30151870429113,4.33916765953054,4.32653334445355,4.19251817968415,4.08689592258642,5.09909694871413,5.10634113415711,4.84016950660282,4.89146125925512,4.763055245918,4.12915835610749,4.32654122294733,4.48707673776349,4.14510536216184,4.58748058675762,4.50246731451588,4.76791918065256
Sym_254580_c0_g1,4.0634175987373,4.44253442378188,4.38790326153503,3.92904846774672,4.24615049392123,4.50240188509982,4.44040100501614,4.16758587876893,4.66594847124098,4.43083428999819,4.64029265686062,4.67800592801084,4.38291922016095,4.22789702211545,4.15099039967595,4.00614277660278,4.05493003536511,4.03058171201722,4.14944988355886,4.1668340365024
Sym_254649_c0_g1,4.78611785189631,4.84765482246579,4.83365758549067,4.98223950025878,4.72085827137817,4.81833317624215,4.55947436473399,4.71328105197644,5.05715988119017,5.16624412098563,5.18805838349696,5.18792428281781,5.32536017826054,5.24516596617228,5.22344541481721,5.15579121406962,4.86570776408493,5.0493365125451,4.96364024422605,5.16379055410607
Sym_254958_c0_g1,6.19246839648597,6.25950570900328,5.9878731480624,6.10373723618776,5.97473484594354,6.12251138391585,6.20144094254119,5.88295204513908,6.09195567981141,6.32741348734703,6.42552471418866,6.33877581482396,6.68935456976716,6.17475526678074,6.00476943646455,6.49506824478648,6.39456453232356,6.19160130483001,6.45007078313212,6.23295247853325
Sym_255214_c0_g1,4.82784220700646,4.79034955203153,4.96819755478701,4.93898009598836,4.40032329063335,4.70781439917076,4.88508278686462,4.88756960158102,4.86948106073021,5.15739807008152,5.23679658744358,5.21687948744147,5.23005171462104,4.98557129418442,5.23798487690028,5.18842162968942,5.13639390594862,4.69085288966117,4.97871939905953,5.02103060469513
Sym_255248_c0_g1,3.67840302096444,3.84495584542846,4.45021259851064,4.20275928431675,3.96843474898876,4.1707828659442,4.14959431524872,4.12136289461834,4.05441580349335,4.15047884447281,4.33810210619407,3.92789659677146,4.36690245102944,3.77471864544792,4.14374192771122,3.63584571209371,3.7894523262928,4.04954824828689,4.42484964727195,4.27418786381697
Sym_255321_c0_g1,2.67824218727087,2.60530576619861,2.93076710964711,2.87038314343291,2.9211440305003,2.85091136407786,2.35151839008715,2.52366901230195,3.28108863996773,2.52586533559284,3.35994782001004,2.90949540606934,2.8126135009917,2.57672100539591,2.95035536986088,2.58164353661247,2.51270125500258,2.51847813210214,2.89517443292017,2.99507105114581
Sym_256109_c0_g1,3.54432516162533,3.5806128868558,3.82095636700755,3.74061347316664,3.72705591499498,3.8942265873525,3.45117747283482,3.91254026370125,3.7659244721861,3.95767959757544,4.3962451985531,3.67076012991609,3.86847648149388,3.77210387676832,3.12769312576463,3.55081079334924,3.65384614266875,3.395250230129,3.53860456928281,3.23367250997893
Sym_256114_c0_g1,4.8256851147418,4.60649875550757,4.58323485222117,4.91648585433335,4.50475961302281,5.0533367679084,4.66506095419338,4.95237929845915,5.29219729185884,5.04260000793148,4.8516478033323,5.27485982899391,4.44325698829401,4.81328849200258,4.63242358657999,5.17984307577415,4.7791223271665,4.67415743387738,4.64382155699752,4.60250546105546
Sym_256213_c0_g1,4.795294139929,4.90394762058468,4.81753645239465,5.12056903980505,4.58436580291596,5.17331474328351,4.66175762054896,5.07312741234396,5.58913024130832,4.88436319867672,5.57780275503884,4.70662207791282,5.31339561811279,4.85683454525462,5.11311386798477,5.16483063546916,5.17423388837955,4.76124972989103,5.20837121988231,4.93222462880127
Sym_256451_c0_g1,4.42340813998135,4.50096395902136,4.50515928041893,4.52462039655246,4.5339107275794,4.6957250726447,4.81525079983806,4.59064697911683,4.60820109669945,4.60428024589937,4.72748619590241,4.85686458581693,4.7962912251934,4.57234945142934,4.71389650176239,4.32394044005448,4.78131624701327,4.36742616391495,4.5061161805436,4.55597417862473
Sym_257044_c0_g1,4.66186626985923,4.57127766054651,4.33815316082548,4.29255955702046,4.33071958410892,4.4891770086897,4.52709806224157,4.38128241814006,4.55623170343192,4.5979678186523,4.63548155764264,4.62623098821418,4.18634354735378,4.69709437675354,4.43371323560536,4.62541246956676,4.45628220820241,4.47743190541644,4.55343668114558,4.31311925715884
Sym_257051_c0_g1,2.34185981801615,2.1637291772159,2.43376642423015,2.36245154735555,2.39295913255368,2.98749192760798,2.58818381123749,2.45176893292692,3.67992543187016,3.44962501273269,3.8388208377866,4.19694400199835,2.62303967861141,2.53230771894079,3.05534699846739,2.61241920370691,3.00863457390332,2.760458982096,2.87268454549829,2.5006857456379
Sym_25705_c0_g1,4.16000454358148,4.43582976034882,3.98889657953321,4.69595607802254,4.31273422720289,4.11777663981674,4.05950183632279,4.25616082181681,4.31940358999873,4.72792024705433,4.78179493128305,4.62594731559867,4.36958750839844,4.41650524489692,4.29955450304594,3.98853918113902,4.49481499476701,4.24552274666038,4.37869102377967,4.2478183149499
Sym_257636_c0_g1,2.43398252444205,2.35696963379891,2.57895932867825,2.75812679219784,2.34806398296432,2.44316613117808,2.70892085020579,2.52058897643182,3.23760167382805,2.67745393185303,2.76108115246687,2.62201189677438,2.62996742477338,2.07076272777222,2.23319414244779,2.16162806651939,2.3282137021499,2.30687046530307,2.31620662744306,2.45780939975485
Sym_25786_c0_g1,4.88878607804182,5.00551811169813,4.88848774995392,4.68740644261061,4.49648677370001,4.73310374321089,4.77928452780127,4.98425266033582,5.31857703889292,5.15428323436198,5.30713799353424,4.96624769411638,4.80904662163832,4.78029466886641,4.36179236904222,4.43252404242913,4.89929587477188,4.28344780000357,4.79946855441907,4.34736388702469
Sym_25807_c0_g1,3.84470282938557,4.23028673990293,3.94499238805758,4.14174264107789,3.95657697663617,4.02915788489502,3.85245021552214,3.77401468698229,4.55449723977672,4.13831972139228,4.0251338149496,4.2938089790527,3.94914284564537,4.09395235186743,4.2522249574434,3.94603622744641,3.95367051776257,4.09785220918318,3.71093690614029,4.21192678598624
Sym_258445_c0_g1,3.28988516173499,3.01643594459026,2.91791556276785,2.69497555666558,3.09019440160835,3.59556749362451,3.22664607492324,2.79911046201384,3.53438638853205,3.26035709596587,3.2077249500437,2.89765721368896,3.56066607104644,3.06542477190537,3.05290778457902,3.3905332136471,3.24596135106016,3.32550818639309,3.28019904423673,3.00584512625621
Sym_259650_c0_g1,3.40587893041345,3.34786773253121,3.1600623388243,3.46103051379316,3.5252708072623,3.07918006266625,2.95895132104968,3.31324932471332,3.74134239173201,3.90931559334149,3.37631110195306,3.65873100246194,2.96475811294753,3.35174140734106,3.53503286013782,3.72521252169149,3.41635422261375,3.04093497021548,3.58588701722516,3.37880519203142
Sym_259982_c0_g1,4.27939445760572,4.64506471402227,4.00073971056687,4.33514245127307,4.32530703428056,4.53717550783621,4.52180250275584,4.72391901734589,4.88436274752546,4.51084159932082,4.68312415607385,4.51447972432112,4.38422433425366,4.55537856289645,4.35255408241882,4.23863251608998,4.48288108915584,4.66668773109336,4.60552466707381,4.25446381765709
Sym_26304_c0_g1,4.0054886604404,3.8332949150877,3.81898041873977,4.18758244126342,4.00135376958331,4.14542954010726,4.13129718411882,4.27397208565395,4.78430533985051,3.91574090858418,4.20793678687301,4.47467403820548,3.99300100084028,4.17103138397924,4.21604146014552,3.94614230298099,3.9954576428299,4.65599566267547,3.84598907633856,4.35615540188097
Sym_2633_c0_g1,3.27455887993503,2.85530350100394,3.23794324818996,3.13934257272214,2.9664875587148,2.83344935311762,3.17229170072764,2.90844551905307,3.48318215864418,3.72128265129907,3.61674609041996,3.88147192940767,3.69419264761933,3.31905361547201,2.8547897134727,3.61072170331378,3.74173181389266,3.42546624056927,3.46311564788415,3.48208564091736
Sym_26509_c0_g1,1.75822868641181,1.50216895852361,1.60201653371002,1.74780009846307,1.69437866240436,1.83925342311264,1.8666950584156,1.70748998102261,1.72852341437775,1.93951568583282,1.60317640030428,1.90186178483332,1.36749112201887,1.61526483987473,1.57809848218228,1.61835491864133,2.20824518787348,1.70390484872204,2.0017438441673,1.66726299252072
Sym_26564_c0_g1,5.16165027707456,5.22443607870513,4.87577011968258,5.09360949149235,4.8677254487144,5.09296722675614,5.46373481991267,5.32532550293167,5.53416548165333,5.26764362735012,5.08628841340127,5.28137455605242,4.9235067282603,5.24612876332675,4.84084015705772,5.0671399136858,5.20530847944243,5.01987728788083,4.66226897471604,5.14515448653326
Sym_26664_c0_g1,7.38220488005529,7.21600221768103,7.33764513116162,7.45793075997463,7.65135717810359,7.29270173747622,7.40740557769745,7.36890194270827,7.97789031272053,8.06042926717802,7.70854580373107,7.84143980970686,8.03007012450635,7.33600747256574,7.61618610127605,7.42576820590844,7.48145509195833,7.5843554856784,7.46177224976719,7.32887498579461
Sym_26733_c0_g1,5.71982095474136,5.60654634783671,5.52072692192902,5.51223706774565,5.47863009500745,5.46914813932811,5.52004141543524,5.37129205702328,5.37957999978188,5.45706682980584,5.90296077788374,5.80058818456307,5.71542136534548,5.49612648158353,5.51954957853744,5.25965255052231,5.46276121948449,5.3916423201208,5.39975349566194,5.49593898144393
Sym_26823_c0_g1,3.25591350247371,3.0400413864515,3.36605373344441,3.22517497658687,2.8339105844355,2.88712301974823,2.95224423070193,2.95319981592863,3.1741499808452,3.35564551960925,3.36863360637804,3.0962216221225,3.26153301878769,3.25062201784266,3.14705271294374,2.84906226109282,3.21152467981348,2.75260686117171,2.96725438243073,3.27806671848456
Sym_26919_c0_g1,4.70216756732568,4.74110908999194,4.52551790419351,5.0172879377755,4.72571877533197,4.41804931839382,4.75009947102959,4.42530373600347,5.11028260947526,5.13475904870241,4.96859449874805,4.55399802701854,5.15901228538741,5.21034165164654,4.56450387721766,4.96983770860157,4.93221766098008,4.52453195617836,4.88301806001796,5.13310438389449
Sym_26991_c0_g1,3.38710114640816,3.42730637856266,3.80169339022606,3.613493011289,3.24008523709513,3.53048952912578,3.83217815821595,3.05547461156534,3.76540561189998,3.99307487573636,3.84262555144226,3.69566207754032,3.38836980112483,3.48338238950381,3.71888642690928,3.5393685358876,3.68448857072689,3.40319814463337,3.47831961025712,3.24291979687279
Sym_27013_c0_g1,0.981368000787629,1.18138205383237,1.19111476590504,1.30912304746855,1.15642584357473,1.25420156936222,1.20526958880968,1.48466776879694,1.73221450407332,2.19736044930822,2.12637595664055,1.99494425666166,1.027639679094,0.993911882495485,1.14263380768663,0.995768096686095,1.10510690925244,1.23889726489884,0.992555325198676,1.21126189020766
