,kMEmagenta
isogroupSym_244562_c0_g1,-0.328625189249987
isogroupSym_244608_c0_g1,-0.502417552671681
isogroupSym_244621_c0_g1,-0.475722683384645
isogroupSym_244636_c0_g1,-0.161406546769567
isogroupSym_244642_c0_g1,0.573112940717033
isogroupSym_24464_c0_g1,0.779830563588055
isogroupSym_244663_c0_g1,0.0376328269122027
isogroupSym_24466_c0_g1,-0.171601049423223
isogroupSym_244675_c0_g1,-0.652315724590202
isogroupSym_244684_c0_g1,-0.404839650034779
isogroupSym_244685_c0_g1,0.683752583992083
isogroupSym_244702_c0_g1,-0.217345529193159
isogroupSym_244715_c0_g1,0.0456396070632388
isogroupSym_244723_c0_g1,-0.653467379508325
isogroupSym_244729_c0_g1,0.738843703253287
isogroupSym_244756_c0_g1,0.191276790212723
isogroupSym_244760_c0_g1,-0.567002049816725
isogroupSym_244772_c0_g1,0.315607198350745
isogroupSym_24477_c0_g1,0.804092006640724
isogroupSym_244780_c0_g1,-0.553663887409662
isogroupSym_244781_c0_g1,0.288701218824814
isogroupSym_244787_c0_g1,0.217483570409146
isogroupSym_244788_c0_g1,0.455332808669652
isogroupSym_244795_c0_g1,-0.284128470295342
isogroupSym_244901_c0_g1,0.0639224834305419
isogroupSym_244903_c0_g1,-0.542928826573391
isogroupSym_24490_c1_g1,0.0480770071551267
isogroupSym_244921_c0_g1,-0.885653337676272
isogroupSym_24492_c0_g1,0.0494001704222342
isogroupSym_244956_c0_g1,-0.389357657935005
isogroupSym_244964_c0_g1,-0.171380154184174
isogroupSym_244977_c0_g1,0.130875302376055
isogroupSym_244986_c0_g1,-0.528138990169161
isogroupSym_245001_c0_g1,0.530832499373717
isogroupSym_24501_c0_g1,-0.354348627252164
isogroupSym_245023_c0_g1,-0.0975003054871619
isogroupSym_24505_c0_g1,-0.00739519719692633
isogroupSym_245066_c0_g1,0.435693897925562
isogroupSym_24506_c0_g1,0.169151536932605
isogroupSym_245116_c0_g1,-0.0697283598173919
isogroupSym_245117_c0_g1,0.328800679398975
isogroupSym_245124_c0_g1,0.0451661536558512
isogroupSym_245148_c0_g1,0.615847058956639
isogroupSym_245171_c0_g1,0.527025455589706
isogroupSym_245189_c0_g1,-0.271213658203884
isogroupSym_24518_c0_g1,-0.231942965165393
isogroupSym_245193_c0_g1,0.12724768032225
isogroupSym_245216_c0_g1,0.760642217624337
isogroupSym_245217_c0_g1,0.596356916331382
isogroupSym_245237_c0_g1,0.0625664007068858
isogroupSym_245241_c0_g1,-0.491025629652836
isogroupSym_245277_c0_g1,-0.0846127417258454
isogroupSym_245308_c0_g1,-0.463855965481443
isogroupSym_245327_c0_g1,0.688790133071832
isogroupSym_245377_c0_g1,0.70052887167648
isogroupSym_245391_c0_g1,0.190356385598231
isogroupSym_245407_c0_g1,-0.209516828709581
isogroupSym_245423_c0_g1,-0.641348877687145
isogroupSym_245433_c0_g1,0.206822947651285
isogroupSym_245451_c0_g1,-0.0755829354771924
isogroupSym_245454_c0_g1,0.204825709547259
isogroupSym_245466_c0_g1,-0.444706827535082
isogroupSym_245477_c0_g1,-0.279761326988139
isogroupSym_245516_c0_g1,-0.266460776511558
isogroupSym_245517_c0_g1,-0.160100275596124
isogroupSym_245521_c0_g1,0.156703189350327
isogroupSym_245527_c0_g1,0.0613910442953194
isogroupSym_245529_c0_g1,-0.035515492033109
isogroupSym_245561_c0_g1,-0.743835646267711
isogroupSym_245567_c0_g1,0.761031933750523
isogroupSym_245573_c0_g1,0.135829321855182
isogroupSym_245593_c0_g1,-0.727610492224275
isogroupSym_245596_c0_g1,0.165882197770723
isogroupSym_245617_c0_g1,0.0792407321137502
isogroupSym_245625_c0_g1,-0.395137673213308
isogroupSym_245635_c0_g1,0.451901036399078
isogroupSym_24564_c0_g1,0.560188990336402
isogroupSym_245663_c0_g1,-0.478787172960954
isogroupSym_245673_c0_g1,0.313947477054698
isogroupSym_245678_c0_g1,-0.402377464063588
isogroupSym_245683_c0_g1,0.190177310790154
isogroupSym_24568_c0_g1,-0.372494522650809
isogroupSym_245690_c0_g1,-0.211483389045327
isogroupSym_245691_c0_g1,-0.713056074715339
isogroupSym_245731_c0_g1,-0.0211795085366161
isogroupSym_24576_c0_g1,-0.792683987374738
isogroupSym_245772_c0_g1,-0.220330144813354
isogroupSym_24579_c0_g2,0.166235744673433
isogroupSym_245801_c0_g1,0.594419704702446
isogroupSym_245823_c0_g1,-0.15006330985063
isogroupSym_245829_c0_g1,0.667487590437709
isogroupSym_245833_c0_g1,0.114546160137015
isogroupSym_245838_c0_g1,-0.558870116133108
isogroupSym_245919_c0_g1,0.618818192275005
isogroupSym_24591_c0_g1,-0.264458526990908
isogroupSym_245929_c0_g1,-0.342129615929525
isogroupSym_245940_c0_g1,0.848721606396387
isogroupSym_245967_c0_g1,0.241609493324909
isogroupSym_24596_c0_g1,0.711459901377028
isogroupSym_246000_c0_g1,-0.401783733298691
isogroupSym_246034_c0_g1,0.347727034997147
isogroupSym_24603_c0_g1,0.783940279492577
isogroupSym_246041_c0_g1,0.590969419270305
isogroupSym_246078_c0_g1,-0.136336810692743
isogroupSym_246133_c0_g1,0.642139908820768
isogroupSym_246150_c0_g1,-0.184422738274668
isogroupSym_246159_c0_g1,-0.719389800273417
isogroupSym_246169_c0_g1,-0.174719882797515
isogroupSym_246192_c0_g1,0.194808414604723
isogroupSym_246251_c0_g1,-0.796528588564699
isogroupSym_246314_c0_g1,-0.439726564177339
isogroupSym_24632_c0_g1,0.0816496401063058
isogroupSym_246334_c0_g1,-0.698989254965024
isogroupSym_246338_c0_g1,-0.224010808056668
isogroupSym_246342_c0_g1,-0.788931665120429
isogroupSym_246377_c0_g1,-0.117733256918845
isogroupSym_246426_c0_g1,0.609623948319836
isogroupSym_24642_c0_g1,-0.728898049074437
isogroupSym_246445_c0_g1,-0.0296563127849551
isogroupSym_246481_c0_g1,0.0472740110325598
isogroupSym_24651_c0_g1,0.208991492102926
isogroupSym_246546_c0_g1,0.0772256746816758
isogroupSym_246558_c0_g1,0.106854785025916
isogroupSym_246573_c0_g1,0.395593475754309
isogroupSym_246578_c0_g1,0.176855073379348
isogroupSym_246579_c0_g1,-0.416290442453616
isogroupSym_246651_c0_g1,-0.687691635529928
isogroupSym_24665_c0_g1,0.393838399485621
isogroupSym_246687_c0_g1,0.238014714457883
isogroupSym_246694_c0_g1,-0.149870618902435
isogroupSym_24674_c0_g1,-0.469178183846043
isogroupSym_246771_c0_g1,-0.392273512392958
isogroupSym_246774_c0_g1,0.500741574725486
isogroupSym_246796_c0_g1,0.195761030755747
isogroupSym_246849_c0_g1,-0.108029484202039
isogroupSym_246873_c0_g1,-0.0637503048922423
isogroupSym_247004_c0_g1,-0.237708217661471
isogroupSym_247017_c0_g1,-0.25498864978404
isogroupSym_247027_c0_g1,0.219405849140052
isogroupSym_247045_c0_g1,-0.260718617513614
isogroupSym_247056_c0_g1,-0.4931342657701
isogroupSym_24712_c0_g1,0.0316568110045277
isogroupSym_247134_c0_g1,-0.073188123245968
isogroupSym_247229_c0_g1,-0.619116789141354
isogroupSym_247260_c0_g1,0.584797427319282
isogroupSym_247267_c0_g1,0.587357828641692
isogroupSym_247310_c0_g1,0.53781893246038
isogroupSym_247322_c0_g1,0.191297070769965
isogroupSym_247339_c0_g1,-0.785494259601105
isogroupSym_24733_c0_g1,0.316461828110372
isogroupSym_24735_c0_g2,0.628103469184729
isogroupSym_247376_c0_g1,-0.745600657958024
isogroupSym_24737_c0_g1,-0.652277149309838
isogroupSym_247380_c0_g1,-0.0708083982008758
isogroupSym_247409_c0_g1,0.49582953665672
isogroupSym_24741_c0_g1,0.281774673402369
isogroupSym_247456_c0_g1,-0.132743126819811
isogroupSym_247487_c0_g1,-0.785390645805188
isogroupSym_247574_c0_g1,0.13406212309053
isogroupSym_2476_c0_g1,0.708363437305598
isogroupSym_247747_c0_g1,-0.623476954670148
isogroupSym_247802_c0_g1,0.0839569800380714
isogroupSym_24783_c0_g1,-0.0816796945111606
isogroupSym_247867_c0_g1,0.243900232921113
isogroupSym_247868_c0_g1,-0.188928720814646
isogroupSym_247902_c0_g1,0.620189259559275
isogroupSym_247909_c0_g1,0.656503556196763
isogroupSym_24791_c0_g1,-0.422216260078698
isogroupSym_24798_c0_g1,-0.554989035651066
isogroupSym_24801_c0_g1,-0.802889088473382
isogroupSym_248029_c0_g1,-0.242637158801461
isogroupSym_248058_c0_g1,-0.200935650295887
isogroupSym_248074_c0_g1,-0.228926823046805
isogroupSym_248152_c0_g1,0.17021305893202
isogroupSym_248188_c0_g1,-0.52224749012614
isogroupSym_24819_c0_g1,-0.362242392153607
isogroupSym_248200_c0_g1,-0.316904388001911
isogroupSym_248208_c0_g1,0.285630207754717
isogroupSym_248268_c0_g1,-0.182906756858516
isogroupSym_248306_c0_g1,-0.322616657795383
isogroupSym_248311_c0_g1,-0.194826274324676
isogroupSym_24831_c0_g1,0.51039890509479
isogroupSym_24832_c0_g1,-0.517231343889605
isogroupSym_248346_c0_g1,0.272531744141065
isogroupSym_248352_c0_g1,-0.680133823010023
isogroupSym_248364_c0_g1,-0.031410402023765
isogroupSym_248385_c0_g1,-0.897919792492676
isogroupSym_248424_c0_g1,0.615908861369028
isogroupSym_248442_c0_g1,-0.0976384818299873
isogroupSym_24845_c0_g1,0.136633151065477
isogroupSym_248486_c0_g1,0.325390472885336
isogroupSym_248493_c0_g1,-0.231681154097152
isogroupSym_248559_c0_g1,0.520432346153051
isogroupSym_24857_c0_g1,-0.419955459633061
isogroupSym_248585_c0_g1,0.443357152115214
isogroupSym_248697_c0_g1,0.718740339335782
isogroupSym_248738_c0_g1,-0.72507625428402
isogroupSym_248778_c0_g1,-0.21124279400122
isogroupSym_248780_c0_g1,0.0285904978321563
isogroupSym_24878_c0_g1,-0.548883068399152
isogroupSym_248864_c0_g1,0.562201035879459
isogroupSym_24887_c0_g1,-0.432525360883843
isogroupSym_248910_c0_g1,-0.525795423881444
isogroupSym_248953_c0_g1,0.179054025533577
isogroupSym_24897_c0_g1,-0.121147376933977
isogroupSym_249002_c0_g1,0.184645836765765
isogroupSym_249016_c0_g1,-0.14496184661129
isogroupSym_24901_c0_g1,-0.216667901543124
isogroupSym_24904_c0_g1,-0.609804412319068
isogroupSym_249072_c0_g1,-0.0705568807411696
isogroupSym_24909_c0_g1,0.21418679068879
isogroupSym_24913_c0_g1,-0.210943118235346
isogroupSym_249155_c0_g1,-0.800999633983067
isogroupSym_24921_c0_g1,0.252332320149286
isogroupSym_249306_c0_g1,-0.0257754323382709
isogroupSym_249339_c0_g1,-0.22652022534388
isogroupSym_249343_c0_g1,0.139864212350331
isogroupSym_249375_c0_g1,0.239965649435697
isogroupSym_249411_c0_g1,0.478265466972581
isogroupSym_24941_c0_g1,-0.170644666896422
isogroupSym_24942_c0_g2,-0.819277064739448
isogroupSym_249444_c0_g1,-0.296363733192003
isogroupSym_249460_c0_g1,-0.369420618171774
isogroupSym_24946_c0_g1,-0.850242694420552
isogroupSym_249473_c0_g1,0.200807031950346
isogroupSym_249491_c0_g1,-0.525280775152798
isogroupSym_24952_c0_g1,0.121783596688845
isogroupSym_249546_c0_g1,0.745745944410564
isogroupSym_249560_c0_g1,0.358101983978303
isogroupSym_24959_c0_g1,0.0166305040242594
isogroupSym_249609_c0_g1,0.0686833344484322
isogroupSym_249611_c0_g1,-0.273078031757428
isogroupSym_24962_c0_g1,-0.441109984903802
isogroupSym_24970_c0_g1,-0.526987264510929
isogroupSym_249726_c0_g1,0.588488639452357
isogroupSym_249747_c0_g1,0.291483406693781
isogroupSym_249791_c0_g1,-0.457987726954249
isogroupSym_24980_c0_g1,-0.564016728852379
isogroupSym_249866_c0_g1,-0.242815845407716
isogroupSym_249874_c0_g1,0.408748219713664
isogroupSym_24988_c0_g1,-0.374470680767173
isogroupSym_249892_c0_g1,0.460499056897536
isogroupSym_249946_c0_g1,-0.697446566465707
isogroupSym_249966_c0_g1,-0.37025133904339
isogroupSym_249979_c0_g1,0.0877383014433614
isogroupSym_24997_c0_g1,-0.29342094696722
isogroupSym_249996_c0_g1,-0.808080758459403
isogroupSym_25003_c0_g1,0.446252491458322
isogroupSym_250042_c0_g1,0.704749347121405
isogroupSym_250064_c0_g1,-0.517238019855508
isogroupSym_250094_c0_g1,-0.535830050546215
isogroupSym_25018_c0_g1,0.21457223784199
isogroupSym_250217_c0_g1,0.216527506594513
isogroupSym_250233_c0_g1,0.192649006662048
isogroupSym_250234_c0_g1,0.622769741467119
isogroupSym_250245_c0_g1,0.877261985124702
isogroupSym_250381_c0_g1,-0.268524327027861
isogroupSym_25038_c0_g1,0.18954961120319
isogroupSym_250395_c0_g1,-0.478278978203148
isogroupSym_250511_c0_g1,-0.422696065933156
isogroupSym_250526_c0_g1,-0.0197573813062049
isogroupSym_250592_c0_g1,-0.474155360935684
isogroupSym_25063_c0_g1,0.727065957246709
isogroupSym_25071_c0_g1,0.14862084928948
isogroupSym_25075_c0_g1,0.381230902700023
isogroupSym_250784_c0_g1,-0.736074916209492
isogroupSym_250813_c0_g1,-0.227626175209271
isogroupSym_25084_c0_g1,-0.655970725289271
isogroupSym_250890_c0_g1,-0.679157598032291
isogroupSym_250906_c0_g1,0.45639609059077
isogroupSym_251009_c0_g1,0.556345816162978
isogroupSym_251091_c0_g1,-0.516029601489634
isogroupSym_251112_c0_g1,0.325095874070608
isogroupSym_25112_c0_g1,-0.570678390304164
isogroupSym_25113_c0_g1,0.424340784751984
isogroupSym_251198_c0_g1,0.152342143486517
isogroupSym_251206_c0_g1,0.213978901907082
isogroupSym_251235_c0_g1,0.548475726614382
isogroupSym_251241_c0_g1,0.160506085519176
isogroupSym_251362_c0_g1,0.812437131268832
isogroupSym_251385_c0_g1,-0.127548484921335
isogroupSym_251419_c0_g1,-0.0197440109641899
isogroupSym_25142_c0_g1,0.135858982300671
isogroupSym_251590_c0_g1,-0.298743874691449
isogroupSym_251649_c0_g1,0.28027064390953
isogroupSym_251691_c0_g1,-0.0708344811815253
isogroupSym_251719_c0_g1,0.366456025707256
isogroupSym_251966_c0_g1,0.323991404892711
isogroupSym_25203_c0_g1,-0.242423665387491
isogroupSym_25210_c0_g1,-0.160769862630456
isogroupSym_252154_c0_g1,0.395137977920031
isogroupSym_252260_c0_g1,0.113980787275264
isogroupSym_252351_c0_g1,-0.211198008054244
isogroupSym_252433_c0_g1,0.403051804192661
isogroupSym_252436_c0_g1,-0.134013818888829
isogroupSym_252473_c0_g1,0.409115211963852
isogroupSym_252486_c0_g1,-0.0974698132193329
isogroupSym_252579_c0_g1,-0.652858018388844
isogroupSym_253002_c0_g1,-0.0269597291271468
isogroupSym_253003_c0_g1,-0.647319751962405
isogroupSym_25300_c0_g1,-0.211328846698392
isogroupSym_25309_c0_g1,0.344928538352084
isogroupSym_253100_c0_g1,0.206062247514023
isogroupSym_253127_c0_g1,0.711194121282848
isogroupSym_253277_c0_g1,0.503688482452037
isogroupSym_253319_c0_g1,-0.691377682094314
isogroupSym_25336_c0_g1,0.619537556480568
isogroupSym_253427_c0_g1,0.803950306554595
isogroupSym_25342_c0_g1,0.916748695285052
isogroupSym_253477_c0_g1,0.288189357096169
isogroupSym_253497_c0_g1,-0.583578130218717
isogroupSym_25357_c0_g1,-0.680043071690424
isogroupSym_253588_c0_g1,-0.0907443131793433
isogroupSym_253678_c0_g1,-0.238667596071198
isogroupSym_25369_c0_g1,-0.656892115301409
isogroupSym_25371_c0_g1,0.370198205208616
isogroupSym_25373_c0_g1,-0.519598911925674
isogroupSym_253741_c0_g1,-0.849317820503912
isogroupSym_25374_c0_g1,0.694432099795297
isogroupSym_253818_c0_g1,-0.0166092035114291
isogroupSym_253872_c0_g1,-0.476030016794444
isogroupSym_253873_c0_g1,0.0546632291902283
isogroupSym_253898_c0_g1,-0.425785410220479
isogroupSym_253959_c0_g1,-0.0335447883042157
isogroupSym_253964_c0_g1,-0.0186883073216684
isogroupSym_254029_c0_g1,0.339839243565514
isogroupSym_254034_c0_g1,0.520942459262567
isogroupSym_254036_c0_g1,0.508262139750396
isogroupSym_254190_c0_g1,-0.191168455614101
isogroupSym_254257_c0_g1,-0.191324070848667
isogroupSym_254388_c0_g1,0.191408359683965
isogroupSym_254398_c0_g1,-0.0730464839455324
isogroupSym_254526_c0_g1,0.0111365564363022
isogroupSym_254553_c0_g1,0.254019555160048
isogroupSym_254570_c0_g1,-0.77117414277258
isogroupSym_25457_c0_g1,-0.216530554723328
isogroupSym_254580_c0_g1,-0.556341035507313
isogroupSym_254602_c0_g1,0.0286718324107589
isogroupSym_254639_c0_g1,-0.417419922105505
isogroupSym_254649_c0_g1,-0.605796459505436
isogroupSym_254716_c0_g1,-0.189547931027111
isogroupSym_25492_c0_g1,0.336087169663545
isogroupSym_254958_c0_g1,-0.365107341177031
isogroupSym_255214_c0_g1,-0.509328669332589
isogroupSym_255248_c0_g1,-0.0105118709032676
isogroupSym_25530_c0_g1,-0.133325553552774
isogroupSym_255321_c0_g1,-0.431238459990514
isogroupSym_255451_c0_g1,0.583101455923031
isogroupSym_2556_c0_g1,0.0165037872367631
isogroupSym_255863_c0_g1,0.30374518843882
isogroupSym_255894_c0_g1,0.37831069113364
isogroupSym_256096_c0_g1,0.0263698911510257
isogroupSym_256109_c0_g1,-0.29192992609872
isogroupSym_256114_c0_g1,-0.51326603931142
isogroupSym_256213_c0_g1,-0.357134789031783
isogroupSym_256451_c0_g1,-0.243307402913794
isogroupSym_256479_c0_g1,0.210340454528853
isogroupSym_256535_c0_g1,0.601190559534466
isogroupSym_25689_c0_g1,0.47829692672558
isogroupSym_257044_c0_g1,-0.516281581836291
isogroupSym_257051_c0_g1,-0.87049087101301
isogroupSym_25705_c0_g1,-0.528601523750981
isogroupSym_25708_c0_g1,-0.0335338888906216
isogroupSym_257144_c0_g1,-0.13081519682922
isogroupSym_257213_c0_g1,0.207350229598402
isogroupSym_257229_c0_g1,0.16456469273937
isogroupSym_2572_c0_g1,0.688645620730785
isogroupSym_257356_c0_g1,-0.0604205257441034
isogroupSym_257368_c0_g1,0.0328310904810498
isogroupSym_257380_c0_g1,0.301338570062364
isogroupSym_257636_c0_g1,-0.370498389961305
isogroupSym_25786_c0_g1,-0.482021716297313
isogroupSym_25807_c0_g1,-0.524275228441453
isogroupSym_258445_c0_g1,-0.218507362080258
isogroupSym_25891_c0_g1,0.387061042379675
isogroupSym_25931_c0_g1,0.00702996394645863
isogroupSym_259650_c0_g1,-0.584792261965132
isogroupSym_259982_c0_g1,-0.388732036400241
isogroupSym_260159_c0_g1,-0.28375427315327
isogroupSym_26016_c0_g1,0.251568669321208
isogroupSym_260170_c0_g1,-0.0141811953066843
isogroupSym_26119_c0_g1,0.0989448068577404
isogroupSym_2617_c0_g1,0.623388412700459
isogroupSym_26188_c0_g1,0.0958476420725433
isogroupSym_2618_c0_g1,0.672280385701018
isogroupSym_262211_c0_g1,0.680073698629682
isogroupSym_262787_c0_g1,0.800510631120021
isogroupSym_26281_c0_g1,0.0355448719275337
isogroupSym_262862_c0_g1,-0.218436935511637
isogroupSym_26304_c0_g1,-0.363060068438957
isogroupSym_2633_c0_g1,-0.679644882912739
isogroupSym_264_c0_g1,0.230690714640336
isogroupSym_26509_c0_g1,-0.152576801839941
isogroupSym_26529_c0_g1,0.691687174697314
isogroupSym_26549_c0_g1,0.378983005887005
isogroupSym_26556_c0_g1,0.881922300256076
isogroupSym_26564_c0_g1,-0.262271331653941
isogroupSym_26627_c0_g1,0.765076985149604
isogroupSym_2664_c0_g1,0.156262562051614
isogroupSym_26663_c0_g1,0.423734061563404
isogroupSym_26664_c0_g1,-0.650665071916984
isogroupSym_26667_c0_g1,0.462163940872399
isogroupSym_26722_c0_g1,0.771397183652649
isogroupSym_26733_c0_g1,-0.267402551566465
isogroupSym_26823_c0_g1,-0.358923446752819
isogroupSym_26836_c0_g1,-0.462656087160424
isogroupSym_26837_c0_g1,0.285680574861489
isogroupSym_26919_c0_g1,-0.379697273683489
isogroupSym_26991_c0_g1,-0.549967984095529
isogroupSym_27013_c0_g1,-0.749880048696769
isogroupSym_27031_c0_g1,-0.722945042367664
isogroupSym_270711_c0_g1,-0.104667142786442
isogroupSym_270714_c0_g1,0.305066453300882
isogroupSym_270726_c0_g1,0.0237351495981076
isogroupSym_270743_c0_g1,0.19378678860193
isogroupSym_270751_c0_g1,-0.853624625043918
isogroupSym_270755_c0_g1,-0.117977171032573
isogroupSym_270769_c0_g1,0.238412909394363
isogroupSym_270771_c0_g1,-0.492071332105373
isogroupSym_270777_c0_g1,0.637218343127214
isogroupSym_270778_c0_g1,-0.395463565581983
isogroupSym_27077_c0_g1,-0.587964368268287
isogroupSym_270787_c0_g1,0.33375634857537
isogroupSym_270790_c0_g1,0.52822059210379
isogroupSym_270793_c0_g1,0.386438649924355
isogroupSym_270825_c0_g1,0.698144462876669
isogroupSym_270826_c0_g1,-0.413540971193399
isogroupSym_270827_c0_g1,-0.160607846615703
isogroupSym_270828_c0_g1,0.0653974770698996
isogroupSym_270830_c0_g1,-0.324952741620679
isogroupSym_270856_c0_g1,0.488379736754963
isogroupSym_270874_c0_g1,-0.373882909670061
isogroupSym_270878_c0_g1,-0.505536369088663
isogroupSym_270898_c0_g1,0.0331173588903058
isogroupSym_270903_c0_g1,-0.369150700256851
isogroupSym_270912_c0_g1,0.684273511312733
isogroupSym_270919_c0_g1,-0.436037674769155
isogroupSym_270980_c0_g1,0.517309626962223
isogroupSym_270992_c0_g1,-0.304171532150391
isogroupSym_271018_c0_g1,-0.103147389566238
isogroupSym_271032_c0_g1,-0.232894973596711
isogroupSym_271034_c0_g1,-0.380575298112923
isogroupSym_271039_c0_g1,-0.262394148062781
isogroupSym_271041_c0_g1,0.139890763786688
isogroupSym_271054_c0_g1,-0.292965905958739
isogroupSym_271058_c0_g1,-0.325403007218112
isogroupSym_271060_c0_g1,-0.315634696079257
isogroupSym_271064_c0_g1,0.0774197017573958
isogroupSym_271075_c0_g1,-0.0447731141796062
isogroupSym_271076_c0_g1,-0.2082697166058
isogroupSym_271081_c0_g1,-0.0507891575099749
isogroupSym_271088_c0_g1,0.683725051866864
isogroupSym_271104_c0_g1,0.503619479521148
isogroupSym_271113_c0_g1,-0.492161566000771
isogroupSym_271116_c0_g1,0.281973576153747
isogroupSym_271124_c0_g1,0.194347781300215
isogroupSym_271126_c0_g1,-0.130111290348317
isogroupSym_271185_c0_g1,0.258707941281258
isogroupSym_271190_c0_g1,0.768449671772025
isogroupSym_271195_c0_g1,0.49718673021971
isogroupSym_271221_c0_g1,-0.0606650818703084
isogroupSym_271232_c0_g1,0.130812599783091
isogroupSym_271236_c0_g1,0.437079657077792
isogroupSym_271237_c0_g1,-0.358267727134947
isogroupSym_271263_c0_g1,-0.347931057607507
isogroupSym_271271_c0_g1,0.010945908978546
isogroupSym_271275_c0_g1,-0.513675094059337
isogroupSym_271279_c0_g1,-0.848660382016138
isogroupSym_271283_c0_g1,-0.0860756236951109
isogroupSym_271310_c0_g1,0.457860161669132
isogroupSym_271317_c0_g1,-0.27845537050255
isogroupSym_271320_c0_g1,0.822015112023777
isogroupSym_271351_c0_g1,0.209616342891083
isogroupSym_271365_c0_g1,-0.194342596445984
isogroupSym_271368_c0_g1,0.548974846065426
isogroupSym_271374_c0_g1,-0.173390746799872
isogroupSym_271383_c0_g1,-0.768860939854318
isogroupSym_271390_c0_g1,0.122021894443988
isogroupSym_271402_c0_g1,0.338385492428872
isogroupSym_271419_c0_g1,0.144113561850828
isogroupSym_271427_c0_g1,0.476899188156489
isogroupSym_271428_c0_g1,0.832091360353612
isogroupSym_271448_c0_g1,-0.160697285072504
isogroupSym_271449_c0_g1,0.255788719901273
isogroupSym_271450_c0_g1,-0.14590827898886
isogroupSym_271454_c0_g1,-0.00726256756221409
isogroupSym_271480_c0_g1,0.159985606157808
isogroupSym_271493_c0_g1,-0.296481863266842
isogroupSym_271505_c0_g1,-0.479132358501625
isogroupSym_271510_c0_g1,0.445484764275506
isogroupSym_271518_c0_g1,0.32815872128491
isogroupSym_271521_c0_g1,0.0356081140598954
isogroupSym_271529_c0_g1,0.147587081183712
isogroupSym_271531_c0_g1,-0.236850567722757
isogroupSym_271532_c0_g1,-0.536447805521869
isogroupSym_271533_c0_g1,-0.0100962779247115
isogroupSym_271541_c0_g1,-0.0533145251448764
isogroupSym_271543_c0_g1,0.261469237412309
isogroupSym_271545_c0_g1,0.16230554437168
isogroupSym_271571_c0_g1,0.147763858096925
isogroupSym_271586_c0_g1,-0.50799239932594
isogroupSym_271597_c0_g1,-0.335813018204428
isogroupSym_27159_c0_g1,-0.409973204545033
isogroupSym_271606_c0_g1,-0.597696995265178
isogroupSym_271616_c0_g1,0.308392134622475
isogroupSym_271621_c0_g1,0.749162023301066
isogroupSym_271626_c0_g1,0.776864891786918
isogroupSym_271632_c0_g1,0.599077543629092
isogroupSym_271638_c0_g1,-0.0672408828698931
isogroupSym_271650_c0_g1,-0.69734143009063
isogroupSym_271656_c0_g1,0.799923567066577
isogroupSym_271674_c0_g1,0.834305876487109
isogroupSym_271676_c0_g1,0.530520765401738
isogroupSym_271700_c0_g1,-0.427671255514629
isogroupSym_271701_c0_g1,-0.699191946879079
isogroupSym_271713_c0_g1,-0.151572957883352
isogroupSym_271720_c0_g1,0.294700736155729
isogroupSym_271732_c0_g1,0.290314028457473
isogroupSym_271735_c0_g1,-0.515359962862414
isogroupSym_271756_c0_g1,-0.52465888349156
isogroupSym_271781_c0_g1,-0.437378837051015
isogroupSym_271796_c0_g1,-0.428652731239838
isogroupSym_271804_c0_g1,-0.201799413024805
isogroupSym_271816_c0_g1,-0.414281828392222
isogroupSym_271817_c0_g1,-0.282038086622146
isogroupSym_271823_c0_g1,-0.840821729367299
isogroupSym_271825_c0_g1,0.534932325835781
isogroupSym_271830_c0_g1,0.232436827872399
isogroupSym_271831_c0_g1,-0.672715355461415
isogroupSym_271850_c0_g1,-0.271791307372924
isogroupSym_271864_c0_g1,-0.538563073472297
isogroupSym_271869_c0_g1,0.485789370840933
isogroupSym_271877_c0_g1,-0.712229204306881
isogroupSym_271900_c0_g1,-0.143449515255298
isogroupSym_271902_c0_g1,-0.756691754091526
isogroupSym_271908_c0_g1,0.291642851672087
isogroupSym_271916_c0_g1,-0.766173053211594
isogroupSym_271928_c0_g1,0.0715096003461853
isogroupSym_271933_c0_g1,-0.242801168655153
isogroupSym_271958_c0_g1,0.408157481454344
isogroupSym_271961_c0_g1,-0.220826467323505
isogroupSym_271965_c0_g1,0.884180594424667
isogroupSym_271968_c0_g1,-0.527343002606182
isogroupSym_272004_c0_g1,-0.796683246606245
isogroupSym_272010_c0_g1,0.49266260388783
isogroupSym_272013_c0_g1,0.501967539807843
isogroupSym_272024_c0_g1,0.23611182349984
isogroupSym_272037_c0_g1,-0.650017674158295
isogroupSym_272041_c0_g1,0.111479873113481
isogroupSym_272048_c0_g1,0.068555115289524
isogroupSym_272052_c0_g1,-0.427428082155959
isogroupSym_272056_c0_g1,0.213439211854296
isogroupSym_272059_c0_g1,-0.343393493863527
isogroupSym_272079_c0_g1,0.308592995886193
isogroupSym_272081_c0_g1,-0.535348093666236
isogroupSym_272088_c0_g1,-0.534961209683231
isogroupSym_272096_c0_g1,-0.405731678934753
isogroupSym_272113_c0_g1,-0.573285522407347
isogroupSym_272127_c0_g1,-0.690804562002301
isogroupSym_272130_c0_g1,-0.715275089823745
isogroupSym_272133_c0_g1,0.376012359474357
isogroupSym_272152_c0_g1,-0.384206408968774
isogroupSym_272155_c0_g1,0.0874403343787351
isogroupSym_272170_c0_g1,0.70720392820155
isogroupSym_272175_c0_g1,0.300053152010213
isogroupSym_272182_c0_g1,0.12406231025698
isogroupSym_272184_c0_g1,0.710492317283376
