,kMEbrown
isogroupSym_214147_c0_g1,0.446778122710251
isogroupSym_21415_c0_g1,-0.192057154981319
isogroupSym_214184_c0_g1,0.655097226603647
isogroupSym_214196_c0_g1,0.537867958822563
isogroupSym_214198_c0_g1,0.0529030535336846
isogroupSym_214216_c0_g1,0.532554257922735
isogroupSym_214240_c0_g1,-0.273432960584987
isogroupSym_214244_c0_g1,0.541239245497186
isogroupSym_214245_c0_g1,-0.237901238203276
isogroupSym_21427_c0_g1,0.450421697666519
isogroupSym_214283_c0_g1,0.750823162576668
isogroupSym_214294_c0_g1,0.426529051492605
isogroupSym_21432_c0_g1,-0.107899319617153
isogroupSym_214343_c0_g1,0.557489632810908
isogroupSym_214346_c0_g1,-0.412999422534949
isogroupSym_214388_c0_g1,0.0184594966562714
isogroupSym_214397_c0_g1,-0.033333562199864
isogroupSym_214454_c0_g1,0.40509875707703
isogroupSym_214478_c0_g1,-0.558348907956426
isogroupSym_214482_c0_g1,-0.495447021087891
isogroupSym_214489_c0_g1,-0.713508377867621
isogroupSym_214517_c0_g1,-0.652382306840719
isogroupSym_214567_c0_g1,-0.744788362234182
isogroupSym_214579_c0_g1,-0.271746201298322
isogroupSym_214581_c0_g1,0.006233586465063
isogroupSym_214589_c0_g1,0.169810914256631
isogroupSym_21463_c0_g1,0.00168790659552
isogroupSym_214646_c0_g1,0.366092455532836
isogroupSym_21464_c0_g1,0.833713628862357
isogroupSym_214683_c0_g1,0.152742830410156
isogroupSym_214689_c0_g1,0.20855746766878
isogroupSym_214703_c0_g1,0.59879771422586
isogroupSym_214721_c0_g1,-0.38269465623928
isogroupSym_214741_c0_g1,0.197800782627293
isogroupSym_21477_c0_g1,-0.115140357055463
isogroupSym_214799_c0_g1,-0.750839176630087
isogroupSym_214824_c0_g1,0.268086129460522
isogroupSym_214828_c0_g1,-0.203966157711647
isogroupSym_214900_c0_g1,-0.487683756946466
isogroupSym_21492_c0_g1,0.411163822021119
isogroupSym_21497_c0_g1,0.402742905506129
isogroupSym_215042_c0_g1,-0.472402176514132
isogroupSym_21508_c0_g1,0.022951933444924
isogroupSym_21514_c0_g1,0.612354882673812
isogroupSym_215198_c0_g1,0.369413535801202
isogroupSym_215285_c0_g1,0.393589975637236
isogroupSym_215344_c0_g1,-0.495117998941909
isogroupSym_215350_c0_g1,0.133435522287273
isogroupSym_215437_c0_g1,0.956169822643188
isogroupSym_215445_c0_g1,-0.643774355050213
isogroupSym_215453_c0_g1,-0.915455601736723
isogroupSym_215458_c0_g1,0.570600696736685
isogroupSym_215463_c0_g1,-0.494112710236836
isogroupSym_215470_c0_g1,0.0914242115777318
isogroupSym_215480_c0_g1,-0.618374336144154
isogroupSym_215482_c0_g1,0.541604795583883
isogroupSym_215506_c0_g1,-0.755812122482115
isogroupSym_215526_c0_g1,0.489829485485697
isogroupSym_215534_c0_g1,0.45869742982561
isogroupSym_215561_c0_g1,0.321983164578585
isogroupSym_215599_c0_g1,-0.112706525400159
isogroupSym_21560_c0_g1,-0.583913111908157
isogroupSym_215622_c0_g1,0.689354843376403
isogroupSym_215648_c0_g1,0.756404289015138
isogroupSym_215649_c0_g1,-0.693283160479866
isogroupSym_215719_c0_g1,0.207341089010485
isogroupSym_215742_c0_g1,-0.315789234420386
isogroupSym_215751_c0_g1,0.0292385444433122
isogroupSym_215810_c0_g1,-0.525155642242532
isogroupSym_215977_c0_g1,0.0497294284088721
isogroupSym_21597_c0_g1,-0.672508307521662
isogroupSym_215998_c0_g1,0.104678687721367
isogroupSym_216004_c0_g1,-0.847215775300965
isogroupSym_216019_c0_g1,-0.392120020076928
isogroupSym_216022_c0_g1,-0.716889541483096
isogroupSym_21602_c0_g1,0.120879543581835
isogroupSym_216120_c0_g1,0.856855147997616
isogroupSym_216177_c0_g1,-0.602947609311938
isogroupSym_216240_c0_g1,0.81065717545346
isogroupSym_216246_c0_g1,-0.19312196217776
isogroupSym_216312_c0_g1,-0.242818044644291
isogroupSym_216414_c0_g1,-0.292653277023523
isogroupSym_216425_c0_g1,-0.37781313245867
isogroupSym_21650_c0_g1,0.690662898793217
isogroupSym_216525_c0_g1,-0.637205066261022
isogroupSym_216566_c0_g1,-0.690670983623605
isogroupSym_216575_c0_g1,-0.198394456467144
isogroupSym_216619_c0_g1,-0.0376183091420219
isogroupSym_21661_c0_g1,-0.509191496636029
isogroupSym_216671_c0_g1,0.778072825278563
isogroupSym_216693_c0_g1,0.739752401295513
isogroupSym_216760_c0_g1,-0.0711141768966596
isogroupSym_216795_c0_g1,-0.363068050461994
isogroupSym_21679_c0_g1,0.523556140744359
isogroupSym_216832_c0_g1,0.440171555335783
isogroupSym_21695_c0_g1,-0.791525992981888
isogroupSym_216993_c0_g1,-0.209217225693801
isogroupSym_216994_c0_g1,0.267325608116354
isogroupSym_21699_c0_g1,0.728874534097986
isogroupSym_21700_c0_g1,0.5957554119087
isogroupSym_217035_c0_g1,0.798618345479355
isogroupSym_21712_c0_g1,-0.809592203115836
isogroupSym_217231_c0_g1,-0.15701942138363
isogroupSym_217243_c0_g1,0.437847464227499
isogroupSym_217248_c0_g1,-0.621846881444437
isogroupSym_217282_c0_g1,0.462791727878947
isogroupSym_217286_c0_g1,0.267984997487344
isogroupSym_21731_c0_g2,-0.411456952157692
isogroupSym_217358_c0_g1,-0.763887550113109
isogroupSym_21736_c0_g1,0.572410778527729
isogroupSym_217372_c0_g1,-0.637999759871675
isogroupSym_217445_c0_g1,-0.459537226412867
isogroupSym_217447_c0_g1,-0.732655300737784
isogroupSym_21747_c0_g1,0.448187550379237
isogroupSym_217497_c0_g1,0.0220634860482746
isogroupSym_217510_c0_g1,0.0662366395129386
isogroupSym_217533_c0_g1,0.751427066674133
isogroupSym_217566_c0_g1,0.0500666711329849
isogroupSym_217584_c0_g1,-0.302590165100201
isogroupSym_21758_c0_g2,-0.724697384646722
isogroupSym_217656_c0_g1,0.17048837070321
isogroupSym_217673_c0_g1,0.201309844478555
isogroupSym_21768_c0_g1,-0.137267724909442
isogroupSym_21771_c0_g1,0.128978853838621
isogroupSym_21772_c0_g2,-0.257427410490753
isogroupSym_217753_c0_g1,-0.828272503803643
isogroupSym_21775_c0_g1,0.198119399679521
isogroupSym_217770_c0_g1,0.18221849445316
isogroupSym_21777_c0_g2,-0.170554724773854
isogroupSym_21786_c0_g1,-0.157207893994961
isogroupSym_217979_c0_g1,-0.322921140731833
isogroupSym_218000_c0_g1,-0.746068162316932
isogroupSym_218029_c0_g1,0.162834506043609
isogroupSym_218038_c0_g1,0.091723443695549
isogroupSym_218044_c0_g1,0.0706226940104075
isogroupSym_218077_c0_g1,-0.760000684688402
isogroupSym_21809_c0_g1,-0.579887755989936
isogroupSym_21813_c0_g1,0.84792265167219
isogroupSym_21816_c0_g1,0.0622976607472056
isogroupSym_21817_c0_g1,0.321057312177781
isogroupSym_218192_c0_g1,-0.46765653422251
isogroupSym_21823_c0_g1,0.881962603215678
isogroupSym_21827_c0_g1,-0.753195860304085
isogroupSym_218292_c0_g1,0.358901226335943
isogroupSym_218298_c0_g1,-0.751698960246241
isogroupSym_218301_c0_g1,-0.414644775322384
isogroupSym_21838_c0_g1,0.944890447708591
isogroupSym_218418_c0_g1,0.810799124963037
isogroupSym_218444_c0_g1,0.806057632068646
isogroupSym_21845_c0_g1,0.122357490293858
isogroupSym_218519_c0_g1,0.00323511032448588
isogroupSym_21856_c0_g1,-0.576020686280406
isogroupSym_21859_c0_g1,0.940512712537657
isogroupSym_21861_c0_g1,-0.489620256340998
isogroupSym_218657_c0_g1,0.231384149230245
isogroupSym_218667_c0_g1,-0.209895755557729
isogroupSym_218772_c0_g1,0.684964308654658
isogroupSym_218833_c0_g1,0.0614264527077814
isogroupSym_218843_c0_g1,0.176577468361843
isogroupSym_21885_c0_g1,-0.601225032350739
isogroupSym_21888_c0_g1,0.512142075984234
isogroupSym_218924_c0_g1,-0.666855171688355
isogroupSym_218926_c0_g1,-0.745811886724138
isogroupSym_21893_c0_g1,-0.61449392931596
isogroupSym_218968_c0_g1,-0.362986428093405
isogroupSym_21900_c0_g1,0.241205546076951
isogroupSym_219012_c0_g1,-0.656895227715878
isogroupSym_219123_c0_g1,-0.730360234690018
isogroupSym_21912_c0_g1,-0.226827251975662
isogroupSym_219206_c0_g1,0.51460059029066
isogroupSym_219209_c0_g1,0.272436393733889
isogroupSym_21920_c0_g1,0.217278370589163
isogroupSym_21929_c0_g1,0.546342450764781
isogroupSym_219454_c0_g1,0.853920297970719
isogroupSym_21949_c0_g1,-0.684536282742149
isogroupSym_219517_c0_g1,0.0751993121966796
isogroupSym_219589_c0_g1,0.438347430886131
isogroupSym_219631_c0_g1,0.69743713193916
isogroupSym_219651_c0_g1,-0.546982531479869
isogroupSym_219681_c0_g1,-0.421568237234186
isogroupSym_21970_c0_g1,0.123530152130328
isogroupSym_219730_c0_g1,-0.00159099897742257
isogroupSym_219822_c0_g1,-0.450948681475671
isogroupSym_219865_c0_g1,-0.494585024323883
isogroupSym_219927_c0_g1,0.631762808247444
isogroupSym_21992_c0_g1,-0.0499459508127013
isogroupSym_21994_c0_g1,-0.312569581216796
isogroupSym_219969_c0_g1,0.760722315398548
isogroupSym_220027_c0_g1,0.210984542920023
isogroupSym_22004_c0_g1,-0.0577794793647211
isogroupSym_220089_c0_g1,-0.237662549211576
isogroupSym_220173_c0_g1,0.70488057402009
isogroupSym_22017_c0_g1,-0.623396766331092
isogroupSym_2201_c0_g1,0.0155697396297947
isogroupSym_22021_c0_g1,-0.22597568878242
isogroupSym_22026_c0_g1,0.135731248341019
isogroupSym_22032_c0_g1,-0.237860345726869
isogroupSym_220373_c0_g1,0.463654123573276
isogroupSym_220393_c0_g1,-0.749087151308696
isogroupSym_22040_c0_g1,-0.723332632024807
isogroupSym_220446_c0_g1,-0.228014122707807
isogroupSym_220452_c0_g1,-0.0231451036975804
isogroupSym_22045_c0_g1,0.219637791318261
isogroupSym_220468_c0_g1,0.322838588666715
isogroupSym_220498_c0_g1,0.872301271161505
isogroupSym_220528_c0_g1,0.25494828100103
isogroupSym_220531_c0_g1,-0.776210977869747
isogroupSym_22054_c0_g1,0.965120404856005
isogroupSym_22055_c0_g1,-0.188400412670781
isogroupSym_22067_c0_g1,0.402475139471176
isogroupSym_2206_c0_g1,0.650423553745251
isogroupSym_22070_c0_g1,-0.0860353520476992
isogroupSym_220753_c0_g1,0.409109153255574
isogroupSym_220769_c0_g1,0.523181014607547
isogroupSym_220791_c0_g1,0.348979861346856
isogroupSym_220813_c0_g1,-0.663603622096438
isogroupSym_220845_c0_g1,-0.406029530540425
isogroupSym_22090_c0_g1,0.565098935989978
isogroupSym_22096_c0_g1,0.456063589041688
isogroupSym_220997_c0_g1,-0.611690728616456
isogroupSym_220999_c0_g1,0.48981423308917
isogroupSym_22105_c0_g1,0.915480586699645
isogroupSym_22122_c0_g1,-0.45202655167393
isogroupSym_221261_c0_g1,-0.133221302381806
isogroupSym_221378_c0_g1,0.154032016664205
isogroupSym_221469_c0_g1,-0.274222726059974
isogroupSym_221484_c0_g1,-0.198162984222079
isogroupSym_221491_c0_g1,-0.575857745600319
isogroupSym_221529_c0_g1,-0.519359824718928
isogroupSym_22156_c0_g1,-0.200161653789047
isogroupSym_221660_c0_g1,0.396781905514843
isogroupSym_221710_c0_g1,0.284043099790194
isogroupSym_221711_c0_g1,-0.431206260496645
isogroupSym_22180_c0_g1,0.0421124312999423
isogroupSym_22181_c0_g1,0.293387568225913
isogroupSym_22183_c0_g1,-0.730914108142014
isogroupSym_221841_c0_g1,0.87115382702576
isogroupSym_22186_c0_g1,0.137008664846321
isogroupSym_221875_c0_g1,-0.759867455375473
isogroupSym_22195_c0_g1,-0.601881496829374
isogroupSym_22202_c0_g1,0.520041966668291
isogroupSym_22205_c0_g1,-0.641221015153467
isogroupSym_22207_c0_g1,-0.584372608032176
isogroupSym_22210_c0_g1,-0.407353770853527
isogroupSym_22214_c0_g1,-0.348053341553843
isogroupSym_22222_c0_g1,0.395785511810763
isogroupSym_22223_c0_g1,-0.350024847615459
isogroupSym_22230_c0_g1,0.47181759328952
isogroupSym_222327_c0_g1,0.230208372122347
isogroupSym_22238_c0_g1,0.0287143367427003
isogroupSym_22248_c0_g1,-0.578466927608205
isogroupSym_222549_c0_g1,-0.440613520041079
isogroupSym_22256_c0_g1,0.218947913153473
isogroupSym_2225_c0_g1,0.145053956132243
isogroupSym_222625_c0_g1,-0.754603669356899
isogroupSym_22266_c0_g1,-0.96584554673089
isogroupSym_22271_c0_g1,-0.769568864607385
isogroupSym_22278_c0_g1,0.454742943326222
isogroupSym_22285_c0_g1,-0.362683714727253
isogroupSym_22287_c0_g1,0.877749147203541
isogroupSym_22288_c0_g1,-0.46354333333014
isogroupSym_22290_c0_g1,-0.518778012036451
isogroupSym_22293_c0_g1,0.115803805160169
isogroupSym_22300_c0_g1,-0.860443761367389
isogroupSym_22302_c0_g1,0.0491472190323392
isogroupSym_22304_c0_g1,0.0924298930924166
isogroupSym_22305_c0_g1,0.420964585632733
isogroupSym_223086_c0_g1,-0.385922682945034
isogroupSym_22316_c0_g1,0.802267916199853
isogroupSym_223195_c0_g1,-0.486250695294893
isogroupSym_22342_c0_g1,-0.744956886688969
isogroupSym_223558_c0_g1,0.280021402711463
isogroupSym_223575_c0_g1,-0.498737049105731
isogroupSym_22357_c0_g2,0.882180422263713
isogroupSym_22369_c0_g1,0.335109958025396
isogroupSym_223784_c0_g1,-0.483898304814978
isogroupSym_22387_c0_g1,0.320532380654255
isogroupSym_22403_c0_g1,-0.850157883832031
isogroupSym_224063_c0_g1,-0.017427849331939
isogroupSym_22406_c0_g1,-0.79010176733769
isogroupSym_224089_c0_g1,-0.0747264497122309
isogroupSym_22409_c0_g1,0.653935737834506
isogroupSym_224182_c0_g1,0.256026988931663
isogroupSym_22456_c0_g1,0.639692128741223
isogroupSym_22468_c0_g1,0.265545718843287
isogroupSym_22482_c0_g1,0.682071926105842
isogroupSym_224843_c0_g1,-0.36923896149733
isogroupSym_22515_c0_g1,-0.0208129131867005
isogroupSym_22522_c0_g1,0.0673686204060413
isogroupSym_225448_c0_g1,0.337193165378661
isogroupSym_22560_c0_g1,0.0676900705582813
isogroupSym_225807_c0_g1,-0.694477224790184
isogroupSym_225836_c0_g1,0.203986781751014
isogroupSym_22585_c0_g1,-0.141570016173608
isogroupSym_225896_c0_g1,0.494430399492652
isogroupSym_225944_c0_g1,-0.671373016051047
isogroupSym_22596_c0_g1,0.197337409020749
isogroupSym_22600_c0_g1,-0.381664608463064
isogroupSym_22608_c0_g1,-0.0270974614270281
isogroupSym_22614_c0_g2,0.108051247772165
isogroupSym_22616_c0_g2,-0.210794046864199
isogroupSym_22624_c0_g1,-0.582540218616639
isogroupSym_22625_c0_g2,0.758102319567886
isogroupSym_22632_c0_g1,0.131261400083667
isogroupSym_22633_c0_g1,0.493298006903904
isogroupSym_22650_c0_g1,-0.116900631861487
isogroupSym_22651_c0_g1,-0.0548251627378784
isogroupSym_22654_c0_g1,-0.430768504099145
isogroupSym_22655_c0_g1,0.426038488118952
isogroupSym_22662_c0_g1,-0.752646467854482
isogroupSym_226651_c0_g1,0.409433632818195
isogroupSym_22665_c0_g1,0.264410961549563
isogroupSym_22666_c0_g1,0.349683066972599
isogroupSym_22668_c0_g1,-0.557628255065439
isogroupSym_22688_c0_g1,-0.775913904932343
isogroupSym_22689_c0_g1,-0.519777363836667
isogroupSym_227037_c0_g1,0.0777523808785946
isogroupSym_22738_c0_g1,-0.492797482127339
isogroupSym_22740_c0_g1,-0.660051439000366
isogroupSym_22743_c0_g1,-0.0536335556410498
isogroupSym_22745_c0_g1,0.331882247410979
isogroupSym_227521_c0_g1,0.427298049936357
isogroupSym_22759_c0_g1,-0.724897409122483
isogroupSym_22782_c0_g1,-0.748777133724809
isogroupSym_22805_c0_g1,-0.0788673234137043
isogroupSym_22844_c0_g1,-0.186676280256461
isogroupSym_22845_c0_g1,-0.686588568561653
isogroupSym_22852_c0_g1,0.69854895874708
isogroupSym_22856_c0_g1,0.0294454900477868
isogroupSym_228648_c0_g1,-0.140336829665017
isogroupSym_22864_c0_g1,-0.349339000739491
isogroupSym_22870_c0_g1,0.620599731208377
isogroupSym_22872_c0_g1,-0.602721382837193
isogroupSym_22880_c0_g2,-0.30599979490788
isogroupSym_22883_c0_g1,-0.160607990554539
isogroupSym_22895_c0_g1,-0.0676315354001654
isogroupSym_22901_c0_g1,-0.22677323251969
isogroupSym_22926_c0_g1,-0.262607484915098
isogroupSym_22927_c0_g2,0.862508318336002
isogroupSym_22937_c0_g1,-0.390631385571473
isogroupSym_22938_c0_g1,-0.222593950184795
isogroupSym_22966_c0_g1,-0.195576892500444
isogroupSym_22990_c0_g1,-0.289377720138836
isogroupSym_22994_c0_g1,-0.758235965529167
isogroupSym_22_c0_g1,-0.661469999830436
isogroupSym_23001_c0_g2,0.582174133069591
isogroupSym_23006_c0_g1,0.737664486277354
isogroupSym_23009_c0_g1,-0.667931465224041
isogroupSym_23015_c0_g1,-0.0894604275577929
isogroupSym_2301_c0_g1,-0.0743767817230561
isogroupSym_23025_c0_g1,0.0286580562925059
isogroupSym_23033_c0_g1,-0.0769987737280996
isogroupSym_23039_c0_g1,-0.242788078141286
isogroupSym_23044_c0_g1,0.471780191535665
isogroupSym_23045_c0_g1,0.513446410354893
isogroupSym_23047_c0_g1,-0.394044561658406
isogroupSym_23050_c0_g1,0.290002191971803
isogroupSym_23057_c0_g1,-0.383618806859493
isogroupSym_23061_c0_g1,-0.521874960978737
isogroupSym_23065_c0_g1,-0.906103937347462
isogroupSym_23072_c0_g1,-0.480842488547027
isogroupSym_23085_c0_g1,0.562131786139898
isogroupSym_23110_c0_g1,0.704827606147285
isogroupSym_23119_c0_g1,-0.417595850893462
isogroupSym_23132_c0_g1,0.547681081636226
isogroupSym_23163_c0_g1,0.154102655914845
isogroupSym_23171_c0_g1,0.83770500042719
isogroupSym_23173_c0_g1,-0.368532193382474
isogroupSym_23175_c0_g1,0.790061815549161
isogroupSym_23185_c0_g1,0.867104411441085
isogroupSym_23194_c0_g1,-0.832939134570558
isogroupSym_23212_c0_g1,0.153918032735263
isogroupSym_2323_c0_g2,-0.420932891927159
isogroupSym_23273_c0_g1,0.648137505967756
isogroupSym_23288_c0_g1,0.301259986258441
isogroupSym_23301_c0_g1,-0.331190121652164
isogroupSym_23346_c0_g1,-0.60342868737186
isogroupSym_23357_c0_g1,0.137565530265987
isogroupSym_23362_c0_g1,0.785645238828495
isogroupSym_23364_c0_g1,-0.580160844753953
isogroupSym_23368_c0_g1,-0.507334016045194
isogroupSym_23382_c0_g1,-0.410965822391747
isogroupSym_23386_c0_g1,-0.507994053058001
isogroupSym_23391_c0_g1,-0.951070838656419
isogroupSym_23401_c0_g1,-0.771064881079116
isogroupSym_23409_c0_g2,-0.363336469328416
isogroupSym_23410_c0_g1,-0.173481699265533
isogroupSym_23411_c0_g1,0.664458642460861
isogroupSym_23414_c0_g1,-0.600192450940215
isogroupSym_23446_c0_g1,-0.465433403974843
isogroupSym_23447_c0_g2,0.890347031740875
isogroupSym_23456_c0_g1,-0.032945058501716
isogroupSym_23457_c0_g1,-0.120219889118872
isogroupSym_23461_c0_g1,0.1516788483235
isogroupSym_23465_c0_g2,-0.347644042904392
isogroupSym_23466_c0_g1,0.070716613374693
isogroupSym_23480_c0_g1,-0.486716962834118
isogroupSym_23499_c0_g1,-0.369351974330552
isogroupSym_23500_c0_g1,-0.553575904085867
isogroupSym_23506_c0_g1,-0.411617286981706
isogroupSym_23516_c0_g1,-0.451591332860294
isogroupSym_23518_c0_g1,-0.181197744070932
isogroupSym_23521_c0_g1,-0.406334635053177
isogroupSym_2352_c0_g1,0.0720949653767811
isogroupSym_23536_c0_g1,0.395942391691487
isogroupSym_23547_c0_g1,0.00242947271713907
isogroupSym_23560_c0_g2,-0.239659229048303
isogroupSym_23574_c0_g1,0.0400429861173871
isogroupSym_23585_c0_g1,0.0299441502399946
isogroupSym_23586_c0_g1,-0.216811079057613
isogroupSym_23598_c0_g1,0.154667027011199
isogroupSym_23600_c0_g1,-0.3673681125208
isogroupSym_23621_c0_g1,0.676054290381479
isogroupSym_23639_c0_g1,0.749812967359155
isogroupSym_23655_c0_g1,0.742005449868189
isogroupSym_23656_c0_g1,-0.492282547439682
isogroupSym_23675_c0_g1,0.0640893713994407
isogroupSym_23706_c0_g1,-0.605788538523263
isogroupSym_237092_c0_g1,-0.405759252128232
isogroupSym_237095_c0_g1,-0.429396523428641
isogroupSym_237107_c0_g1,-0.201097551323691
isogroupSym_237108_c0_g1,-0.0983504297534848
isogroupSym_237112_c0_g1,-0.365663605984998
isogroupSym_23711_c0_g1,-0.662589122721622
isogroupSym_237140_c0_g1,0.241503680074186
isogroupSym_237142_c0_g1,-0.484916738309432
isogroupSym_237165_c0_g1,0.908574507649507
isogroupSym_237183_c0_g1,-0.419508613309408
isogroupSym_237190_c0_g1,0.461431749115448
isogroupSym_237207_c0_g1,0.540309181052886
isogroupSym_237215_c0_g1,-0.389328518645686
isogroupSym_237218_c0_g1,0.807263812181184
isogroupSym_237226_c0_g1,-0.425423157362843
isogroupSym_237228_c0_g1,0.247631069549568
isogroupSym_237229_c0_g1,0.0536971080993316
isogroupSym_237234_c0_g1,-0.475305896504301
isogroupSym_23725_c0_g1,0.411245417238852
isogroupSym_237268_c0_g1,0.471807027330796
isogroupSym_237271_c0_g1,-0.840008572779724
isogroupSym_23727_c0_g1,0.0561354810092436
isogroupSym_237280_c0_g1,0.794906889203313
isogroupSym_237292_c0_g1,0.826633241528495
isogroupSym_237308_c0_g1,0.684212698101786
isogroupSym_237331_c0_g1,0.794449697397113
isogroupSym_237344_c0_g1,0.897551154138373
isogroupSym_237348_c0_g1,-0.605941027452716
isogroupSym_23734_c0_g1,-0.652763739905798
isogroupSym_237356_c0_g1,-0.590051886112941
isogroupSym_237372_c0_g1,0.457070185953962
isogroupSym_23737_c0_g1,-0.315896272601883
isogroupSym_237382_c0_g1,0.355939012323446
isogroupSym_237393_c0_g1,0.370311088385669
isogroupSym_237399_c0_g1,-0.76909300912106
isogroupSym_237405_c0_g1,0.58292431456848
isogroupSym_237427_c0_g1,-0.16739838169707
isogroupSym_237442_c0_g1,0.0091081966981571
isogroupSym_237445_c0_g1,0.585437659698752
isogroupSym_237450_c0_g1,0.0995818782439897
isogroupSym_237454_c0_g1,-0.0873051771041797
isogroupSym_237471_c0_g1,-0.520665652793745
isogroupSym_237477_c0_g1,-0.388732852564747
isogroupSym_237486_c0_g1,-0.521916730744354
isogroupSym_237503_c0_g1,-0.303682851805494
isogroupSym_23750_c0_g1,0.641851197664307
isogroupSym_237514_c0_g1,-0.82862032399924
isogroupSym_237527_c0_g1,-0.0363277034643063
isogroupSym_237534_c0_g1,-0.839495940216921
isogroupSym_237540_c0_g1,0.748321077706717
isogroupSym_237541_c0_g1,-0.0119954187500235
isogroupSym_237543_c0_g1,0.256367549858011
isogroupSym_237550_c0_g1,0.711059521904854
isogroupSym_237557_c0_g1,0.775823145318523
isogroupSym_237568_c0_g1,-0.50393318707176
isogroupSym_237575_c0_g1,0.313514523438929
isogroupSym_237607_c0_g1,-0.555145948099443
isogroupSym_237620_c0_g1,0.250761379302714
isogroupSym_237623_c0_g1,-0.0525671228324805
isogroupSym_237624_c0_g1,0.106785791021178
isogroupSym_237666_c0_g1,-0.132498303770413
isogroupSym_237667_c0_g1,0.759016215693354
isogroupSym_237672_c0_g1,0.312204759489517
isogroupSym_237683_c0_g1,-0.171130576634687
isogroupSym_237750_c0_g1,-0.800431626470834
isogroupSym_237760_c0_g1,-0.284048332664076
isogroupSym_23776_c0_g2,-0.524292625594685
isogroupSym_237781_c0_g1,-0.108613831774256
isogroupSym_237808_c0_g1,-0.174750345409655
isogroupSym_237818_c0_g1,-0.548460259359741
isogroupSym_237829_c0_g1,-0.0849611332262539
isogroupSym_237833_c0_g1,0.539572357792044
isogroupSym_237841_c0_g1,-0.212427987686318
isogroupSym_237859_c0_g1,0.174849779510436
isogroupSym_237869_c0_g1,0.0299700223891085
isogroupSym_237884_c0_g1,-0.0492110847672708
isogroupSym_237896_c0_g1,-0.305913755856767
isogroupSym_237920_c0_g1,0.467257655647765
isogroupSym_237926_c0_g1,0.369568344654434
isogroupSym_237973_c0_g1,0.724639701493734
isogroupSym_237974_c0_g1,0.0735921674839405
isogroupSym_237978_c0_g1,-0.0703655133408135
isogroupSym_237983_c0_g1,0.510766870712034
isogroupSym_238010_c0_g1,0.739939413460946
isogroupSym_238016_c0_g1,-0.508838427891378
isogroupSym_238017_c0_g1,-0.72146482370536
isogroupSym_238032_c0_g1,0.629119304928378
isogroupSym_238036_c0_g1,0.155765708176607
isogroupSym_238045_c0_g1,0.0766514208208879
isogroupSym_238053_c0_g1,-0.47112372833692
isogroupSym_238061_c0_g1,0.19970392083269
isogroupSym_238064_c0_g1,0.475382524177721
isogroupSym_238066_c0_g1,-0.284719125352574
isogroupSym_238071_c0_g1,0.483374309020236
isogroupSym_238073_c0_g1,-0.763372669123578
isogroupSym_238076_c0_g1,-0.640308912458919
isogroupSym_23807_c0_g1,0.208881869644705
isogroupSym_238092_c0_g1,0.30917265385349
isogroupSym_238096_c0_g1,-0.926145606145225
isogroupSym_238112_c0_g1,-0.399182685335878
isogroupSym_238114_c0_g1,-0.250227292469038
isogroupSym_238128_c0_g1,0.423143260470996
isogroupSym_238136_c0_g1,0.726937830562158
isogroupSym_238138_c0_g1,0.750935438594996
isogroupSym_238157_c0_g1,0.122010944074274
isogroupSym_238173_c0_g1,-0.734652580049237
isogroupSym_238176_c0_g1,0.601856514906841
isogroupSym_238185_c0_g1,0.472252376751119
isogroupSym_238186_c0_g1,-0.652451052087596
isogroupSym_238194_c0_g1,0.173681207836913
isogroupSym_238197_c0_g1,0.453268849495119
isogroupSym_238204_c0_g1,-0.617992484328066
isogroupSym_238207_c0_g1,0.918957928973413
isogroupSym_238225_c0_g1,0.275056502444034
isogroupSym_238229_c1_g1,0.0218401820878256
isogroupSym_238232_c0_g1,-0.79686721076025
isogroupSym_238235_c0_g1,0.781216296832266
isogroupSym_238239_c0_g1,-0.528135054612375
isogroupSym_238247_c0_g1,-0.403714682416986
isogroupSym_238260_c0_g1,0.769371885088998
isogroupSym_238264_c0_g1,-0.207809526448323
isogroupSym_238270_c0_g1,-0.372819725156817
isogroupSym_238279_c0_g1,-0.649781095023224
isogroupSym_23827_c0_g1,-0.660066184064598
isogroupSym_238327_c0_g1,-0.693931833936623
isogroupSym_238328_c0_g1,-0.782441843859811
isogroupSym_238341_c0_g1,-0.321337930461334
isogroupSym_238347_c0_g1,0.0250625689416503
isogroupSym_238351_c0_g1,0.528855490649945
isogroupSym_238361_c0_g1,0.0772483014727318
isogroupSym_238367_c0_g1,0.2468220283614
isogroupSym_238370_c0_g1,0.216815929934281
isogroupSym_238373_c0_g1,0.0407452957319471
isogroupSym_238383_c0_g1,0.549588418405376
isogroupSym_238387_c0_g1,-0.158254874097784
isogroupSym_23838_c0_g1,0.133169955644681
isogroupSym_238392_c0_g1,-0.754795004750236
isogroupSym_23839_c0_g1,-0.622647739156297
isogroupSym_238402_c0_g1,-0.00670208028402566
isogroupSym_238411_c0_g1,-0.145044543214025
isogroupSym_238419_c0_g1,0.781848200150513
isogroupSym_238430_c0_g1,0.469466923271168
isogroupSym_238431_c0_g1,0.0585717496778528
isogroupSym_238440_c0_g1,0.0608036904835404
isogroupSym_238447_c0_g1,0.272933813688456
isogroupSym_238449_c0_g1,0.0524469667960251
isogroupSym_238453_c0_g1,0.774447656218393
isogroupSym_238461_c0_g1,0.77265254961017
isogroupSym_238472_c0_g1,0.365773195672435
isogroupSym_238480_c0_g1,0.458615061068079
