,kMEcyan
isogroupSym_207949_c0_g1,0.111588195327256
isogroupSym_207951_c0_g1,-0.227419519010525
isogroupSym_207957_c0_g1,-0.156813772410576
isogroupSym_207960_c0_g1,-0.101124091000685
isogroupSym_207967_c0_g1,-0.416308673356062
isogroupSym_207977_c0_g1,0.190873343445242
isogroupSym_208009_c0_g1,0.123777158275144
isogroupSym_208019_c0_g1,-0.0723276394065183
isogroupSym_208042_c0_g1,-0.139952503968476
isogroupSym_208062_c0_g1,-0.24276421538009
isogroupSym_208069_c0_g1,0.424339186778511
isogroupSym_20806_c0_g1,-0.217749408182536
isogroupSym_208080_c0_g1,-0.419948883667229
isogroupSym_208091_c0_g1,0.288924534728677
isogroupSym_208097_c0_g1,-0.122079491270767
isogroupSym_208111_c0_g1,-0.178211722545489
isogroupSym_208115_c0_g1,-0.00572634966751893
isogroupSym_208119_c0_g1,-0.610823863436892
isogroupSym_208141_c0_g1,0.129034631036743
isogroupSym_208150_c0_g1,-0.528456263523375
isogroupSym_208155_c0_g1,0.134304452602285
isogroupSym_208157_c0_g1,0.466223999947023
isogroupSym_208160_c0_g1,0.122873894749372
isogroupSym_208166_c0_g1,-0.0159394354556402
isogroupSym_208173_c0_g1,0.0810179312866626
isogroupSym_208185_c0_g1,0.178312523759456
isogroupSym_208192_c0_g1,-0.298783514337418
isogroupSym_208207_c0_g1,0.133472510273029
isogroupSym_208217_c0_g1,-0.553981207973705
isogroupSym_208228_c0_g1,0.163582021034019
isogroupSym_20822_c0_g1,-0.139539195338552
isogroupSym_20826_c0_g1,-0.0517575522115033
isogroupSym_208271_c0_g1,-0.349692356316657
isogroupSym_20827_c0_g1,-0.0736858981911924
isogroupSym_208283_c0_g1,-0.0887010031904538
isogroupSym_208292_c0_g1,-0.128587746815262
isogroupSym_208300_c0_g1,0.150904108239995
isogroupSym_208318_c0_g1,-0.46158166990085
isogroupSym_208320_c0_g1,0.404016730394862
isogroupSym_208323_c0_g1,0.0849707817521693
isogroupSym_208358_c0_g1,-0.123285812094126
isogroupSym_208365_c0_g1,-0.302836171576999
isogroupSym_208381_c0_g1,-0.516488899883015
isogroupSym_208391_c0_g1,-0.289252862060322
isogroupSym_208405_c0_g1,-0.0737274162366903
isogroupSym_208412_c0_g1,-0.277427491591251
isogroupSym_208420_c0_g1,-0.161458980457562
isogroupSym_208427_c0_g1,-0.568640533326751
isogroupSym_208434_c0_g1,-0.139427466680499
isogroupSym_208437_c0_g1,0.211786013569964
isogroupSym_208440_c0_g1,0.0180878090670567
isogroupSym_208466_c0_g1,-0.0936534818854558
isogroupSym_208475_c0_g1,-0.0678690219971857
isogroupSym_208478_c0_g1,0.229827583199154
isogroupSym_208490_c0_g1,0.663091115262829
isogroupSym_208499_c0_g1,-0.00422940892404026
isogroupSym_20850_c0_g1,0.25498803388337
isogroupSym_208515_c0_g1,0.336309248148335
isogroupSym_20851_c0_g1,-0.271217248996329
isogroupSym_208549_c0_g1,-0.137225262745138
isogroupSym_208553_c0_g1,0.374561817706478
isogroupSym_208557_c0_g1,0.157544996731533
isogroupSym_208559_c0_g1,-0.00703536895824014
isogroupSym_208573_c0_g1,0.174451377759422
isogroupSym_208586_c0_g1,0.131430941322114
isogroupSym_208589_c0_g1,-0.256997691807329
isogroupSym_208596_c0_g1,0.614783031210928
isogroupSym_208605_c0_g1,0.0944042044282866
isogroupSym_208606_c0_g1,0.277578606986381
isogroupSym_208632_c0_g1,-0.10018718805351
isogroupSym_208640_c0_g1,0.355683011138698
isogroupSym_208653_c0_g1,-0.385201209181686
isogroupSym_208655_c0_g1,-0.349790079516014
isogroupSym_208659_c0_g1,-0.150240519651353
isogroupSym_208676_c0_g1,-0.724937930600025
isogroupSym_208678_c0_g1,0.197490465034814
isogroupSym_208691_c0_g1,-0.0522768988653334
isogroupSym_208695_c0_g1,0.205253969078964
isogroupSym_208707_c0_g1,-0.17333204171367
isogroupSym_208718_c0_g1,0.13663397776577
isogroupSym_208720_c0_g1,-0.453267063922128
isogroupSym_208724_c0_g1,0.005730545590419
isogroupSym_208729_c0_g1,-0.228023316293999
isogroupSym_208730_c0_g1,-0.343478903473661
isogroupSym_208731_c0_g1,-0.179230280243075
isogroupSym_20875_c0_g1,0.0890116890934617
isogroupSym_208761_c0_g1,-0.129454817717438
isogroupSym_208766_c0_g1,-0.222089082152461
isogroupSym_20880_c0_g1,0.105835892408492
isogroupSym_208820_c0_g1,-0.0164522955401309
isogroupSym_208826_c0_g1,-0.0253218717435849
isogroupSym_208833_c0_g1,-0.0196231218742273
isogroupSym_208836_c0_g1,-0.222454936853272
isogroupSym_208849_c0_g1,0.413991947818216
isogroupSym_20884_c0_g1,0.0298982220316078
isogroupSym_20885_c0_g1,-0.219822724262468
isogroupSym_208885_c0_g1,0.218903963523747
isogroupSym_208896_c0_g1,-0.107885542049907
isogroupSym_208898_c0_g1,-0.142865211683676
isogroupSym_208904_c0_g1,-0.0748040030154673
isogroupSym_208911_c0_g1,-0.161560279947177
isogroupSym_208912_c0_g1,0.444763271201365
isogroupSym_208935_c0_g1,0.300129139981826
isogroupSym_208936_c0_g1,-0.275851137948802
isogroupSym_208948_c0_g1,0.18463884296173
isogroupSym_208950_c0_g1,0.209653673544833
isogroupSym_208958_c0_g1,0.204751333550679
isogroupSym_208982_c0_g1,-0.43160808316017
isogroupSym_208986_c0_g1,0.0620443149963113
isogroupSym_208993_c0_g1,-0.305174769982155
isogroupSym_209000_c0_g1,0.227082825334778
isogroupSym_209010_c0_g1,-0.403886514386899
isogroupSym_209027_c0_g1,0.333702240769833
isogroupSym_209034_c0_g1,-0.290736058154899
isogroupSym_209041_c0_g1,-0.273261497307426
isogroupSym_209044_c0_g1,0.0580519688954471
isogroupSym_209049_c0_g1,-0.543415518864124
isogroupSym_209055_c0_g1,0.16611389904288
isogroupSym_209060_c0_g1,0.0560574158677813
isogroupSym_209066_c0_g1,0.271849869893758
isogroupSym_209069_c0_g1,-0.186547947301544
isogroupSym_209073_c0_g1,-0.274717425794074
isogroupSym_209076_c0_g1,0.48334591462082
isogroupSym_20907_c0_g1,0.0462694832221674
isogroupSym_209088_c0_g1,-0.14229814913431
isogroupSym_209091_c0_g1,-0.0524610354103792
isogroupSym_209097_c0_g1,0.467509701015378
isogroupSym_209119_c0_g1,0.27852031152301
isogroupSym_20912_c0_g1,0.458661839264859
isogroupSym_209130_c0_g1,0.115465605304521
isogroupSym_209170_c0_g1,-0.0522765179742975
isogroupSym_209173_c0_g1,0.129467209360627
isogroupSym_209186_c0_g1,0.577994630449109
isogroupSym_209190_c0_g1,-0.00595838674510476
isogroupSym_209198_c0_g1,-0.000618832147367357
isogroupSym_209203_c0_g1,0.156962977422216
isogroupSym_209209_c0_g1,0.0683115893279856
isogroupSym_20920_c0_g1,-0.261398003792146
isogroupSym_209214_c0_g1,-0.368988801027027
isogroupSym_209225_c0_g1,-4.39063916263245e-05
isogroupSym_209233_c0_g1,-0.524008744911244
isogroupSym_209237_c0_g1,-0.272162753067705
isogroupSym_209258_c0_g1,0.624977256458483
isogroupSym_209271_c0_g1,0.12650710158688
isogroupSym_20929_c0_g1,-0.0708007910483014
isogroupSym_20930_c0_g1,0.581515295444599
isogroupSym_209315_c0_g1,-0.203786989546882
isogroupSym_209328_c0_g1,0.464870432104922
isogroupSym_209332_c0_g1,-0.173767837164267
isogroupSym_209348_c0_g1,-0.143774593711538
isogroupSym_209353_c0_g1,-0.512411188297014
isogroupSym_209358_c0_g1,-0.491188899483014
isogroupSym_209377_c0_g1,0.007316803533105
isogroupSym_20937_c0_g1,-0.0354959589383552
isogroupSym_20937_c0_g2,0.0264837438882293
isogroupSym_209385_c0_g1,-0.210323659797038
isogroupSym_209387_c0_g1,-0.0877633140647225
isogroupSym_209392_c0_g1,0.011544049721607
isogroupSym_209410_c0_g1,-0.0372350526489535
isogroupSym_209417_c0_g1,0.0465791626243221
isogroupSym_209422_c0_g1,-0.121730040577336
isogroupSym_209428_c0_g1,-0.00851619675456438
isogroupSym_209436_c0_g1,0.103457510768825
isogroupSym_209458_c0_g1,-0.14626761168309
isogroupSym_209463_c0_g1,-0.430406635516186
isogroupSym_209493_c0_g1,0.216847761976369
isogroupSym_209502_c0_g1,0.111346010405972
isogroupSym_209523_c0_g1,-0.00822345631825495
isogroupSym_20952_c0_g1,0.249525709593554
isogroupSym_20954_c0_g1,-0.235242383549234
isogroupSym_209558_c0_g1,0.575972541211738
isogroupSym_209583_c0_g1,0.117615501176227
isogroupSym_209588_c0_g1,-0.336175196437794
isogroupSym_209605_c0_g1,-0.243940657547478
isogroupSym_209614_c0_g1,0.263792989671248
isogroupSym_209624_c0_g1,-0.116457020868261
isogroupSym_209626_c0_g1,0.0153148133496769
isogroupSym_209650_c0_g1,0.210076124889593
isogroupSym_209654_c0_g1,-0.568731394666009
isogroupSym_20965_c0_g1,0.287709098261313
isogroupSym_209660_c0_g1,-0.126309547071046
isogroupSym_209700_c0_g1,0.128829541874092
isogroupSym_209725_c0_g1,-0.355617235040385
isogroupSym_20972_c0_g1,-0.41460027318134
isogroupSym_209745_c0_g1,-0.411784627883983
isogroupSym_209749_c0_g1,-0.10079848599443
isogroupSym_209753_c0_g1,-0.218535245388959
isogroupSym_209765_c0_g1,0.0863938971848973
isogroupSym_209770_c0_g1,-0.373528204876225
isogroupSym_209780_c0_g1,-0.0498685356960097
isogroupSym_209784_c0_g1,-0.431844522296666
isogroupSym_209785_c0_g1,-0.196352944238745
isogroupSym_209792_c0_g1,-0.51021593496596
isogroupSym_209795_c0_g1,-0.0465757103721294
isogroupSym_209796_c0_g1,-0.226057816447912
isogroupSym_209803_c0_g1,0.0682728679253592
isogroupSym_209823_c0_g1,0.0724960242244801
isogroupSym_209824_c0_g1,-0.354306774165431
isogroupSym_209836_c0_g1,0.154780721330155
isogroupSym_209842_c0_g1,-0.37400911308209
isogroupSym_209849_c0_g1,-0.153332352209784
isogroupSym_209867_c0_g1,-0.260506744596319
isogroupSym_209882_c0_g1,0.0821697105116796
isogroupSym_209890_c0_g1,-0.219951630538988
isogroupSym_209902_c0_g1,-0.291328443155449
isogroupSym_209907_c0_g1,0.302204192836263
isogroupSym_209908_c0_g1,-0.359945366410198
isogroupSym_209910_c0_g1,-0.166494145083427
isogroupSym_209926_c0_g1,0.591115306332894
isogroupSym_209930_c0_g1,-0.0959635851057244
isogroupSym_209979_c0_g1,0.530391908476718
isogroupSym_20_c0_g1,-0.0770451331348891
isogroupSym_210000_c0_g1,0.159091667223202
isogroupSym_210006_c0_g1,-0.100435886540082
isogroupSym_210033_c0_g1,0.130935713563153
isogroupSym_210042_c0_g1,-0.159419838882736
isogroupSym_210044_c0_g1,0.285750155889434
isogroupSym_210072_c0_g1,-0.276047177168911
isogroupSym_21007_c0_g1,-0.127959559821177
isogroupSym_210091_c0_g1,-0.479687889111315
isogroupSym_210103_c0_g1,-0.277817616612928
isogroupSym_210109_c0_g1,-0.169574666157117
isogroupSym_21011_c0_g1,-0.608172705876999
isogroupSym_210137_c0_g1,-0.100455799479723
isogroupSym_210142_c0_g1,0.0191114815590312
isogroupSym_210146_c0_g1,-0.669215786338669
isogroupSym_210152_c0_g1,0.010119612055496
isogroupSym_210161_c0_g1,0.100369021029257
isogroupSym_210170_c0_g1,-0.4648402303523
isogroupSym_210173_c0_g1,0.124492383412527
isogroupSym_210191_c0_g1,0.0857622999667602
isogroupSym_210192_c0_g1,-0.142461701557193
isogroupSym_210199_c0_g1,0.14947636015562
isogroupSym_21020_c0_g1,-0.153260860699897
isogroupSym_210214_c0_g1,-0.609324885959429
isogroupSym_210215_c0_g1,-0.358272724254495
isogroupSym_210218_c0_g1,-0.0515787283350935
isogroupSym_210241_c0_g1,0.0534853881703956
isogroupSym_210250_c0_g1,0.176866981223138
isogroupSym_210278_c0_g1,-0.249429178481237
isogroupSym_210280_c0_g1,0.300860661783943
isogroupSym_210282_c0_g1,0.0556399917071055
isogroupSym_210293_c0_g1,-0.403760615053933
isogroupSym_210297_c0_g1,0.00508652479825531
isogroupSym_210303_c0_g1,0.182438017035538
isogroupSym_210325_c0_g1,-0.645388492843164
isogroupSym_210357_c0_g1,-0.259707175103197
isogroupSym_210375_c0_g1,-0.0442481099606163
isogroupSym_210378_c0_g1,0.133742082715793
isogroupSym_210381_c0_g1,-0.21287944405517
isogroupSym_210391_c0_g1,-0.499290187918633
isogroupSym_210392_c0_g1,0.136460558373421
isogroupSym_210400_c0_g1,0.0147280741333583
isogroupSym_210414_c0_g1,-0.0839815819413123
isogroupSym_210417_c0_g1,-0.0759514787816999
isogroupSym_210452_c0_g1,-0.0708734091982771
isogroupSym_210456_c0_g1,-0.0595347898735105
isogroupSym_210470_c0_g1,0.216241028229906
isogroupSym_210513_c0_g1,-0.442740192519903
isogroupSym_210516_c0_g1,-0.190713175056026
isogroupSym_210522_c0_g1,-0.204723676715551
isogroupSym_210533_c0_g1,0.284854219964971
isogroupSym_210534_c0_g1,0.0368341936085608
isogroupSym_210538_c0_g1,0.156135610914506
isogroupSym_21054_c0_g1,0.153863762283598
isogroupSym_210550_c0_g1,0.0164421834309289
isogroupSym_210555_c0_g1,-0.233664678766324
isogroupSym_210558_c0_g1,0.444825777358534
isogroupSym_210565_c0_g1,0.00579087699789139
isogroupSym_210572_c0_g1,0.405956874696925
isogroupSym_21057_c0_g1,-0.545470246052445
isogroupSym_210601_c0_g1,-0.0827444585569566
isogroupSym_210603_c0_g1,0.419525140726581
isogroupSym_210613_c0_g1,-0.385433465131377
isogroupSym_210637_c0_g1,-0.0129957949866144
isogroupSym_210650_c0_g1,-0.114448315860443
isogroupSym_210663_c0_g1,-0.123095421835019
isogroupSym_210688_c0_g1,0.255403741066565
isogroupSym_210693_c0_g1,-0.056164230436242
isogroupSym_210706_c0_g1,-0.0438533239805537
isogroupSym_210720_c0_g1,-0.018963714153821
isogroupSym_210739_c0_g1,-0.720026438408419
isogroupSym_210758_c0_g1,-0.278825547687925
isogroupSym_210767_c0_g1,0.0770189903658894
isogroupSym_210773_c0_g1,-0.539799876510493
isogroupSym_210776_c0_g1,-0.470653709463494
isogroupSym_210778_c0_g1,0.620338506348314
isogroupSym_210794_c0_g1,0.186206119320398
isogroupSym_210836_c0_g1,0.566555097045732
isogroupSym_210838_c0_g1,-0.121260080767376
isogroupSym_210861_c0_g1,-8.80185207445509e-05
isogroupSym_210867_c0_g1,-0.390174591110113
isogroupSym_210881_c0_g1,-0.380246383055246
isogroupSym_210896_c0_g1,-0.46020832009478
isogroupSym_210909_c0_g1,-0.281485122750763
isogroupSym_210918_c0_g1,-0.255555749260769
isogroupSym_21092_c0_g1,0.409046023395745
isogroupSym_210934_c0_g1,-0.322805030617898
isogroupSym_210939_c0_g1,0.380267830333012
isogroupSym_210957_c0_g1,0.147378528302975
isogroupSym_210990_c0_g1,-0.36159043014006
isogroupSym_211000_c0_g1,0.287439232768327
isogroupSym_211027_c0_g1,0.0559535534222458
isogroupSym_21104_c0_g1,0.235868131230235
isogroupSym_211058_c0_g1,0.284337089230342
isogroupSym_211112_c0_g1,0.389548743696805
isogroupSym_211136_c0_g1,-0.549248016903615
isogroupSym_211145_c0_g1,-0.528767083856426
isogroupSym_211164_c0_g1,0.301410629738826
isogroupSym_211177_c0_g1,-0.175347560357971
isogroupSym_211181_c0_g1,0.474775887958487
isogroupSym_211203_c0_g1,-0.657160854090207
isogroupSym_211225_c0_g1,0.350040186444822
isogroupSym_211226_c0_g1,0.370969273901518
isogroupSym_211237_c0_g1,0.220297727877963
isogroupSym_211245_c0_g1,0.198894689216534
isogroupSym_211262_c0_g1,0.241969099068674
isogroupSym_211299_c0_g1,0.133965713292204
isogroupSym_211305_c0_g1,-0.285756109729919
isogroupSym_211312_c0_g1,0.00407443464673359
isogroupSym_211326_c0_g1,0.755240191641773
isogroupSym_211331_c0_g1,0.303271038131215
isogroupSym_21133_c0_g1,0.0997950521892706
isogroupSym_211347_c0_g1,-0.277018435813025
isogroupSym_21136_c0_g1,0.111692017313269
isogroupSym_211372_c0_g1,0.111994932208741
isogroupSym_211384_c0_g1,-0.230511990674996
isogroupSym_21138_c0_g1,-0.19121494013113
isogroupSym_211394_c0_g1,0.229962965961966
isogroupSym_211422_c0_g1,-0.081020842104096
isogroupSym_211434_c0_g1,-0.353407981396644
isogroupSym_211444_c0_g1,-0.16082214055384
isogroupSym_21145_c0_g1,0.0705246678834379
isogroupSym_211465_c0_g1,-0.289535186023725
isogroupSym_211478_c0_g1,-0.574392234864443
isogroupSym_211488_c0_g1,-0.126150072213474
isogroupSym_211502_c0_g1,0.828091200374298
isogroupSym_211512_c0_g1,-0.425716678154663
isogroupSym_211516_c0_g1,-0.283526596621937
isogroupSym_211525_c0_g1,-0.193935924063349
isogroupSym_211542_c0_g1,0.313933448397285
isogroupSym_211553_c0_g1,-0.451903732290929
isogroupSym_211554_c0_g1,0.216684047598929
isogroupSym_211558_c0_g1,0.072314436493308
isogroupSym_211559_c0_g1,-0.241669909816793
isogroupSym_211579_c0_g1,0.424387381649564
isogroupSym_211597_c0_g1,-0.403901746222801
isogroupSym_211600_c0_g1,-0.195219170612019
isogroupSym_211628_c0_g1,0.0355272849164612
isogroupSym_21162_c0_g1,-0.170653919451886
isogroupSym_211654_c0_g1,0.0346502335050066
isogroupSym_211662_c0_g1,0.0369264093259137
isogroupSym_211674_c0_g1,0.272825285767492
isogroupSym_211691_c0_g1,0.504397775452844
isogroupSym_211697_c0_g1,-0.0415083948128253
isogroupSym_21169_c0_g1,-0.526099339454305
isogroupSym_211704_c0_g1,-0.0655098272126092
isogroupSym_211719_c0_g1,-0.0333188115013059
isogroupSym_211721_c0_g1,0.423273685826099
isogroupSym_211722_c0_g1,-0.276970341586825
isogroupSym_211758_c0_g1,-0.60803563207497
isogroupSym_211798_c0_g1,-0.255504888650703
isogroupSym_211804_c0_g1,-0.281036485241129
isogroupSym_21180_c0_g1,0.0444998121314382
isogroupSym_211827_c0_g1,-0.38068757166394
isogroupSym_21182_c0_g1,-0.0339937802604414
isogroupSym_211831_c0_g1,-0.0588180736555257
isogroupSym_21183_c0_g1,0.199101720418743
isogroupSym_211877_c0_g1,-0.325223659785187
isogroupSym_211901_c0_g1,0.41443149132061
isogroupSym_211902_c0_g1,-0.131997757723826
isogroupSym_211916_c0_g1,-0.362508214890476
isogroupSym_211946_c0_g1,0.235567910912432
isogroupSym_211950_c0_g1,-0.241109501887742
isogroupSym_211951_c0_g1,-0.113688712421359
isogroupSym_211968_c0_g1,-0.0783322976863747
isogroupSym_212017_c0_g1,0.0348015634814825
isogroupSym_212018_c0_g1,-0.159766179492348
isogroupSym_21201_c0_g1,-0.239174708215201
isogroupSym_212053_c0_g1,-0.537370335400164
isogroupSym_212070_c0_g1,0.224342166794913
isogroupSym_212073_c0_g1,0.142019739881209
isogroupSym_212123_c0_g1,0.06832797229351
isogroupSym_212147_c0_g1,-0.539136300619183
isogroupSym_212178_c0_g1,-0.333480141798038
isogroupSym_212196_c0_g1,0.149689137406453
isogroupSym_212199_c0_g1,-0.105532311211041
isogroupSym_212250_c0_g1,0.0937677588738422
isogroupSym_212297_c0_g1,0.150661440472636
isogroupSym_212299_c0_g1,-0.109900243424146
isogroupSym_21229_c0_g1,0.583792083167334
isogroupSym_212300_c0_g1,0.00120128826209681
isogroupSym_21232_c0_g1,-0.335419388824995
isogroupSym_212340_c0_g1,0.0201689060314431
isogroupSym_212367_c0_g1,-0.262549413533616
isogroupSym_212384_c0_g1,-0.175423376746481
isogroupSym_212386_c0_g1,-0.571877763783421
isogroupSym_212424_c0_g1,-0.0687030048131127
isogroupSym_212446_c0_g1,-0.0127294172605117
isogroupSym_212482_c0_g1,0.0970707211100547
isogroupSym_212483_c0_g1,0.249892235329936
isogroupSym_212485_c0_g1,-0.151587979777341
isogroupSym_212501_c0_g1,-0.136336954918125
isogroupSym_212504_c0_g1,0.364583985487848
isogroupSym_212509_c0_g1,-0.695854085311143
isogroupSym_212523_c0_g1,0.0260757871473438
isogroupSym_212581_c0_g1,0.222936100692969
isogroupSym_212586_c0_g1,0.0251558895943454
isogroupSym_212599_c0_g1,0.148404370026849
isogroupSym_212607_c0_g1,-0.366872305647582
isogroupSym_212608_c0_g1,0.183259571394673
isogroupSym_212617_c0_g1,-0.040037947048786
isogroupSym_212621_c0_g1,0.395334030809546
isogroupSym_212624_c0_g1,-0.360140729716757
isogroupSym_212628_c0_g1,0.153095898020452
isogroupSym_212647_c0_g1,0.0134841170700831
isogroupSym_212675_c0_g1,0.271766534717652
isogroupSym_212676_c0_g1,-0.13200876147714
isogroupSym_212682_c0_g1,-0.333162713520136
isogroupSym_212716_c0_g1,-0.251652722865243
isogroupSym_212736_c0_g1,0.264669348614479
isogroupSym_21274_c0_g1,-0.0881375157477453
isogroupSym_212769_c0_g1,0.215164666158883
isogroupSym_2127_c0_g1,-0.00639332799706298
isogroupSym_212806_c0_g1,-0.342263044918523
isogroupSym_21280_c0_g1,0.0730292843663369
isogroupSym_212810_c0_g1,-0.365134632234384
isogroupSym_212833_c0_g1,-0.0370570211113972
isogroupSym_21283_c0_g1,-0.0239964997055179
isogroupSym_212858_c0_g1,-0.224546005057564
isogroupSym_212886_c0_g1,0.0457965912394193
isogroupSym_21293_c0_g1,-0.0356839817972098
isogroupSym_212954_c0_g1,0.356461084045628
isogroupSym_212967_c0_g1,0.123017909977713
isogroupSym_212980_c0_g1,-0.0813466544542991
isogroupSym_213003_c0_g1,-0.425622467845303
isogroupSym_213013_c0_g1,0.196198746966145
isogroupSym_213052_c0_g1,0.519468962642832
isogroupSym_213064_c0_g1,-0.0934924919532521
isogroupSym_213086_c0_g1,-0.679081370771936
isogroupSym_213101_c0_g1,0.605264366394976
isogroupSym_213113_c0_g1,-0.0459137806299311
isogroupSym_213130_c0_g1,0.268079389636104
isogroupSym_213138_c0_g1,-0.136998934755637
isogroupSym_21314_c0_g1,-0.151036357504588
isogroupSym_213158_c0_g1,-0.111769178742768
isogroupSym_213209_c0_g1,-0.109527277263553
isogroupSym_213211_c0_g1,-0.844980949715559
isogroupSym_213220_c0_g1,-0.375623446578326
isogroupSym_213221_c0_g1,0.322649973558698
isogroupSym_213259_c0_g1,-0.276106198693271
isogroupSym_213270_c0_g1,0.180348847443215
isogroupSym_21328_c0_g1,-0.121606980260843
isogroupSym_213291_c0_g1,-0.594428138961724
isogroupSym_213323_c0_g1,0.231007643420046
isogroupSym_213328_c0_g1,0.436028473654198
isogroupSym_213358_c0_g1,-0.544336756844795
isogroupSym_213380_c0_g1,0.455489250928668
isogroupSym_213408_c0_g1,0.0696189339577057
isogroupSym_213436_c0_g1,-0.120329722275686
isogroupSym_213464_c0_g1,0.122173903711161
isogroupSym_213496_c0_g1,-0.149903901413169
isogroupSym_213500_c0_g1,-0.432215598210967
isogroupSym_21350_c0_g1,-0.30824688353931
isogroupSym_213518_c0_g1,0.26143846897336
isogroupSym_213544_c0_g1,0.303219162263419
isogroupSym_213550_c0_g1,-0.4831455986959
isogroupSym_213563_c0_g1,0.0101767641463116
isogroupSym_213621_c0_g1,0.365454182305963
isogroupSym_213629_c0_g1,0.249659786178282
isogroupSym_213648_c0_g1,0.103355625319124
isogroupSym_213677_c0_g1,-0.426385589114928
isogroupSym_213679_c0_g1,0.00478029486594066
isogroupSym_213730_c0_g1,-0.361059677083781
isogroupSym_213742_c0_g1,-0.51695652767117
isogroupSym_21377_c0_g1,-0.250447990166477
isogroupSym_213785_c0_g1,-0.201299864858161
isogroupSym_213798_c0_g1,0.070043055481893
isogroupSym_213799_c0_g1,-0.26179264790247
isogroupSym_213803_c0_g1,-0.183599118757813
isogroupSym_213814_c0_g1,0.0400144124249618
isogroupSym_213815_c0_g1,0.397032446821123
isogroupSym_21381_c0_g1,0.070980373403304
isogroupSym_213848_c0_g1,-0.490017369188493
isogroupSym_213859_c0_g1,-0.412596484389042
isogroupSym_213902_c0_g1,0.000580774723296914
isogroupSym_213905_c0_g1,0.495017680563048
isogroupSym_213928_c0_g1,0.0692059389475665
isogroupSym_213937_c0_g1,-0.273923310396308
isogroupSym_213963_c0_g1,-0.334754679902734
isogroupSym_214022_c0_g1,0.157561793259012
isogroupSym_214030_c0_g1,-0.0180258055066088
isogroupSym_214059_c0_g1,-0.207909136456548
isogroupSym_214071_c0_g1,0.490838305052862
isogroupSym_21412_c0_g1,0.310785572041116
isogroupSym_214147_c0_g1,-0.336250072193126
isogroupSym_21415_c0_g1,0.0655681099955951
isogroupSym_214184_c0_g1,-0.550056023040711
isogroupSym_214196_c0_g1,0.154298388402684
isogroupSym_214198_c0_g1,0.313547110847691
isogroupSym_214216_c0_g1,-0.326393618513567
isogroupSym_214240_c0_g1,-0.481302310777005
isogroupSym_214244_c0_g1,-0.457512168843155
isogroupSym_214245_c0_g1,-0.197207925506656
isogroupSym_21427_c0_g1,-0.323927229510904
isogroupSym_214283_c0_g1,-0.625818118079538
isogroupSym_214294_c0_g1,-0.484441646012001
isogroupSym_21432_c0_g1,0.40625267888377
isogroupSym_214343_c0_g1,-0.151685929165788
isogroupSym_214346_c0_g1,-0.324215875866226
isogroupSym_214388_c0_g1,0.180685675710232
isogroupSym_214397_c0_g1,0.475628778442948
isogroupSym_214454_c0_g1,-0.0733962982426452
isogroupSym_214478_c0_g1,-0.315143858979756
isogroupSym_214482_c0_g1,0.0664438050299241
isogroupSym_214489_c0_g1,0.0631925728738045
isogroupSym_214517_c0_g1,-0.275726747741082
isogroupSym_214567_c0_g1,0.328285477468465
isogroupSym_214579_c0_g1,-0.302959741587777
isogroupSym_214581_c0_g1,-0.0975573692748417
isogroupSym_214589_c0_g1,-0.187110921095596
isogroupSym_21463_c0_g1,0.247456736464311
isogroupSym_214646_c0_g1,-0.0445922708505079
isogroupSym_21464_c0_g1,-0.182856322897707
isogroupSym_214683_c0_g1,0.119611991920298
isogroupSym_214689_c0_g1,-0.438252789470175
isogroupSym_214703_c0_g1,0.209613278081429
isogroupSym_214721_c0_g1,0.215295001385633
isogroupSym_214741_c0_g1,0.347361192950989
isogroupSym_21477_c0_g1,0.172222761379263
isogroupSym_214799_c0_g1,0.104467408426736
isogroupSym_214824_c0_g1,-0.617370792957339
isogroupSym_214828_c0_g1,0.12443446958978
isogroupSym_214900_c0_g1,-0.0718281348077934
isogroupSym_21492_c0_g1,0.23163734222333
isogroupSym_21497_c0_g1,-0.0025997736711329
isogroupSym_215042_c0_g1,0.341345194353297
isogroupSym_21508_c0_g1,-0.110556075710954
isogroupSym_21514_c0_g1,-0.281977563635189
isogroupSym_215198_c0_g1,-0.416604468168915
isogroupSym_215285_c0_g1,-0.434450914742551
isogroupSym_215344_c0_g1,-0.13878903049405
isogroupSym_215350_c0_g1,0.163302217560054
isogroupSym_215437_c0_g1,-0.331570097482697
isogroupSym_215445_c0_g1,0.0163806795100611
isogroupSym_215453_c0_g1,0.21293687674559
isogroupSym_215458_c0_g1,0.111511109584629
isogroupSym_215463_c0_g1,0.124664510613909
isogroupSym_215470_c0_g1,-0.402613332161665
isogroupSym_215480_c0_g1,0.0276828999563886
isogroupSym_215482_c0_g1,-0.385022432728005
isogroupSym_215506_c0_g1,0.0830002062933427
isogroupSym_215526_c0_g1,-0.261859465175422
isogroupSym_215534_c0_g1,-0.242508324786366
isogroupSym_215561_c0_g1,-0.468503581528685
isogroupSym_215599_c0_g1,-0.230744984967446
isogroupSym_21560_c0_g1,-0.222142715098862
isogroupSym_215622_c0_g1,-0.101300622589923
isogroupSym_215648_c0_g1,-0.104850638246229
isogroupSym_215649_c0_g1,0.0105220221417814
isogroupSym_215719_c0_g1,-0.522242022772991
isogroupSym_215742_c0_g1,0.279204341129161
isogroupSym_215751_c0_g1,-0.115206019583478
isogroupSym_215810_c0_g1,0.278910635026676
