,kMEturquoise
Sym_241932_c0_g1,-0.295128188941713
Sym_241940_c0_g1,0.688226923815634
Sym_241956_c0_g1,-0.0385484699307711
Sym_241968_c0_g1,-0.820413308231998
Sym_241972_c0_g1,-0.440815536242254
Sym_241993_c0_g1,-0.466818977851311
Sym_242005_c0_g1,0.665963708408601
Sym_242022_c0_g1,-0.882264024732843
Sym_242036_c0_g1,0.0442150720742562
Sym_242037_c0_g1,-0.51423800723722
Sym_242044_c0_g1,0.00738879540203043
Sym_242060_c0_g1,-0.913840986657522
Sym_242091_c0_g1,0.165115518828175
Sym_242096_c0_g1,0.304472149713464
Sym_242098_c0_g1,0.0285100730645863
Sym_242146_c0_g1,0.276982819885598
Sym_242147_c0_g1,0.485393005412279
Sym_242158_c0_g1,0.924911207482035
Sym_24215_c0_g1,-0.547360303686045
Sym_242162_c0_g1,0.118968194036607
Sym_242168_c0_g1,0.450381663417268
Sym_242172_c0_g1,0.397689116385401
Sym_24219_c0_g1,-0.776057177809815
Sym_242200_c0_g1,-0.748450910130146
Sym_24222_c0_g1,0.306120311227465
Sym_242233_c0_g1,-0.788867930100249
Sym_242249_c0_g1,-0.288245626797109
Sym_242256_c0_g1,-0.267219987993872
Sym_242264_c0_g1,-0.0642107001881446
Sym_242267_c0_g1,0.254476060984416
Sym_242274_c0_g1,-0.240797873040683
Sym_242291_c0_g1,0.832009605272392
Sym_242292_c0_g1,-0.705330990984629
Sym_242296_c0_g1,0.771941349189799
Sym_242297_c0_g1,-0.589380854708784
Sym_242306_c0_g1,-0.732382905307975
Sym_242318_c0_g1,0.906737366031174
Sym_242329_c0_g1,0.354804898539661
Sym_242330_c0_g1,-0.307966827084463
Sym_242332_c0_g1,0.40382704529829
Sym_242333_c0_g1,-0.54230905901863
Sym_242337_c0_g1,-0.36515521840495
Sym_24233_c0_g1,-0.774767291930741
Sym_242348_c0_g1,-0.17556366210179
Sym_242366_c0_g1,0.159722559806485
Sym_242369_c0_g1,0.508583608014007
Sym_242385_c0_g1,-0.657559151566635
Sym_242397_c0_g1,0.213987651790654
Sym_242419_c0_g1,-0.515739330554798
Sym_242432_c0_g1,-0.527057856462974
Sym_242448_c0_g1,-0.648314054810915
Sym_242456_c0_g1,-0.156530178256574
Sym_242459_c0_g1,0.0585532164353423
Sym_242466_c0_g1,0.937819775561028
Sym_242490_c0_g1,0.123101166976168
Sym_242496_c0_g1,0.461666894409171
Sym_242497_c0_g1,-0.15269995780021
Sym_242499_c0_g1,0.453008891740453
Sym_242502_c0_g1,0.393222824647487
Sym_242504_c0_g1,0.302227028667075
Sym_242509_c0_g1,-0.129977084135595
Sym_24250_c0_g1,-0.486752572861005
Sym_242520_c0_g1,-0.488486212018367
Sym_242522_c0_g1,-0.586921274944369
Sym_242523_c0_g1,0.866079245169853
Sym_242526_c0_g1,0.086372195520997
Sym_242528_c0_g1,-0.0256088773286979
Sym_242530_c0_g1,-0.29469906738471
Sym_242536_c0_g1,0.947596289077854
Sym_242537_c0_g1,-0.664031870052946
Sym_24253_c0_g1,-0.374062861338493
Sym_242549_c0_g1,0.357049060456658
Sym_242572_c0_g1,-0.0515251939082382
Sym_242576_c0_g1,0.0344762185276135
Sym_242586_c0_g1,-0.09620287996002
Sym_24259_c0_g1,0.61939543300777
Sym_242613_c0_g1,-0.022429376921928
Sym_242616_c0_g1,-0.3428241164676
Sym_242648_c0_g1,0.0905850124589529
Sym_24264_c0_g1,-0.730284562367705
Sym_242659_c0_g1,0.392657623943695
Sym_24265_c0_g1,-0.278039846817097
Sym_242660_c0_g1,-0.078237270975119
Sym_242672_c0_g1,-0.183989056290576
Sym_242677_c0_g1,0.615510813903743
Sym_242679_c0_g1,0.754248203372809
Sym_242687_c0_g1,0.434585491662656
Sym_242698_c0_g1,0.598875696960806
Sym_242699_c0_g1,-0.191834812462232
Sym_242717_c0_g1,-0.903373188288717
Sym_242718_c0_g1,0.632094634591572
Sym_242724_c0_g1,0.652712448928077
Sym_242725_c0_g1,-0.325091284405854
Sym_242731_c0_g1,-0.602158356299143
Sym_242738_c0_g1,0.477926437619845
Sym_242740_c0_g1,0.205280629441836
Sym_242744_c0_g1,-0.916597181172382
Sym_242761_c0_g1,0.0416027850105311
Sym_242770_c0_g1,-0.108690928947458
Sym_242776_c0_g1,-0.268184452877971
Sym_242793_c0_g1,-0.220012748122294
Sym_242795_c0_g1,0.620489726251953
Sym_242797_c0_g1,0.369053581804718
Sym_24279_c0_g1,-0.578357053663915
Sym_242823_c0_g1,0.167019356054896
Sym_242831_c0_g1,0.520891381040075
Sym_242847_c0_g1,-0.0243252330252714
Sym_242850_c0_g1,-0.461775914638085
Sym_242855_c0_g1,-0.36492296457514
Sym_242872_c0_g1,-0.158643655456728
Sym_242880_c0_g1,-0.926032110571428
Sym_242902_c0_g1,-0.3623449989051
Sym_242903_c0_g1,-0.810304527097273
Sym_242917_c0_g1,0.0732492641199172
Sym_24291_c0_g1,0.303622570065591
Sym_242934_c0_g1,-0.275739876139897
Sym_24293_c0_g1,-0.52250055442164
Sym_242943_c0_g1,0.195503852096508
Sym_242944_c0_g1,-0.690806502118424
Sym_242972_c0_g1,-0.47399874964177
Sym_242975_c0_g1,0.270408287554477
Sym_243006_c0_g1,-0.729396778131633
Sym_243013_c0_g1,-0.119297730600547
Sym_243021_c0_g1,0.652395171270733
Sym_24302_c0_g1,0.774218017201472
Sym_243051_c0_g1,0.332823898554962
Sym_243055_c0_g1,-0.517465297642817
Sym_243093_c0_g1,0.85181773684801
Sym_243101_c0_g1,0.788752404901827
Sym_243107_c0_g1,0.0189173520006355
Sym_243115_c0_g1,-0.839247946701422
Sym_243129_c0_g1,0.312522269417459
Sym_243131_c0_g1,0.573278493976338
Sym_243134_c0_g1,0.809002590724277
Sym_243136_c0_g1,0.53297171598228
Sym_243139_c0_g1,0.653075532579009
Sym_243142_c0_g1,0.0292411944163134
Sym_243150_c0_g1,-0.0822524293902416
Sym_243171_c0_g1,-0.278656078172024
Sym_243178_c0_g1,-0.40707917776207
Sym_243180_c0_g1,-0.303886412905723
Sym_243183_c0_g1,-0.0762595785028883
Sym_243193_c0_g1,0.572106826714791
Sym_243198_c0_g1,-0.600912798189536
Sym_243212_c0_g1,-0.135063289535544
Sym_243226_c0_g1,-0.710256374466099
Sym_243230_c0_g1,0.0781431768807954
Sym_243244_c0_g1,0.311204616001965
Sym_243269_c0_g1,0.295622037250878
Sym_243303_c0_g1,-0.480531858488779
Sym_243324_c0_g1,0.333690464907615
Sym_243335_c0_g1,0.290965157441643
Sym_243346_c0_g1,0.77803507679673
Sym_243354_c0_g1,0.759788841334004
Sym_243359_c0_g1,0.738582329598037
Sym_243366_c0_g1,-0.629512033144731
Sym_243385_c0_g1,-0.750503820673147
Sym_243388_c0_g1,0.272140578402185
Sym_243394_c0_g1,0.682952127955312
Sym_243400_c0_g1,-0.69913191619537
Sym_243401_c0_g1,-0.54760737418556
Sym_243406_c0_g1,0.134762116379236
Sym_243418_c0_g1,0.382434547515591
Sym_243421_c0_g1,0.68795762066685
Sym_24343_c0_g1,-0.767365555504971
Sym_24347_c0_g1,0.304860972527946
Sym_243499_c0_g1,0.580432232239754
Sym_243510_c0_g1,-0.082863681691878
Sym_243524_c0_g1,0.917799876106463
Sym_243529_c0_g1,0.261595895414319
Sym_243546_c0_g1,0.0481318984952878
Sym_243553_c0_g1,0.125028417576102
Sym_243564_c0_g1,-0.120409855110864
Sym_243570_c0_g1,-0.883550245737863
Sym_243597_c0_g1,-0.13559487729231
Sym_243603_c0_g1,-0.0724463160309384
Sym_243608_c0_g1,-0.336861242316228
Sym_243648_c0_g1,0.953931539472019
Sym_243663_c0_g1,0.214439767685616
Sym_243665_c0_g1,0.842268264023377
Sym_243668_c0_g1,-0.769080621244725
Sym_243692_c0_g1,-0.139346462767266
Sym_243703_c0_g1,-0.161233895313599
Sym_243705_c0_g1,0.130939912151435
Sym_243723_c0_g1,-0.23665434127968
Sym_243731_c0_g1,0.767398479995631
Sym_243741_c0_g1,0.368902126230623
Sym_243747_c0_g1,-0.583541366315373
Sym_24374_c0_g1,-0.728231640264972
Sym_243756_c0_g1,-0.32971753827233
Sym_243761_c0_g1,-0.883338792754714
Sym_243767_c0_g1,0.487394615095274
Sym_243798_c0_g1,0.441405754167036
Sym_243801_c0_g1,0.186233678274879
Sym_243824_c0_g1,0.42096401559903
Sym_243825_c0_g1,-0.0438990604311472
Sym_243842_c0_g1,0.700999053725888
Sym_243850_c0_g1,-0.138177014111326
Sym_243882_c0_g1,0.331470497921674
Sym_243887_c0_g1,-0.805154094433951
Sym_243904_c0_g1,-0.164202038839301
Sym_243920_c0_g1,0.348770296889336
Sym_243928_c0_g1,0.677013145311169
Sym_243947_c0_g1,-0.440229762204535
Sym_24395_c0_g1,-0.606646024051557
Sym_243963_c0_g1,0.123038630928096
Sym_243979_c0_g1,0.457851398415158
Sym_243990_c0_g1,-0.00248434046879681
Sym_244004_c0_g1,-0.128769622947268
Sym_244017_c0_g1,0.249022087231313
Sym_24401_c0_g1,0.0734215618154618
Sym_244025_c0_g1,-0.220961740980157
Sym_244029_c0_g1,-0.798690219429458
Sym_24402_c0_g1,-0.312358924622793
Sym_244049_c0_g1,-0.692979918673506
Sym_244067_c0_g1,-0.605927312160232
Sym_244068_c0_g1,-0.192498359519237
Sym_244072_c0_g1,0.0886196989966461
Sym_244075_c0_g1,-0.920372770054837
Sym_244110_c0_g1,-0.524486477860768
Sym_244143_c0_g1,-0.828153006296314
Sym_244163_c0_g1,-0.254941103587189
Sym_244170_c0_g1,-0.636193784736172
Sym_244178_c0_g1,-0.37904996709514
Sym_244180_c0_g1,0.348263430121847
Sym_244205_c0_g1,0.475661576899627
Sym_244209_c0_g1,0.155735296798493
Sym_24420_c0_g2,0.79487699896818
Sym_244235_c0_g1,-0.436500124577681
Sym_244238_c0_g1,0.688071647048074
Sym_244265_c0_g1,0.194222118987305
Sym_244275_c0_g1,0.0710836947099475
Sym_244380_c0_g1,0.341761656778627
Sym_244399_c0_g1,0.812278672457109
Sym_244405_c0_g1,0.706385707828493
Sym_244452_c0_g1,-0.759396986441925
Sym_244473_c0_g1,0.516828879055232
Sym_244483_c0_g1,0.43322613944257
Sym_244501_c0_g1,0.728640379455295
Sym_244504_c0_g1,-0.66418521886819
Sym_244507_c0_g1,0.50948397980929
Sym_244513_c0_g1,-0.588692559018722
Sym_244528_c0_g1,-0.008935903022857
Sym_24452_c0_g1,0.851945843192428
Sym_244535_c0_g1,0.590409470140096
Sym_244537_c0_g1,-0.0574742942541746
Sym_244543_c0_g1,0.013437272848681
Sym_244548_c0_g1,0.344939457747164
Sym_244550_c0_g1,-0.181527835152783
Sym_244562_c0_g1,0.376213487678767
Sym_244608_c0_g1,0.456092513350844
Sym_244621_c0_g1,0.431962106351768
Sym_244636_c0_g1,0.263902518153542
Sym_244642_c0_g1,-0.52986904695587
Sym_24464_c0_g1,-0.923906248815082
Sym_244663_c0_g1,-0.232472082948066
Sym_24466_c0_g1,0.293776127794971
Sym_244675_c0_g1,0.762060592098402
Sym_244684_c0_g1,0.424195624652202
Sym_244685_c0_g1,-0.706739117248983
Sym_244702_c0_g1,0.0673703417054637
Sym_244715_c0_g1,-0.17783963476087
Sym_244723_c0_g1,0.752218717759601
Sym_244729_c0_g1,-0.636909533219184
Sym_244756_c0_g1,-0.214920543042456
Sym_244760_c0_g1,0.772893968067017
Sym_244772_c0_g1,-0.305350751150008
Sym_24477_c0_g1,-0.877436141389431
Sym_244780_c0_g1,0.664485096982102
Sym_244781_c0_g1,-0.0691374770349977
Sym_244787_c0_g1,-0.229817430913294
Sym_244788_c0_g1,-0.419123050124112
Sym_244795_c0_g1,0.0384384382952623
Sym_244901_c0_g1,-0.218079010777505
Sym_244903_c0_g1,0.243323394559046
Sym_24490_c1_g1,0.10055075619657
Sym_244921_c0_g1,0.956826644636669
Sym_24492_c0_g1,-0.412403685285973
Sym_244956_c0_g1,0.46114941731983
Sym_244964_c0_g1,0.140767308413604
Sym_244977_c0_g1,-0.297267794777586
Sym_244986_c0_g1,0.386259405196928
Sym_245001_c0_g1,-0.669347065018964
Sym_24501_c0_g1,0.661115071620456
Sym_245023_c0_g1,-0.0307361432171492
Sym_24505_c0_g1,-0.133825985654007
Sym_245066_c0_g1,-0.179911595499313
Sym_24506_c0_g1,-0.0899879161845095
Sym_245116_c0_g1,-0.00979016374469353
Sym_245117_c0_g1,-0.128647942113798
Sym_245124_c0_g1,-0.306374558609953
Sym_245148_c0_g1,-0.310564626358384
Sym_245171_c0_g1,-0.366966787326568
Sym_245189_c0_g1,0.0727264660916674
Sym_24518_c0_g1,0.55093095727349
Sym_245193_c0_g1,-0.444760397089666
Sym_245216_c0_g1,-0.649515767719147
Sym_245217_c0_g1,-0.416217631366631
Sym_245237_c0_g1,-0.133488249707104
Sym_245241_c0_g1,0.73742690409025
Sym_245277_c0_g1,0.229016709266313
Sym_245308_c0_g1,0.293425185888188
Sym_245327_c0_g1,-0.730141110126805
Sym_245377_c0_g1,-0.614364335431844
Sym_245391_c0_g1,-0.546519208251296
Sym_245407_c0_g1,-0.113943092201191
Sym_245423_c0_g1,0.779214261237224
Sym_245433_c0_g1,-0.453329271712337
Sym_245451_c0_g1,-0.205934081082416
Sym_245454_c0_g1,-0.0300759125467112
Sym_245466_c0_g1,0.518655280999562
Sym_245477_c0_g1,0.41039589047001
Sym_245516_c0_g1,-0.093535257847818
Sym_245517_c0_g1,0.115999332095142
Sym_245521_c0_g1,0.212418169186033
Sym_245527_c0_g1,-0.187157911133959
Sym_245529_c0_g1,0.0889777957925196
Sym_245561_c0_g1,0.714894076934338
Sym_245567_c0_g1,-0.802635460281787
Sym_245573_c0_g1,-0.455690888353559
Sym_245593_c0_g1,0.777351329760908
Sym_245596_c0_g1,0.0551062784535619
Sym_245617_c0_g1,-0.0790926507528394
Sym_245625_c0_g1,0.655391611533334
Sym_245635_c0_g1,-0.73814441871074
Sym_24564_c0_g1,-0.573715910804329
Sym_245663_c0_g1,0.557991733275107
Sym_245673_c0_g1,-0.333930104451525
Sym_245678_c0_g1,0.729318018694232
Sym_245683_c0_g1,-0.17786826906765
Sym_24568_c0_g1,0.00993608589707242
Sym_245690_c0_g1,0.0502719644523974
Sym_245691_c0_g1,0.656367026553569
Sym_245731_c0_g1,-0.150822041329525
Sym_24576_c0_g1,0.8736345978436
Sym_245772_c0_g1,0.549551282665122
Sym_24579_c0_g2,-0.258932547195359
Sym_245801_c0_g1,-0.621496883759114
Sym_245823_c0_g1,0.270145730305787
Sym_245829_c0_g1,-0.698412056049787
Sym_245833_c0_g1,-0.18788594704446
Sym_245838_c0_g1,0.294140769530027
Sym_245919_c0_g1,-0.312823083942222
Sym_24591_c0_g1,0.363662873836602
Sym_245929_c0_g1,0.565105122677538
Sym_245940_c0_g1,-0.903460507290158
Sym_245967_c0_g1,-0.243380109368036
Sym_24596_c0_g1,-0.771329573570604
Sym_246000_c0_g1,0.503765225776948
Sym_246034_c0_g1,-0.406966072010889
Sym_24603_c0_g1,-0.82368235705331
Sym_246041_c0_g1,-0.439370012909193
Sym_246078_c0_g1,0.237127179751916
Sym_246133_c0_g1,-0.89364268431452
Sym_246150_c0_g1,0.148488267027921
Sym_246159_c0_g1,0.898617938686173
Sym_246169_c0_g1,0.0598466620348086
Sym_246192_c0_g1,-0.280666710690599
Sym_246251_c0_g1,0.862346576814936
Sym_246314_c0_g1,0.574950297094552
Sym_24632_c0_g1,-0.0117741950757967
Sym_246334_c0_g1,0.618732822382179
Sym_246338_c0_g1,0.556970775162379
Sym_246342_c0_g1,0.849957781343904
Sym_246377_c0_g1,0.0983604250167625
Sym_246426_c0_g1,-0.825995096199874
Sym_24642_c0_g1,0.762875239388506
Sym_246445_c0_g1,-0.234105043764137
Sym_246481_c0_g1,0.264391792579314
Sym_24651_c0_g1,-0.069439340819505
Sym_246546_c0_g1,-0.122414150704305
Sym_246558_c0_g1,-0.0838342733617959
Sym_246573_c0_g1,-0.614327456824281
Sym_246578_c0_g1,-0.188728072005557
Sym_246579_c0_g1,0.498962297720125
Sym_246651_c0_g1,0.5965434181292
Sym_24665_c0_g1,-0.0390797281022878
Sym_246687_c0_g1,-0.00745752054037084
Sym_246694_c0_g1,0.0329910188108353
Sym_24674_c0_g1,0.656101424056486
Sym_246771_c0_g1,0.412101027645547
Sym_246774_c0_g1,-0.416096243639032
Sym_246796_c0_g1,-0.098552425952526
Sym_246849_c0_g1,0.471188624416454
Sym_246873_c0_g1,0.423850976859248
Sym_247004_c0_g1,0.224483352908525
Sym_247017_c0_g1,0.356752129292457
Sym_247027_c0_g1,0.0526487991130212
Sym_247045_c0_g1,0.212102022491661
Sym_247056_c0_g1,0.435404107901111
Sym_24712_c0_g1,0.0280655198308881
Sym_247134_c0_g1,0.205471101478628
Sym_247229_c0_g1,0.739650693475161
Sym_247260_c0_g1,-0.803810540441762
Sym_247267_c0_g1,-0.855440554788873
Sym_247310_c0_g1,-0.319561981660475
Sym_247322_c0_g1,-0.0563659387130791
Sym_247339_c0_g1,0.744393047200235
Sym_24733_c0_g1,-0.661936332813144
Sym_24735_c0_g2,-0.677227428945342
Sym_247376_c0_g1,0.855389126909838
Sym_24737_c0_g1,0.832278322380307
Sym_247380_c0_g1,0.339849138518892
Sym_247409_c0_g1,-0.711242269276212
Sym_24741_c0_g1,0.0420284039617189
Sym_247456_c0_g1,0.0127016058410495
Sym_247487_c0_g1,0.728233104640355
Sym_247574_c0_g1,-0.206770859560117
Sym_2476_c0_g1,-0.837509161801606
Sym_247747_c0_g1,0.630708614636647
Sym_247802_c0_g1,-0.431470120030115
Sym_24783_c0_g1,0.359877887630819
Sym_247867_c0_g1,-0.551825493668065
Sym_247868_c0_g1,-0.0315426886309884
Sym_247902_c0_g1,-0.310637035808176
Sym_247909_c0_g1,-0.393248478519586
Sym_24791_c0_g1,0.438194035117047
Sym_24798_c0_g1,0.607054649175573
Sym_24801_c0_g1,0.915813155452829
Sym_248029_c0_g1,0.168829218928918
Sym_248058_c0_g1,0.406623218798771
Sym_248074_c0_g1,0.428053373869508
Sym_248152_c0_g1,-0.218444046153726
Sym_248188_c0_g1,0.588482152852069
Sym_24819_c0_g1,0.397656194568949
Sym_248200_c0_g1,0.403245939781354
Sym_248208_c0_g1,-0.605659440923007
Sym_248268_c0_g1,0.0030733358624501
Sym_248306_c0_g1,-0.0451487438839934
Sym_248311_c0_g1,0.277644930902308
Sym_24831_c0_g1,-0.338631726706793
Sym_24832_c0_g1,0.687975313490907
Sym_248346_c0_g1,-0.36540822988194
Sym_248352_c0_g1,0.705034362768018
Sym_248364_c0_g1,0.305670219557136
Sym_248385_c0_g1,0.697152267074334
Sym_248424_c0_g1,-0.564918943210362
Sym_248442_c0_g1,-0.223566329890009
Sym_24845_c0_g1,-0.408780073353807
Sym_248486_c0_g1,-0.644920115610199
Sym_248493_c0_g1,0.372452516329765
Sym_248559_c0_g1,-0.733839658346685
Sym_24857_c0_g1,0.487710326609008
Sym_248585_c0_g1,-0.124365129294755
Sym_248697_c0_g1,-0.754466136809287
Sym_248738_c0_g1,0.824696641307176
Sym_248778_c0_g1,0.318313353406426
Sym_248780_c0_g1,0.233897567227669
Sym_24878_c0_g1,0.753652465001617
Sym_248864_c0_g1,-0.577035303464858
Sym_24887_c0_g1,0.382990651437564
Sym_248910_c0_g1,0.651736445805848
Sym_248953_c0_g1,0.00601449826026532
Sym_24897_c0_g1,0.284398293781586
Sym_249002_c0_g1,-0.141944738245077
Sym_249016_c0_g1,0.412812417575858
Sym_24901_c0_g1,0.0592581778976302
Sym_24904_c0_g1,0.609412080884142
Sym_249072_c0_g1,-0.167501587479112
Sym_24909_c0_g1,-0.290056967752093
Sym_24913_c0_g1,0.15921374027142
Sym_249155_c0_g1,0.943398942441859
Sym_24921_c0_g1,-0.510735080924636
Sym_249306_c0_g1,0.289776956015023
Sym_249339_c0_g1,0.0214331311279367
Sym_249343_c0_g1,-0.0355696716796236
Sym_249375_c0_g1,0.160484358682886
Sym_249411_c0_g1,-0.514879129724029
Sym_24941_c0_g1,-0.0110650606788758
Sym_24942_c0_g2,0.805013059971811
Sym_249444_c0_g1,0.170427990316005
Sym_249460_c0_g1,0.411249366365475
Sym_24946_c0_g1,0.915158710142465
Sym_249473_c0_g1,-0.503073956987146
Sym_249491_c0_g1,0.507553814133159
Sym_24952_c0_g1,0.25692842987633
Sym_249546_c0_g1,-0.786615772597804
Sym_249560_c0_g1,-0.168835547588753
Sym_24959_c0_g1,-0.243614691847966
Sym_249609_c0_g1,-0.0298727081832756
Sym_249611_c0_g1,0.293310232887485
Sym_24962_c0_g1,0.48404438922878
Sym_24970_c0_g1,0.738574725472832
Sym_249726_c0_g1,-0.505814105139706
Sym_249747_c0_g1,-0.599495166924814
Sym_249791_c0_g1,0.183930794385086
Sym_24980_c0_g1,0.693409222448919
Sym_249866_c0_g1,0.134284411148764
Sym_249874_c0_g1,-0.660369951391475
Sym_24988_c0_g1,0.548847308392802
Sym_249892_c0_g1,-0.706134940575843
Sym_249946_c0_g1,0.806616502866856
Sym_249966_c0_g1,0.126131112782575
Sym_249979_c0_g1,-0.142553493866571
Sym_24997_c0_g1,0.463402660665813
Sym_249996_c0_g1,0.790713987683097
Sym_25003_c0_g1,-0.464742382207387
Sym_250042_c0_g1,-0.800256071592783
Sym_250064_c0_g1,0.417064058230696
Sym_250094_c0_g1,0.518725731586444
Sym_25018_c0_g1,-0.549009998903613
Sym_250217_c0_g1,-0.359597523408719
Sym_250233_c0_g1,-0.340511654797605
Sym_250234_c0_g1,-0.718271677951924
Sym_250245_c0_g1,-0.833361376300746
Sym_250381_c0_g1,0.203256939892186
Sym_25038_c0_g1,-0.0248854002430922
Sym_250395_c0_g1,0.654371194540092
Sym_250511_c0_g1,0.702655286692095
Sym_250526_c0_g1,0.176196970932873
Sym_250592_c0_g1,0.71005478334122
Sym_25063_c0_g1,-0.642534723040423
Sym_25071_c0_g1,0.000607273228472396
Sym_25075_c0_g1,-0.459808038659953
Sym_250784_c0_g1,0.707152526484811
Sym_250813_c0_g1,0.184654915501947
Sym_25084_c0_g1,0.495779299118496
Sym_250890_c0_g1,0.771403030355349
Sym_250906_c0_g1,-0.413812740003863
Sym_251009_c0_g1,-0.619975403685147
Sym_251091_c0_g1,0.570669726270716
Sym_251112_c0_g1,-0.300561186587977
Sym_25112_c0_g1,0.598437365706869
Sym_25113_c0_g1,-0.730683223592295
Sym_251198_c0_g1,-0.486837395825463
Sym_251206_c0_g1,-0.0321882470542727
Sym_251235_c0_g1,-0.756382106966921
Sym_251241_c0_g1,-0.00638719532874204
Sym_251362_c0_g1,-0.86468297961675
Sym_251385_c0_g1,-0.188799450649887
Sym_251419_c0_g1,-0.209585256230269
Sym_25142_c0_g1,0.153789712102893
Sym_251590_c0_g1,0.299410062000859
Sym_251649_c0_g1,-0.534876906023626
Sym_251691_c0_g1,-0.311395284640923
Sym_251719_c0_g1,-0.20434686610666
Sym_251966_c0_g1,-0.193834794651184
Sym_25203_c0_g1,0.407909752871254
Sym_25210_c0_g1,0.42406771965119
Sym_252154_c0_g1,-0.668805068008073
Sym_252260_c0_g1,-0.393750779295398
Sym_252351_c0_g1,0.177325100330504
Sym_252433_c0_g1,-0.281869518707861
Sym_252436_c0_g1,0.352970879697981
Sym_252473_c0_g1,-0.13829670107958
Sym_252486_c0_g1,0.136838502902836
Sym_252579_c0_g1,0.455016237092791
Sym_253002_c0_g1,0.106980916547407
Sym_253003_c0_g1,0.722038429954008
Sym_25300_c0_g1,-0.118776018318999
Sym_25309_c0_g1,-0.600598764298441
Sym_253100_c0_g1,-0.245755653554731
Sym_253127_c0_g1,-0.478890877950695
Sym_253277_c0_g1,-0.390310833197649
Sym_253319_c0_g1,0.632181909035976
Sym_25336_c0_g1,-0.54187253478344
Sym_253427_c0_g1,-0.870411188964719
Sym_25342_c0_g1,-0.847350577617537
Sym_253477_c0_g1,-0.165638896621257
Sym_253497_c0_g1,0.568482779226313
Sym_25357_c0_g1,0.468101955817945
Sym_253588_c0_g1,0.242874193699094
Sym_253678_c0_g1,0.526465003116292
Sym_25369_c0_g1,0.785787089180642
Sym_25371_c0_g1,-0.412275278657865
Sym_25373_c0_g1,0.265652891853486
Sym_253741_c0_g1,0.979242608787993
Sym_25374_c0_g1,-0.89859649271499
Sym_253818_c0_g1,0.128913828674854
Sym_253872_c0_g1,0.694513080667162
Sym_253873_c0_g1,0.0984495275130119
Sym_253898_c0_g1,0.438664420661111
Sym_253959_c0_g1,0.2080592140763
Sym_253964_c0_g1,-0.246633789068492
Sym_254029_c0_g1,-0.119781289098106
Sym_254034_c0_g1,-0.30382096064193
Sym_254036_c0_g1,-0.724544294013819
Sym_254190_c0_g1,0.314945307401896
Sym_254257_c0_g1,0.225575076816339
Sym_254388_c0_g1,-0.277215011948178
Sym_254398_c0_g1,0.301305802918045
Sym_254526_c0_g1,-0.378293474327277
Sym_254553_c0_g1,-0.106048337200076
Sym_254570_c0_g1,0.756115836846366
Sym_25457_c0_g1,0.00495499116573945
Sym_254580_c0_g1,0.705612300763225
Sym_254602_c0_g1,-0.216090450132367
Sym_254639_c0_g1,0.036514235664143
Sym_254649_c0_g1,0.369382683464437
Sym_254716_c0_g1,0.419873080165497
Sym_25492_c0_g1,-0.259615050753662
Sym_254958_c0_g1,0.154678363400047
Sym_255214_c0_g1,0.33965479533772
Sym_255248_c0_g1,0.108644630848072
Sym_25530_c0_g1,0.414088594862014
Sym_255321_c0_g1,0.478677152495129
Sym_255451_c0_g1,-0.422199507149161
Sym_2556_c0_g1,0.0487085494886713
Sym_255863_c0_g1,-0.338784393699786
Sym_255894_c0_g1,-0.138239744332733
Sym_256096_c0_g1,-0.152954096676365
Sym_256109_c0_g1,0.493973071760401
Sym_256114_c0_g1,0.609211032820018
Sym_256213_c0_g1,0.329019170728471
Sym_256451_c0_g1,0.320894094800279
Sym_256479_c0_g1,-0.421926538423885
Sym_256535_c0_g1,-0.770992833402243
Sym_25689_c0_g1,-0.690270597575259
Sym_257044_c0_g1,0.432885333404972
Sym_257051_c0_g1,0.877170469955787
Sym_25705_c0_g1,0.580367909198147
Sym_25708_c0_g1,-0.249032102551048
Sym_257144_c0_g1,-0.0627968937644321
Sym_257213_c0_g1,-0.256877295728502
Sym_257229_c0_g1,-0.0851200358613989
Sym_2572_c0_g1,-0.595663038686385
Sym_257356_c0_g1,0.123037161348312
Sym_257368_c0_g1,0.210478351310184
Sym_257380_c0_g1,-0.316687896321879
Sym_257636_c0_g1,0.625777818345822
Sym_25786_c0_g1,0.659249252980874
Sym_25807_c0_g1,0.519558305819668
Sym_258445_c0_g1,0.0999687939658047
Sym_25891_c0_g1,-0.691412692805917
Sym_25931_c0_g1,0.176521531007221
Sym_259650_c0_g1,0.523605665314194
Sym_259982_c0_g1,0.459724161605284
Sym_260159_c0_g1,0.477219646836622
Sym_26016_c0_g1,-0.018561835631936
Sym_260170_c0_g1,0.118334417353473
Sym_26119_c0_g1,-0.0105008196673056
Sym_2617_c0_g1,-0.800860348448357
Sym_26188_c0_g1,-0.0585669739884465
Sym_2618_c0_g1,-0.429240986342457
Sym_262211_c0_g1,-0.661769008333405
Sym_262787_c0_g1,-0.604513891781123
Sym_26281_c0_g1,0.00521205081842923
Sym_262862_c0_g1,0.477748776451511
Sym_26304_c0_g1,0.407336255544122
Sym_2633_c0_g1,0.50320706617213
Sym_264_c0_g1,-0.549119390708175
Sym_26509_c0_g1,0.156536616281648
Sym_26529_c0_g1,-0.558737978218902
Sym_26549_c0_g1,-0.685611299151837
Sym_26556_c0_g1,-0.861524606841982
Sym_26564_c0_g1,0.413161861514242
Sym_26627_c0_g1,-0.771572180604241
