,Control_1.1,Control_1,Control_2.1,Control_2,Control_3.1,Control_3,Control_4.1,Control_4,Cool_1,Cool_2,Cool_3,Cool_4,Heat_1.1,Heat_1,Heat_2.1,Heat_2,Heat_3.1,Heat_3,Heat_4.1,Heat_4
Sym_159554_c0_g1,3.89535251812645,4.2138826505402,4.17881466861101,4.50661682550055,4.19409247154415,3.88262205778119,4.29310073897311,4.54041888412928,4.29029298374793,3.74157001064883,4.1819276189765,4.18317241647399,4.09245468797276,3.94755819241946,4.41221050105211,4.25715659317512,4.15942624260571,4.15761703518554,4.24262123470832,3.99425951078472
Sym_159573_c0_g1,6.06820870921619,5.82258689019187,5.84786584555453,6.14658044551153,6.07146753762006,5.96362712463344,6.06906994764495,6.18685861318434,5.87518174697639,5.96477179892018,5.59778585535406,5.59156388505203,6.13599729417127,6.19290115238297,6.1578128834958,5.86014573531511,5.6224025281573,6.00033904914293,5.85653778646415,6.02363215434243
Sym_159617_c0_g1,5.24265002062299,5.29877279894575,5.24834674605907,5.15780474496701,5.1276958397732,5.42830092839135,5.27316363954683,5.26548860886567,4.60881991209457,4.70722714693171,4.57637308403736,4.20291413123454,4.80604854888987,4.86073228927334,4.98702003337318,5.12362578272035,4.80041573097619,4.87050842247349,4.97501478977193,4.56834080211428
Sym_159766_c0_g1,4.20222719444683,4.25688165867366,3.91857125042404,4.55321438414332,4.44024626187342,4.33168615479697,4.29424235706296,4.22226235345722,4.34434546012428,4.33730167439731,4.19103539883123,4.15857525628955,4.22374559476527,4.22347851526186,4.34803758267035,4.15918961517049,4.40670124451618,4.37931761428211,4.44449389748123,4.10583791287233
Sym_159775_c0_g1,1.55549375613314,1.80220850418592,1.96579833604478,2.08287103426541,1.92809860289606,1.89403171200784,1.71280659421669,1.7621652871622,1.78374653603984,1.6953095863387,1.56354038111668,1.72379565922069,1.81432293645006,1.98386415553317,1.81713161893076,1.754265936448,1.7576288193751,1.97658918682131,1.4776549962634,1.92963913406782
Sym_159792_c0_g1,8.21599476614487,8.04224781179184,8.0904106232667,8.25538001061379,8.02889373106974,8.15902856921595,7.83675079643285,7.78222255445743,7.53484044958374,7.70820385820632,7.51137567861969,7.82495877821568,8.06501545761734,7.80294117173982,7.88817965017891,7.90033935565582,7.72736708451398,7.75846355154549,7.85935037068278,7.59851684682343
Sym_159891_c0_g1,3.25321459748768,2.96072662528221,3.50901271402707,3.58961817930708,3.57851468020459,3.67037054568247,3.2248764396519,3.87905614552064,3.37758367050371,2.94828634617026,2.92100968719596,2.83250699487052,3.42077170854698,3.29766253035419,3.05294331232872,3.25050782953674,3.25684829457438,3.40085624827405,3.12609219270829,3.31727253351325
Sym_159958_c0_g1,4.12912648178352,4.21695082492143,4.14919385236288,4.21178912327262,3.97792298655934,4.11838150021502,4.20998673955231,4.30302187389923,3.9268798573352,4.10950223442394,4.00656689336269,4.15382968905892,4.01601889305387,4.03777422657755,4.23297664567946,4.08403816301302,4.12924930760689,4.12110125180329,3.82432589142414,3.9582216836636
Sym_16000_c0_g1,4.78030465861021,5.04615832167558,4.66595192895534,5.2762847170137,5.02495186124828,5.43069896762256,5.09257437551659,5.08525923622408,5.03883949147942,5.03299156107874,5.02133789810502,4.93966798530879,5.44547977707978,5.10201749618221,4.96476535595277,4.92706029588034,4.91111366701603,4.95195130345732,5.0513883701476,5.24722888940283
Sym_160016_c0_g1,3.13534296092121,3.22990252763476,3.44345700785958,3.51726613608235,3.5088344692589,3.28919596555685,2.9036380195344,3.40764030764093,2.83251811886994,2.87265332795703,2.6441650581892,3.18090283392781,3.23705567378088,3.17785688674874,3.3573467063059,3.07031641745771,3.13438481942849,3.16206008798236,3.05987021745784,3.24220114176335
Sym_16002_c0_g1,5.24122514920056,5.24566659993021,4.93642713861252,5.49006631429558,4.61899209068128,5.09070217964955,4.93862966976958,4.98952567678799,4.63393269959785,4.76844972055756,5.03011185431226,4.94896964395581,5.12681974902746,4.6604654873508,5.18290936954795,4.93800994954423,4.97126914828593,5.05649994851431,4.94599622138571,5.40409199730753
Sym_16021_c0_g1,5.14757623444903,5.1918606465948,5.08958951909835,4.94415860547099,5.03278140194903,5.19394845401995,5.10077541265084,5.01477708016484,4.81867805184258,5.07332633819857,4.88922257415501,5.17554464060696,5.19580474880771,5.10917516439229,5.08019673466519,5.31773144849504,5.19103821437154,5.00216603721374,5.08061235918858,4.83634868777931
Sym_160276_c0_g1,3.4961049763296,3.43979579113479,3.36762366068326,3.44399452410479,3.45708087119271,3.71173310558418,3.54854627490737,3.52407064166158,3.41380540787096,3.37264733403547,3.68980520963913,3.39356085727904,3.46645745873735,3.3964415524191,3.35524595978391,3.45404401756985,3.60382630468442,3.27595201537053,3.62873964941775,3.63287554180439
Sym_160294_c0_g1,3.46591737949274,3.50276778955907,3.43439969668662,3.71185244877282,3.53322394999732,3.42526047683966,3.86667473973457,3.61765374800973,3.25950575835853,3.16802807458574,3.53258244066548,3.25530550424406,3.69318761275464,3.6509129788816,3.48955243537651,3.5200292552921,3.47760264643519,3.93420150599463,3.3558037974959,3.44912116853574
Sym_160367_c0_g1,2.21294474307917,2.41771887021359,2.68099739740427,2.33627680487189,2.35170474654533,2.35315466833371,2.78044123472141,2.52971830392765,2.13316466228095,2.03534701847842,2.06506980584312,1.8760813292026,2.23684586008732,2.70529440750104,2.40408239276585,2.52872973762917,2.32593183333824,2.52387707877936,2.5198258352348,2.55343923392318
Sym_1604_c0_g1,6.04030289744404,6.13531964500163,6.2565896356209,5.99479751678915,6.13612672432856,6.2445154534436,6.19963793298177,6.04464947531356,4.95478974704821,5.72215039715777,5.66851353637052,5.84471093543626,6.21945180742996,6.13276414755048,5.8861157427026,5.94799330749117,6.27218761541326,5.98434395825221,6.15859066856999,5.67019522578877
Sym_160614_c0_g1,2.96167339723761,3.20945667650003,2.91844029717807,3.32821683992386,3.21736701763048,2.67595049175735,3.16436572060552,2.75147524798832,2.7861642523495,2.98093323397913,2.66455358591109,2.89784832439991,2.92046984529851,2.88255736337702,3.11773245936766,2.6894527422721,3.07011559803768,2.74558890611467,3.05350988276191,3.10787207028427
Sym_160625_c0_g1,2.54706718050168,2.34769687994039,2.67656885921737,2.33306792339296,2.4299090108453,2.64809716297545,2.15875739863675,2.61855823605806,2.00945851720262,2.3313399757265,2.43508116215575,2.3489645089283,2.31758618237049,2.07793859722954,2.47684573342254,2.5249723057112,2.16840109289036,2.42298879350124,2.23605599113488,2.36824010753754
Sym_16071_c0_g1,5.19901066257063,4.35910079813214,4.57140389952866,4.62551319703024,4.5845488716771,4.81236985545823,4.59472839757509,4.66286699292058,4.16430719536477,3.7319073533549,4.11223312431563,4.39282074349753,4.86089815898502,4.3285455914248,4.38062765094692,4.82770354336719,4.62730653702764,4.6509742449945,4.78730090522074,4.62030147544519
Sym_160732_c0_g1,4.30784442269779,4.38748789736555,4.47876061782821,4.34911915466064,4.06851531423916,4.45261219662775,4.35112885464297,4.34523788615359,4.16931947391629,4.09892601274125,4.12663478525739,4.01959743329915,4.68130056446662,4.36525683056641,4.19688891935731,4.46678284270133,4.21153035521852,4.44017556136332,4.22485399769892,4.1704553714704
Sym_160756_c0_g1,3.02705110735878,2.52426459949291,2.47629994481376,2.62963966217386,2.83626210365248,2.86424306387449,2.74066157651312,2.45384846981663,2.68756503937006,2.70901519229403,2.00069879039938,2.23976968429859,2.26357434726342,2.69384769197646,2.43708522134203,2.2770653000347,2.70470511158965,2.34290931631798,2.49373864253451,2.49172797635135
Sym_16080_c0_g1,1.56813839122979,1.20980401917831,1.65520371215955,1.64591686792483,1.49395778039124,1.84862713799504,1.45156280050747,1.61159052793239,1.39105331330885,1.32305038682678,1.31627900835308,1.21042096144155,1.15965530958751,1.32645153030409,1.65892893096072,1.51099667840999,1.51412919988521,1.24487468204368,1.32455445427013,2.12611806027901
Sym_160823_c0_g1,4.83763767723846,4.65613844767056,4.66470932405801,5.07887923927655,4.82554115476924,4.73419109151247,4.80663841933263,4.97421092041559,4.11228784471774,4.0642054935686,4.1252559448736,4.01403155999441,4.81713405426206,4.47285433367619,4.50556956835986,4.51267426642436,4.35783123636995,4.79944575229559,4.55754596944108,4.63411914426295
Sym_160926_c0_g1,3.28373540326555,3.3232911092607,3.3491773148458,3.44356546548004,3.39008940626501,3.42345876894843,3.48199046254365,3.53208670942769,3.08812458006388,2.74742381806925,3.44549159641133,2.94349797636475,3.28445106810118,3.27698458163715,3.10044999961744,2.9295764097129,3.39176054600073,3.13058468961597,3.46783204566435,3.05803074382929
Sym_16116_c0_g1,4.25554471316241,3.75182144410498,3.86884280702592,4.37933600299476,4.35462300250701,4.33272629757319,4.24131807739896,4.53820237270342,3.96245899808654,4.50079185696933,4.21358671198968,3.75383797553159,3.80082720800923,3.98594722379631,3.75272775492009,4.25483997729557,4.26306024500141,4.42883314798756,4.24028190154982,4.36250600307687
Sym_161368_c0_g1,4.93525047746818,4.72605622346492,5.04670514072449,5.5789477941511,4.9209063794905,5.0888955844264,5.26181417402199,4.98766929439907,4.88571721510427,4.60177598914193,4.40049815309523,4.80553639714488,5.41174609632866,5.12991368740776,5.22810150133961,5.05306877819451,4.89579320290597,4.84703604105768,5.18408066487966,5.13670408766807
Sym_16163_c0_g1,2.11226586082121,2.52048208824802,2.41333571732208,2.31080879947732,2.1512581298245,2.32621015893362,2.59855278363607,2.7705951553871,2.10565195296418,2.7219116656777,2.20155559915732,2.18493490272658,2.21241739609342,2.21811221021626,2.45628182258253,2.22234792427349,2.51031530901426,1.9601262068455,2.43076732608653,2.43902746303152
Sym_161735_c0_g1,3.94141538183562,3.85795471016322,3.55125721014546,3.60604776909098,3.36240127720889,3.94785930276169,3.70954041430958,3.76921136787261,3.15985815440833,3.99740100049081,3.23754911429261,3.42864321035611,3.44123259000196,3.67475439218032,3.38547887501176,3.43736810242502,4.18028097166495,3.69035174807848,3.66937193898053,4.1196803477915
Sym_16184_c0_g1,4.05203657670775,4.07650694261326,3.83419173912221,3.99957654358597,4.19785147082883,4.34780630866705,4.25210133199791,4.24014754754572,3.68833314108999,3.94061891033956,3.960907554418,4.21297535535077,4.13896474457851,4.21268970229209,3.92160781611133,4.22104817512398,3.88199140629745,4.11317339295419,4.13686925808537,4.17469376322103
Sym_161977_c0_g1,2.92265101546991,2.91444178287983,3.09898267230864,2.93982192947789,3.11676838134022,3.18630192461339,2.89078631001685,2.89419695849179,2.63246479954173,3.01304059030293,2.47592721097872,2.53212444107937,3.07281575113086,2.90360581289882,2.49759597052437,2.96844873795469,2.65234102984752,2.88759553140751,3.12163970333694,3.06466448465047
Sym_16201_c0_g1,6.05260682912107,5.91098559134311,6.088904566262,5.47495897297716,6.18720223170035,6.08550291669288,5.71054525209464,5.77044900929278,5.90804299507733,5.38788389420281,5.63684208310856,5.77233101434649,6.02818291777507,5.76692347770208,5.68110153839014,5.63782224312003,6.02713061703726,5.72930438716632,5.71487419769739,5.56230523704519
Sym_162534_c0_g1,3.58871295923866,3.38962457173805,3.65040380705728,3.80280378012343,3.72878217684619,3.62318926462569,3.84587159024261,3.79266553624174,3.38872260581669,3.42743117281893,3.07658141472192,3.28687940644302,3.77354376821102,3.68209121763504,3.34507610430574,3.39929798369131,3.65211645186681,3.84778485690562,3.63233636308237,3.68758933511286
Sym_16282_c0_g1,5.30024411930806,5.35934140131503,5.57829279463683,5.43649452442958,5.69638156445062,5.2987860326454,5.77939900239284,5.78398399591491,4.97709071306208,5.64870647505733,5.16820681086702,5.04391757023352,5.69351094630021,5.43884651879907,5.51659627366487,5.2150222187576,5.26636230851457,5.46165675371989,5.62933683327029,5.67489941779391
Sym_162856_c0_g1,2.03347015612847,1.95279154511023,2.25104594853265,2.69447893252249,2.16881559383569,2.17081971770198,2.08239301142176,1.93153729991617,1.71096369638037,1.75159069866593,1.96920561690639,1.87514036509563,2.0567183400537,1.98450622357172,1.88354989048814,1.63822818176803,1.99223946089415,2.03779819986766,1.98164947625988,1.99258419984869
Sym_16295_c0_g1,6.62676308006927,6.64326438302657,6.652589492322,6.69076476018866,6.66680505300529,6.97395819667984,6.56080360256234,6.89878638171503,6.47122789052572,6.46375030867411,6.55769876792481,6.49044510246247,6.73426602696871,6.79749297041649,6.6963551333895,6.54791999474335,6.55823301805999,6.42388930314968,6.65826830687707,6.39540427997398
Sym_163176_c0_g1,4.86303147125706,4.63306851109972,4.86328277794527,4.68130969689799,4.56467608762238,4.95896021601918,4.52449807507975,5.31859457475202,4.11613281935767,4.00906626426426,4.16656360962181,3.8883481807694,4.3507292603142,4.94843949427991,4.67730892778042,4.51557195131869,4.69759318451109,4.46971444457986,4.5894884932448,4.87364417940332
Sym_163179_c0_g1,3.5632160123564,3.4615979196567,3.3376665522991,3.93284464416555,3.35770383496553,3.59162667866379,3.75976451386238,3.69467077835337,3.44132495969681,3.5320158856402,3.44241866586139,3.64126398671425,3.83834202972252,3.31173856978898,3.37873055903972,3.4254966805918,3.53238779068283,3.61524599632402,3.25062633949567,3.4554573242445
Sym_163250_c0_g1,5.86256013070519,5.88617258205867,5.80806628082292,6.12187239163491,5.72711660957139,5.91675806252068,5.75698115724019,5.99253086619404,5.64977488862302,5.75898619809419,5.27830649473333,5.48358198440024,5.94027116101926,5.72196662473372,5.87077707873017,5.90239420380957,5.69545256233048,5.80855058006279,5.80246497061163,6.13105509652169
Sym_16326_c0_g1,3.13336301465793,2.81736225647473,3.00287197951929,2.9085284967158,2.50277637914688,3.15508110752357,3.08667722990132,2.58527876637158,2.39921142908196,2.97949051787589,2.72149363496754,2.27643512447813,2.55236524167909,2.6108320227431,2.91400625210545,2.54529335095058,2.55003650834021,2.5797511481434,2.73883455811186,2.4241604888241
Sym_163676_c0_g1,2.72806381322257,2.83471994497822,3.15681516063772,2.86599989610902,3.20728247205091,2.66650971459395,2.56104358734031,2.32439273086697,2.46347729658416,2.34405311391234,2.48156054541367,2.39062401157518,2.80330809080268,2.57092666654999,2.34615141089032,2.64374288384029,3.00307705794731,2.98750146957042,2.34585344542137,2.47841541920333
Sym_163783_c0_g1,2.79149841740062,2.29489941446479,2.69729416362717,2.97394434873055,2.80765767540182,2.37046342983016,2.64110866964979,2.72961618475251,2.26589315324957,2.15579602499896,2.16098560844938,2.06382106472659,2.16384076487503,2.40408156546427,2.33950466303226,2.18100719188592,2.10128142089841,2.44383486701886,2.25305146466331,2.18757823312882
Sym_163836_c0_g1,3.36014318022819,3.53027222459281,3.55798408364437,3.53616343141184,3.1684700780578,3.45658103221588,3.57592442181235,3.49222406877793,3.30219831750043,3.04169869632025,3.11502771717744,2.90876269541059,3.19079945094023,3.19646941624579,3.43307845685774,3.02339472333305,3.31804785880469,3.16439143937688,3.44901495384238,3.32551879421178
Sym_163866_c0_g1,4.16466249713967,4.21607567557082,4.1184873582258,4.23273645172868,3.90464141763324,3.75470327375752,4.08349216670672,4.05098545831804,3.76511054524402,3.48292103152176,3.63745475626415,3.65589847516068,3.8500727163287,3.84764689306742,3.95115117552088,3.85531036421438,4.23767991270714,4.15886390952121,3.56052738840881,4.2579520952582
Sym_16387_c0_g1,4.35596925980723,4.51999128946651,4.78228702963429,5.04845513636625,4.17048454239744,4.56442559673105,4.85147680291128,4.45806061617475,4.03002891270656,4.35479136016523,4.28207243249693,4.14438645813446,4.57460728817314,4.34875577648246,4.24960851694531,4.17967829746018,4.52329359633782,4.33864345325773,4.30889095401506,4.3337215673878
Sym_164926_c0_g1,3.84359014291222,4.13208225451485,3.94395020529947,4.18967751317058,4.34359421772001,4.33204994335446,3.5816929866609,4.38540207921481,3.66906871817015,3.80636634065892,3.98605635268857,3.83500271813699,4.35500121801532,4.01722971654286,3.75332432274834,3.94498127928446,4.18128115772033,4.26883604405317,4.22710982005091,4.15922692284402
Sym_16501_c0_g1,3.63612092057135,3.90450433308513,3.51429124341961,4.01172768458092,3.77925793833275,3.68208692951149,4.05761143017821,3.781887528303,3.27119875089244,3.26335851175487,3.12850348843673,3.71336530633902,3.51196287590228,3.96904325055971,3.73205928350055,3.86222296149323,3.70015025878151,3.22176107358977,3.96321084266347,3.92045962932131
Sym_16576_c0_g1,5.32399204767642,5.05855558882078,5.23705015568277,5.19266621364769,5.0845235559187,5.17465626638114,5.59649134340903,5.36351413309783,5.2670150112412,5.02984156542447,5.09825999996137,5.34784184802556,5.22126188511314,5.1136369190856,5.46793287404349,5.12313746267487,5.13241499463997,5.35003068512714,5.19167993743054,5.11655558931186
Sym_16749_c0_g1,2.17313443143855,2.16675885265682,2.04326488539041,1.86074879437908,1.90510544254045,1.95010406292464,1.98267857977867,2.14713650625439,2.06797082277704,2.05910556400229,2.04482068857343,1.70588701029758,1.97080209918266,2.06105372461694,2.21907828124918,1.73302641934178,1.91094993133342,2.24200062159126,1.81662054622188,2.09260569169598
Sym_16784_c0_g1,6.10856512273034,5.83612562257099,5.98738455148919,5.8623850716634,5.7975617414423,5.93282379359674,5.72608061347081,5.96178254056518,5.66722354142486,5.63832198307827,5.94251673536117,5.64246381056678,5.90813330157652,6.03167976793916,5.69561323270969,5.96787560953948,5.99061022776991,5.66155652174337,5.78770208666266,5.9750377960298
Sym_16793_c0_g1,5.94693855165022,5.9923635004253,6.20632076852699,6.10807030240046,6.11079733748761,6.16893903435536,6.25433862973604,6.09837127648621,5.52966525645941,5.28227180313363,5.7481720240654,5.21743165705164,6.35099666649922,5.90020649293155,5.73680893247959,5.93713436838578,6.10845183637781,5.90000184945974,6.00855268464276,6.09538506598767
Sym_16820_c0_g1,1.55443310308111,1.77628539506391,1.79153335253621,1.51069051788763,2.06184954823597,1.58642691770616,1.63216032529806,1.68356237076314,1.46857195371197,1.28366419203523,1.38956034151692,1.46735534077248,1.54376182853211,1.6574613521105,1.44953062741275,1.66095148353221,1.40486348335265,1.44896154754718,1.5736454063007,1.41962728142275
Sym_16882_c0_g1,4.71274474427764,4.72573098287848,4.76052738387368,4.71937444410511,4.83821909841915,5.26098819922601,4.84838300057817,4.85229572750877,4.58232251981212,4.4622607609711,4.63013480655668,4.44771765635537,4.86069978226784,4.89848710493397,4.86821247161449,4.88375558130341,4.6827507468974,4.92370901761625,4.79302304787138,4.79820694221053
Sym_16992_c0_g1,5.67763174623436,5.69052217803095,5.57293266664862,5.19686156594409,5.03216897829306,5.2512966167886,5.39923445401467,5.26263588498621,5.26659150586535,4.99735421693324,5.21190173794916,5.25169577413307,4.96508287944723,5.30865505252858,5.3521743430226,5.68564891573499,5.47392265572342,5.28468215966516,5.53042527818238,5.04710704075546
Sym_17000_c0_g1,2.60504937561157,3.32591160840021,3.3072427203839,3.01167298136552,3.3027439428066,2.48608017534916,3.33013432465452,3.30063892646008,2.81724362220238,2.67436716814951,2.54455678916941,2.98032466378974,3.46390206072768,3.08380839586513,3.01876276227168,2.97495953533329,3.03948588049978,2.77602734173073,3.1855414053502,2.80745386419681
Sym_17004_c0_g1,6.41911694510641,6.27256013613582,6.3022865157138,6.62195573732809,6.72831456312505,6.35632889139195,6.6623842328853,7.00696659182714,6.48912798311684,6.18878646917568,6.35549603431056,5.96525996102529,6.30653083871328,5.95176784732316,6.25188305453477,6.12629183579875,6.09969828991174,6.38433693046971,6.14417466547405,6.5219809523644
Sym_17009_c0_g1,2.10846516313953,2.30571748407432,2.04365638536126,2.23396324714954,2.24644415708797,2.54485025023088,1.96208255571606,2.01718821325055,1.80008620136721,1.94258054892282,1.88329080698249,2.24228369973363,1.96050858846822,2.4697579823725,1.9633191703234,1.98457693487816,2.41895971458307,2.22592249746609,1.97811041829148,1.97110371193338
Sym_17010_c0_g1,4.58065698121346,4.81267112913496,4.65536756433954,4.85384232825148,4.14925674154434,4.59102555254898,4.56686822191695,4.48482202814896,4.44235928026763,4.46965856753784,4.46349653953754,4.05489821734161,4.78036042371279,4.33764476480349,4.66818143132049,4.31170055853605,4.54498473831539,4.42071764567213,4.18888326595712,4.20176649667567
Sym_17035_c0_g1,5.65837804441447,5.43323032697437,5.40350060643772,5.23728969783946,5.42494048839878,5.5996752484265,5.38136802833946,5.27367111056822,5.38793167465053,5.17250836580338,5.24092253273762,5.36863006251299,5.06003700606738,5.21787502928986,5.44672675711334,5.588222139573,5.31751287990022,5.18767191260931,5.3296585941531,5.32278340555711
Sym_17048_c0_g1,4.50980673328858,4.4421118403312,4.15648270055315,4.20193046585449,3.91296850257856,4.33671712263751,4.64887057373326,4.44768903898194,4.22870718450045,4.19849352269575,4.19505317385408,3.97687073883113,4.14409431187351,4.48450942486154,4.06144328217067,4.49330735805083,4.41076080656832,4.27446654946956,4.11149175292223,4.509304570569
Sym_17059_c0_g1,4.41016970050601,4.42777191127327,4.40081314488135,4.921003090328,4.4542075277521,4.39251973663674,3.96675799502623,4.34049852243543,4.71750119917299,4.39224007811436,4.16907421477444,4.10013430369917,4.80794567402398,4.52812454361973,4.57436297482158,4.20946943339832,4.45510352277012,4.38468706606991,4.46229012249009,3.92443530709712
Sym_17064_c0_g1,5.31079563212327,5.46958700692724,5.42387701476986,5.8122727143763,5.68855718215145,5.94243158548673,5.02025178674061,5.5573928276895,4.9658241855229,4.99843303841494,5.22199880666631,5.43958388071388,5.23699341584233,5.55024541680941,5.58594033701384,5.63927246492673,5.31882635650638,5.76109898939064,5.55911677499774,4.93178333109312
Sym_17144_c0_g1,1.62584389048225,1.53288747179512,1.95022272611991,1.78251754134961,1.82203006378139,1.87574911983207,1.58183750462869,2.25607992096262,1.76476749069484,1.6765974190131,1.72002877802391,1.44022740688546,1.50662534983067,1.9683083073844,2.26660583443469,1.81938351808054,1.74033479868694,1.73960186502067,1.64480100401522,1.80981190995663
Sym_17149_c0_g1,5.51709415361053,5.68556855848878,5.84602323660952,5.84161313376605,5.64262943038454,5.84102018930729,5.75465120628137,5.60645393191716,5.77594129195094,5.47296008362044,5.46024015496926,5.67405044959197,5.46810027968907,5.48097566880694,5.61664606146762,5.54326246324809,5.93608697920598,5.4040620866964,5.68675051807201,5.78507017786539
Sym_17152_c0_g1,2.49504513189758,2.34589877770208,2.4367497107827,2.89645529348622,2.65643089174964,2.71595289747879,2.77422467434324,2.68668909648499,2.72311499004175,2.48690336643096,2.508957748865,2.2708959506034,2.54471853807099,2.78464109400133,2.46952129917844,2.04991457520439,2.73545507886305,2.26867705932542,2.99856246794625,3.01837552015949
Sym_17171_c0_g1,6.24047675097041,6.16561829650808,6.1847440866969,6.02408790043768,6.40361883974822,6.25564668538632,6.44146985877153,6.07829716936511,5.41198304506579,5.24545248415399,5.27804708372888,5.1533545463235,6.37102929064724,6.31128564406754,6.09257890667403,6.14152412028979,6.22916682157632,6.06363016652256,6.29365363739025,5.87361943235736
Sym_171766_c0_g1,1.7692091179895,1.93359617684701,2.24363645512528,2.38907273719776,2.23026190647481,2.1301616975226,2.14662677967063,2.10861221807694,2.13541870599873,2.02620250100414,1.86586045960258,2.08767345169616,2.35070422706832,1.87938892653264,1.94575173102835,2.04827056671269,1.88621861950858,1.99448910483622,2.32687667296842,2.34312734838894
Sym_171787_c0_g1,4.06826208137585,4.09260094151559,4.08802612244528,4.35958552729747,4.29663117486082,4.06584037277286,4.17018558784258,4.2594550783306,3.71102744596514,3.95978625685525,3.89645780775761,4.26021182818424,4.0264890018308,3.96819886603145,4.20342458069631,4.36681772626411,4.10180601191697,4.00859184018775,4.18828156018828,4.29420699782919
Sym_171811_c0_g1,7.24454254724243,7.14070273907808,6.91053514976116,7.37204758204538,6.9785822380365,6.93521519295346,7.1137744067997,7.08990725363455,6.65521797421061,6.7197729570492,6.98666901759445,6.89922705812503,7.07950010938106,6.87974738261353,6.96583465096924,6.80857267119014,6.81125130054916,6.80340894787202,6.72711124112999,6.80945217196728
Sym_171813_c0_g1,6.37770896790175,6.48356161472666,6.39433222525778,6.52934112147392,6.4008237479913,6.15645285142221,6.06134002154156,5.99359623130122,5.551168812382,6.34661788616048,5.87417534710995,6.27217456149876,6.49029915072424,6.33477589784302,5.99294802266785,6.23072931401758,6.18515565522081,6.00305739279735,5.98685894332835,6.09240173412781
Sym_171833_c0_g1,1.98836456482073,2.06129010368193,2.79975849534301,1.87296502691195,2.19917594135303,2.18668196616621,2.20082259129583,2.36858336951068,2.29921409422596,1.87173529753968,1.99909463264744,2.27632115425459,2.08432477851458,2.09432371190002,2.17283501891951,1.93322625738244,1.93668345528772,2.36303157725985,2.16769814724301,2.39709745640816
Sym_171839_c0_g1,4.79235046184355,5.01212517017238,4.70829634431527,5.41835175646359,4.95274152607648,5.20745166013883,5.00993536851202,5.35096482103887,5.02239184125065,4.72917367861171,4.9859151478541,5.19376711543892,5.05120318983885,4.97661291581931,5.03265924898681,4.93814783920913,4.81938593473333,5.20384727614349,4.96977756453713,4.85142290542994
Sym_171873_c0_g1,4.68893054808071,4.87173720709519,4.71091416569862,5.0954094877573,4.9010655288747,4.86949438852911,4.88775928030099,4.85504599529635,4.47201039653216,4.46504556364516,4.63246606263307,4.56929839158412,5.19146245877202,5.13955243889022,4.81210431470423,4.52666991039782,4.68509525488709,4.55986133738253,4.86995358224806,4.8778085284348
Sym_171876_c0_g1,5.26554529421939,5.42751225113138,5.64928309158312,5.37171163519709,5.52552851798857,5.5314200580046,5.40262648022638,5.52673094655256,4.669283831697,5.16553025258521,4.99766319342947,5.34542003725101,5.51268023596528,5.25264207596564,5.46117354908756,5.35943732848274,5.40595664008632,5.21715638118044,5.45006174347497,5.12190677995764
Sym_172000_c0_g1,2.69177677439974,3.06083210213238,2.88038870039092,2.96470796332696,2.72619090968714,2.48855320387223,2.49596336792088,2.66779616341438,2.49434080224268,2.64973083458932,2.57715053807965,2.48912753615266,3.01542789266428,2.45345361461962,2.61931295210751,2.85452758206187,2.7386634677007,2.84582929302582,2.7855340200144,2.50782212530961
Sym_172070_c0_g1,4.43992064260052,4.57133296548861,4.299611772487,4.70974417949205,4.55557221218307,4.67885857354885,4.55901589269439,4.80494942028002,4.36542141396409,4.1688877352624,4.68856423046918,4.4601754796354,4.89384929219036,4.72409701817473,4.30832072580142,4.78426963115837,4.54610297857505,4.61106761197308,4.49200851196876,4.58429695989117
Sym_172105_c0_g1,3.22539362420333,3.26679191859521,3.38868384556203,3.49618622724597,3.19669106245868,3.33370368590346,3.53514401387739,3.03922444802311,3.17077769501781,3.22995698962457,2.96041756237453,3.31730010768288,3.33430139995428,3.04396344407435,3.68936542397795,2.85828496525389,3.28201343026252,3.36684165406718,3.09885937049794,2.964645832638
Sym_172112_c0_g1,2.44564989553278,2.31947483622453,1.90010234499891,2.06268872388129,2.33979452330507,2.37187419048195,2.18055231487589,2.24762321001001,1.82050403265236,2.0612093183448,2.13583508335837,2.25674363699341,1.97791007003675,1.99759334083133,2.31078092348243,2.0013124632486,2.00494096772013,2.03114461782168,1.99487956743886,2.28533492162733
Sym_172129_c0_g1,5.76951460577831,5.78243554601054,5.80776800393769,6.18473080630125,5.7680923063508,5.51904753661793,5.91366829096929,5.67032391032824,5.83762364247057,5.7649639163537,5.69848251410769,5.71668550552971,6.04092882718786,5.61342794107037,5.8722983806343,5.67142883095675,5.83007941678905,5.68463414740388,5.37756492110809,5.57279652830374
Sym_172248_c0_g1,2.42353199107365,2.28574656416912,2.37097092232425,2.52414542788987,2.36432904499908,2.57761814492221,2.46807099201429,2.1472981512421,1.93539014688232,2.16836336342479,2.23415926478895,2.35390044972038,2.33226418777289,2.17610106962661,2.41211492559,2.10113246842751,2.18428364324117,2.03030664321813,2.31967444580854,2.20140495041452
Sym_172250_c0_g1,3.99635174717181,4.09330965310571,4.40797415098807,4.23235494815228,4.33970034570355,4.63099408128652,4.32747032947219,3.76495149425521,3.96442085080878,3.45954612369918,3.10696781087545,3.08379954168406,3.68559711881164,4.35708709950119,4.04013696664671,4.23760544418321,4.27909553144937,4.15049578192816,4.35075536618594,4.20585031191346
