baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
isogroupSym_12112_c0_g1	5.78472657768811	0.38698815841618	0.423550371794237	0.913676823790348	0.36088668556848	0.564718094500385
isogroupSym_121136_c8_g2	7.86806040414648	1.33507040986602	0.37779310219225	3.53386655849167	0.000409527781980278	0.00286373248047026
isogroupSym_121142_c3_g5	21.4752293343788	-0.400441380150485	0.244447427280417	-1.63814929289937	0.101390554363313	0.237528630149284
isogroupSym_121152_c0_g1	23.32516872899	0.178983357869554	0.237315814250574	0.754199034037281	0.450729717551681	0.647506829889633
isogroupSym_121152_c0_g2	0.117237795554302	0.313697888809948	3.20687478057502	0.097820435868001	0.922074879730875	NA
isogroupSym_121152_c1_g1	4.2223526183597	-0.395280576910269	0.578286919137429	-0.683537122886799	0.494267500830495	0.682576882034712
isogroupSym_121152_c1_g2	186.918391800022	0.356843899218155	0.0982374960937661	3.63246126384933	0.000280730727879638	0.00208503981157633
isogroupSym_121152_c1_g3	0.525532465942035	-1.4163448885307	1.55026052147906	-0.913617336510255	0.36091795358265	0.564718094500385
isogroupSym_121159_c3_g1	22.9887139589158	-1.70912672868538	0.567575587374443	-3.01127597223068	0.0026015229230925	0.0133572073980162
isogroupSym_121159_c3_g5	50.6204505289243	-0.316460891604924	0.171802536738616	-1.84200360258006	0.0654746229129948	0.172466144244997
isogroupSym_121164_c0_g1	19.927723080015	0.601802626650227	0.219090608637881	2.74682073499965	0.00601760156720176	0.0266401365816973
isogroupSym_12118_c0_g1	62.0919561236942	0.7131405021213	0.153171440114862	4.65583206364401	3.22674876673922e-06	4.45119183163648e-05
isogroupSym_121204_c2_g1	19.4175090730726	0.647208513798569	0.260080398926108	2.48849400597254	0.0128285399636816	0.0491757012881204
isogroupSym_12120_c0_g1	6.18689485367286	0.264183147335213	0.457283531457776	0.577722854993316	0.563451246243533	0.738678538068473
isogroupSym_121217_c4_g1	23.8029483377775	-0.500313178521884	0.250473719126535	-1.99746775935856	0.0457743934191069	0.131270335517338
isogroupSym_121225_c2_g1	542.13361216945	-0.718234902760944	0.103247151247046	-6.95646217920704	3.48923872283899e-12	2.17950004156659e-10
isogroupSym_12125_c0_g1	38.8714033816129	0.793020501035643	0.170638262561474	4.64737796278223	3.36180857381415e-06	4.61175430326374e-05
isogroupSym_121265_c3_g1	0.597019535552895	-1.45487063658069	1.43613911826618	-1.01304296921953	0.311039637103821	0.514206260521721
isogroupSym_121281_c1_g1	0.0802888570006979	-0.407642923040436	4.14373905614688	-0.0983756258579391	0.921634028531473	NA
isogroupSym_121287_c4_g1	39.2040895076715	-0.367000547387324	0.189231457119341	-1.93942673683409	0.0524493974981524	0.146026950315064
isogroupSym_121330_c2_g1	117.711970737356	0.309793343489435	0.124214227724264	2.49402463119705	0.0126303779523408	0.0486172259868793
isogroupSym_121330_c6_g3	0.397443879001581	2.01707412140982	1.49264978669388	1.35133782846511	0.176587239527915	NA
isogroupSym_121330_c7_g1	0.125731729423564	-0.407643332562927	3.12411055248657	-0.130483004911101	0.896184299300824	NA
isogroupSym_121368_c2_g1	116.935305987298	-0.0898228695433457	0.126925344126053	-0.707682694593604	0.479142326435373	0.670974339229302
isogroupSym_121376_c2_g1	51.9063896737859	-0.144275598801944	0.182458898546976	-0.790729309180819	0.429101968965373	0.628463439310583
isogroupSym_12137_c0_g1	0.470098568262329	2.15910356034291	1.47944499939726	1.45940103297016	0.144454761873348	0.305404120534098
isogroupSym_121386_c0_g1	4.50960247970723	0.409147409116342	0.498039316984667	0.821516284283512	0.411352252351111	0.613446551926663
isogroupSym_121398_c0_g1	5.45029880718273	0.264416665861399	0.495310980659286	0.533839701089295	0.593452443475005	0.761972514900034
isogroupSym_12139_c0_g1	6.55197407721489	-0.298964752647217	0.45304979558299	-0.659893803202151	0.509321981147905	0.695047124564956
isogroupSym_121412_c2_g1	2.78967796398989	-1.80171149709917	0.848381918179594	-2.1237033209821	0.0336949595218509	0.103562517607104
isogroupSym_121419_c0_g1	0.601949255698229	1.86491322171475	1.18477978482465	1.57405894800168	0.115473822072489	0.261379415861761
isogroupSym_12141_c0_g1	6.69987221047987	0.448039368816055	0.395787304966317	1.13202056557672	0.257625788356306	0.454792299904527
isogroupSym_12143_c0_g1	19.9826888139108	0.0625313638615509	0.243163882859278	0.257157284734339	0.797057357190754	0.896200862206138
isogroupSym_121457_c1_g1	112.549807174053	-1.87838627778971	0.175520167396171	-10.7018259249375	9.97921242857284e-27	7.92527667050622e-24
isogroupSym_12145_c0_g1	1.08184857432595	0.239045476835742	1.01869527530475	0.234658472097292	0.814473822226313	0.905257232417979
isogroupSym_121471_c0_g1	2.05665157332864	-0.010726245003459	0.953548827745565	-0.011248763242485	0.99102497475641	0.996201844925097
isogroupSym_121484_c0_g2	6.82134785530739	-0.145885569320112	0.50379347761378	-0.289574152510072	0.772142043449362	0.881870768632078
isogroupSym_121484_c0_g3	0.248080685660311	1.22028834379831	1.85474466302849	0.657927944542932	0.510584433212696	NA
isogroupSym_121489_c1_g1	24.778185536062	-0.563070399723682	0.300544439375914	-1.87350130613931	0.0609991925502212	0.163584062317809
isogroupSym_121489_c1_g4	25.4668660424622	-1.10595745974187	0.299945784059221	-3.6871912142746	0.000226742978624618	0.00175254904959181
isogroupSym_121495_c10_g1	23.0451026850591	0.933664065324664	0.21361449376794	4.37078986943157	1.23797887377572e-05	0.000143379876125785
isogroupSym_121495_c10_g2	370.141023996867	0.223001097140515	0.14248724867796	1.56506002613979	0.117568835307581	0.264532853458937
isogroupSym_121495_c10_g3	542.063590325575	-0.214088665998248	0.126426911715651	-1.69337891033641	0.090383366562858	0.218350295735283
isogroupSym_121495_c10_g6	27.3576712705397	0.37156702833319	0.201149928760839	1.84721431731141	0.0647160851623151	0.171076032543319
isogroupSym_121495_c4_g1	110.252460195298	0.139758276404523	0.121448442524379	1.15076219587145	0.249830081299597	0.445900274328529
isogroupSym_121495_c6_g1	0.893640646123584	0.291317837408654	1.05414309704041	0.276355115568799	0.782275327339705	0.887840374320064
isogroupSym_121495_c6_g2	1.43673436203514	-1.20827384930569	1.08295142581791	-1.11572303290808	0.264540708208474	0.462839301962875
isogroupSym_121495_c7_g1	15.6606716491506	-0.294127037977855	0.326330453017427	-0.901316549706589	0.367420036902237	0.570483839776477
isogroupSym_121495_c8_g2	23.1946095936911	1.09896855860357	0.226023600252035	4.8621849991688	1.16097040058944e-06	1.82191240634491e-05
isogroupSym_121495_c9_g1	3.63242658366893	0.524842740295316	0.513885196823936	1.02132294049158	0.307101461137634	0.509748739937261
isogroupSym_121495_c9_g2	23.0022897472693	0.010737889582324	0.232843820861079	0.0461162746024963	0.963217574551591	0.984422704536434
isogroupSym_12151_c0_g2	24.6019143632942	0.392836469193671	0.218914553602781	1.79447397502165	0.0727375488846511	0.18595825184502
isogroupSym_121534_c0_g1	0.170226032858591	0.905516101295549	2.54917155294837	0.355219757669204	0.722424964189922	NA
isogroupSym_12153_c0_g1	29.3454465840893	0.406769822834517	0.194829431331809	2.0878253354944	0.0368135932801323	0.111045018145727
isogroupSym_121540_c4_g3	145.92501261318	-0.245006843519761	0.101583871631282	-2.41186754930015	0.0158710459610399	0.0582095413220591
isogroupSym_121540_c4_g6	64.8587127801443	-0.00961243203458023	0.163794494353244	-0.0586859288069218	0.953202267205978	0.980269103078173
isogroupSym_121542_c6_g1	66.2333783418994	0.183210499561215	0.155220434191382	1.18032461715268	0.237871130877777	0.431904983859649
isogroupSym_121548_c0_g1	195.192665646734	-0.462143324754161	0.122724602492156	-3.76569420775837	0.000166086966169609	0.00134938833274154
isogroupSym_121548_c0_g3	1.30386403556534	0.00826455530094545	1.29876360432554	0.00636340229539872	0.994922773819606	0.997922225112164
isogroupSym_121551_c0_g2	1.31129448278272	0.389497002609744	0.918144247825606	0.424222014713015	0.671403907077532	0.815037536420298
isogroupSym_121566_c2_g10	16.5910385448434	0.657519421247649	0.259413780901863	2.53463566569885	0.011256433084048	0.0443182192793867
isogroupSym_121570_c1_g1	27.4806609635993	0.461247036572778	0.211848461181797	2.17724987946437	0.0294619285400225	0.0937260235972076
isogroupSym_12157_c0_g1	0.308558784695205	-0.026029814903569	1.70414387579863	-0.015274423288568	0.987813247362554	NA
isogroupSym_121604_c1_g3	153.598227550558	-0.351852029504086	0.128287378735902	-2.74268624841439	0.0060938880582706	0.0268815292108239
isogroupSym_121618_c0_g2	382.415957294531	-0.51187564921432	0.0715257778762653	-7.15651985078484	8.27509023344072e-13	5.9744539454877e-11
isogroupSym_121618_c0_g3	5.57593760055954	0.640184001044412	0.441029164521682	1.45156840532014	0.146621649064759	0.308295649564124
isogroupSym_121662_c6_g1	0.25237904911649	1.35650674802379	2.0124188195157	0.674067810770247	0.500268203083946	NA
isogroupSym_121683_c1_g1	71.5687752990579	0.549007909943614	0.127469432346219	4.30697697352614	1.65500830874207e-05	0.000182914611140644
isogroupSym_121687_c4_g2	2.53805806014583	0.271164623556324	0.846508638522632	0.320332966748661	0.748715934880689	0.867371515704187
isogroupSym_121690_c0_g1	1.108378220274	2.92480998017544	1.01405330356656	2.88427636879492	0.00392314289690952	0.0187248183298083
isogroupSym_121704_c1_g1	108.97563288155	-0.670694137852825	0.1400791611567	-4.78796512139698	1.6848092023224e-06	2.50770429933355e-05
isogroupSym_121717_c2_g1	18.2130780677469	0.0298332891031212	0.28155492443414	0.105959038589288	0.915614851639578	0.959723189060065
isogroupSym_12172_c0_g1	0.622687785063958	2.47932312198398	1.19290280298412	2.07839491682122	0.037673000519559	0.113130926745906
isogroupSym_121734_c0_g1	19.5072097746878	-0.148932689813371	0.289418090059438	-0.514593575621983	0.60683705534105	0.771540057153741
isogroupSym_121734_c0_g3	1.08175231427854	-1.15182856792047	1.09508298484114	-1.05181852322138	0.292882818919807	0.494496355875819
isogroupSym_121753_c0_g1	0.134105071529763	0.313699337374053	2.72797011468539	0.114993685482596	0.908450127096582	NA
isogroupSym_121753_c0_g2	6.29457574510905	-0.343374431635247	0.417173922097856	-0.823096587410135	0.410453069294383	0.612525662834655
isogroupSym_121753_c0_g3	0.228367313228827	0.676651399252843	1.94609814720692	0.347696440811059	0.728068169914051	NA
isogroupSym_121753_c0_g6	83.4163149034446	-0.104290719975748	0.147167484630114	-0.70865327512982	0.478539667114246	0.670443962803647
isogroupSym_121753_c1_g1	0.409341775935918	-1.39793562034401	1.66572797090268	-0.839234043471364	0.401337987011656	NA
isogroupSym_121779_c6_g1	87.8893079896971	0.302670653431996	0.140339325561851	2.15670591418512	0.0310285858888703	0.0973726593862275
isogroupSym_121779_c6_g2	51.5868901947436	0.364430102397222	0.167128935264333	2.18053266372358	0.0292180003340399	0.0930914919335484
isogroupSym_121779_c8_g1	144.51944749637	0.680005264554582	0.146168739001591	4.65219354835634	3.2842259877409e-06	4.52206398076746e-05
isogroupSym_121782_c0_g1	22.1731381127783	-0.0398840110593354	0.220170463494957	-0.181150597706077	0.856249370282212	0.928135978077675
isogroupSym_121782_c0_g2	20.349447457912	-0.373364986695234	0.247571976671033	-1.50810682095636	0.131527189766738	0.286013115474571
isogroupSym_121782_c0_g3	154.601919048251	-0.640826254845589	0.141002236039732	-4.54479498229385	5.49887496733884e-06	7.12163556486393e-05
isogroupSym_121782_c0_g4	150.695343058863	-0.0221799419318849	0.13627494872955	-0.162758761890295	0.870708378473336	0.935658964766342
isogroupSym_121782_c0_g5	6.65476236432313	-0.502236519070991	0.426274211420553	-1.17820057046682	0.238716655213437	0.432910794514114
isogroupSym_121782_c2_g1	17.2016909409876	1.05696022804402	0.257967744459678	4.09725731508743	4.1807409719629e-05	0.000409727355634813
isogroupSym_121837_c2_g2	27.0216773881678	0.445063671162632	0.211341353957852	2.10589959242616	0.0352130750942722	0.107220751865169
isogroupSym_121852_c1_g4	4.81027959113627	1.32077520684263	0.48249168772461	2.73740510032679	0.00619259841331012	0.0271982640562467
isogroupSym_121853_c0_g2	0.0742123296417285	0.6743586671294	3.72600316482339	0.180987142870922	0.856377667860105	NA
isogroupSym_121857_c3_g1	27.5123777578258	0.641053724285445	0.20083350907868	3.1919659584014	0.0014130798558534	0.00808403826977414
isogroupSym_12185_c0_g1	16.586642419684	-0.682778731613038	0.304088743087133	-2.24532721823706	0.0247471339552953	0.0819563062461067
isogroupSym_121889_c0_g1	9.00793803865195	-0.503945729359468	0.37135274573659	-1.35705400093347	0.174764052785327	0.348603179205895
isogroupSym_121889_c0_g2	4.9098427945371	-0.0282694953986051	0.509449741548426	-0.0554902536856384	0.955747894420164	0.981632845610058
isogroupSym_121889_c0_g3	1.56961354261776	-1.47146969069398	1.04747778262883	-1.40477412991144	0.160088454190148	0.328509227889282
isogroupSym_121889_c0_g4	0.346621472269759	-0.674111874473575	1.87984259076123	-0.358600170985911	0.719894218861359	NA
isogroupSym_121889_c0_g5	2.30655807708749	-0.565344741147698	0.767060799543917	-0.737027288428562	0.461105754774044	0.655643498235847
isogroupSym_12192_c0_g1	39.5393722835248	0.189092012727342	0.211484282967903	0.894118513554223	0.371258484744809	0.574307820888371
isogroupSym_121952_c1_g1	6.91017387218511	0.632131619918042	0.55155737785064	1.14608496831534	0.251759996584098	0.448301332802737
isogroupSym_121974_c0_g1	193.885280344944	-0.342228434804397	0.120661479816347	-2.83626916664113	0.00456439600040207	0.021163151347152
isogroupSym_121974_c0_g2	20.5519673550826	-0.258774837573992	0.243216788869704	-1.06396782383564	0.287343275942579	0.488977367474175
isogroupSym_121981_c1_g2	10.5643035686459	-1.14778203350756	0.407666536445877	-2.81549239609944	0.00487025494575087	0.0222885077646969
isogroupSym_121981_c1_g3	10.705125197351	0.117156301892205	0.319584614479326	0.366589305568036	0.713925386602439	0.845478980767877
isogroupSym_121981_c1_g4	39.6890745765092	0.546392259797152	0.183353635483787	2.97999141579861	0.00288256461231909	0.014528465386251
isogroupSym_121989_c4_g6	0.202494923262015	1.30899437261022	2.41647949120303	0.541694799138787	0.588028773159083	NA
isogroupSym_121_c0_g1	0.428651752607004	-1.68140840897296	1.49892811947776	-1.12174052052528	0.261972782474407	NA
isogroupSym_122019_c6_g1	26.9914937609968	0.129889956727344	0.227128764092144	0.571878058891073	0.567404589526905	0.741500696832969
isogroupSym_122031_c0_g3	1.30429208931072	1.12898824852959	0.858049015456255	1.31576195321344	0.188253952949841	0.367856164476767
isogroupSym_122034_c2_g1	62.0589134568865	-0.0377295196113857	0.140256519658782	-0.269003677712627	0.78792685254787	0.891392416091593
isogroupSym_122038_c0_g1	77.2231216243921	0.675228510770069	0.131369063923194	5.13993546581747	2.74832844083712e-07	5.13567895284833e-06
isogroupSym_122038_c3_g1	3.01416360688759	1.41851527699656	0.586371711013215	2.41914002731382	0.0155572501807884	0.0572593267239753
isogroupSym_122045_c4_g1	250.92181798908	-0.336723787724621	0.142045105907638	-2.3705412838621	0.017762060170331	0.0633581860775826
isogroupSym_122045_c6_g1	163.28341500508	-0.340668653574963	0.162222870100636	-2.10000386113023	0.0357285014742259	0.108433832029802
isogroupSym_122047_c0_g1	1.39919871275681	-1.13603726324107	1.09760900326788	-1.03501088261738	0.300663828930803	0.502847590548606
isogroupSym_122047_c0_g2	2.94898147523092	-0.163769227928033	0.608258681141976	-0.269242730117002	0.787742900008015	0.891392416091593
isogroupSym_122047_c0_g3	0.35137040448541	1.49631164220243	1.76874419525774	0.845974022820404	0.397567236029822	NA
isogroupSym_122047_c0_g4	39.0256601776255	0.228185407937103	0.187281511431243	1.21840862022772	0.223068730934975	0.413330503274813
isogroupSym_122047_c0_g5	64.5393871185183	-0.506768971346575	0.15764761149983	-3.2145680262788	0.00130640956043295	0.00757118305846952
isogroupSym_122060_c0_g1	53.7513248286473	-2.25038113959087	0.230944818492102	-9.74423740824404	1.95239207441152e-22	1.00965912927184e-19
isogroupSym_122060_c4_g3	0.0738124567380131	0	4.14373905614688	0	1	NA
isogroupSym_122069_c1_g1	0.277982882823453	-0.391760347262882	1.81640788378859	-0.215678620842453	0.829238267109914	NA
isogroupSym_122105_c0_g1	4.16878009304632	0.271479441329175	0.505297047040013	0.537267025246789	0.591083179320506	0.760203392628693
isogroupSym_122105_c4_g1	25.4067335191469	-0.543175556460272	0.243504006329497	-2.23066373587823	0.025703411482463	0.0843647483329975
isogroupSym_122145_c2_g2	14.5710939266827	0.861829804929057	0.269134249058003	3.20223014330413	0.00136368002136053	0.00785192973459193
isogroupSym_122145_c2_g3	8.87534748946868	-0.661086053617554	0.373876208980684	-1.76819502749293	0.0770283052082448	0.194247949979104
isogroupSym_122162_c4_g1	24.5233937722763	-0.890500664860255	0.270766523296306	-3.28881375001355	0.0010061057770942	0.00609446313408981
isogroupSym_122166_c3_g1	22.4530862549389	1.02224302530382	0.256826333764457	3.98028897706942	6.88315433452386e-05	0.00063589822574494
isogroupSym_12217_c0_g1	15.0255805008402	-0.480638494715207	0.312180441520283	-1.53961757621506	0.123653598614245	0.274346913505481
isogroupSym_1221_c0_g1	0.557274034324406	1.76149939779676	1.25230909000914	1.40660114331991	0.159545693875693	0.327833819507834
isogroupSym_122206_c6_g1	36.3096025363118	0.169851990848759	0.204765046469999	0.829496995590233	0.40682323616075	0.609475674117552
isogroupSym_122215_c0_g1	1.78220026491255	1.46348754797642	0.748770023374261	1.95452208594217	0.0506395055353801	0.141822504356454
isogroupSym_12221_c0_g1	0.334690937464243	2.55478869447193	1.79757366209973	1.42124283879844	0.155246174741875	NA
isogroupSym_122230_c0_g1	5.85021796431325	0.195797147227719	0.402114536247383	0.486918849178991	0.626315840629417	0.784972097607692
isogroupSym_122247_c1_g1	45.0133754430686	0.893361113177476	0.162913579576831	5.48365038382917	4.16637781504004e-08	9.82478721877469e-07
isogroupSym_122279_c0_g1	311.232916717082	-0.876329804077956	0.151582158114741	-5.78121999961639	7.41608321814001e-09	2.15570513100365e-07
isogroupSym_122279_c14_g1	16.5160771165559	-0.233703219967494	0.309546882893248	-0.754984892056205	0.450258047235183	0.647045896107584
isogroupSym_122279_c8_g1	0.610523061557184	1.22304674793309	1.23492033989417	0.990385135318038	0.321985908198436	0.525291494635782
isogroupSym_122291_c3_g1	9.0494466123309	1.22663786947584	0.397907866578173	3.08271831875145	0.00205119210544541	0.0110174779827994
isogroupSym_122295_c3_g1	19.953679019721	0.338546086217971	0.231080003011897	1.4650600735908	0.142904528556293	0.303028819136979
isogroupSym_122325_c2_g1	2.31451569900688	-1.07435917686939	0.810504896225536	-1.32554310513435	0.184991082471936	0.363332158711221
isogroupSym_12234_c0_g1	0.577682996456477	1.24076222020315	1.26631869443361	0.979818291917504	0.327175821200041	0.530084425211317
isogroupSym_122356_c1_g1	0.22363105646746	0.313700761316441	2.17495203016768	0.144233416169761	0.885316154529817	NA
isogroupSym_122377_c4_g1	139.803473550278	0.204376578698443	0.102636523969	1.99126559235554	0.046451696074881	0.132593585097728
isogroupSym_122377_c7_g1	2.14814026158188	-0.305650829380583	0.759586367431106	-0.402391146663524	0.687396184599385	0.827054915968863
isogroupSym_122380_c3_g3	91.9651725001476	-0.0571984566418258	0.196848627820047	-0.290570766356141	0.771379620866504	0.88163901260323
isogroupSym_122380_c3_g4	129.134972143765	0.0265913729146851	0.149702716536403	0.177627858264141	0.859015244718629	0.929661164622059
isogroupSym_122382_c1_g1	49.8509135709975	-0.067757366162261	0.192400844586115	-0.352167716872646	0.724712486242019	0.852397733870929
isogroupSym_122389_c0_g4	0.444125611679269	0.874353112679235	1.34858714949872	0.648347504278268	0.516760215486262	0.700682738522439
isogroupSym_122389_c0_g5	10.8274066176468	0.18622630919767	0.365398343327327	0.509652855844634	0.61029468687688	0.773988990081053
isogroupSym_122393_c0_g5	0.280630517969704	0.689240152787711	1.85913174796936	0.370732280560824	0.710836944572683	NA
isogroupSym_122393_c0_g8	62.1165734569017	-0.214689679879971	0.153375826757841	-1.39976216864301	0.161584550097655	0.330405116369798
isogroupSym_122421_c0_g1	109.511120849037	0.135826608735654	0.133532581728541	1.01717953009983	0.309068032005274	0.512012651992943
isogroupSym_122422_c3_g2	9.23703838675491	0.236602401387626	0.36554081480424	0.647266712239328	0.517459341508338	0.701074963572833
isogroupSym_122442_c2_g1	35.7551583531879	-0.273804696346205	0.18248957946844	-1.50038537621572	0.133514605385778	0.288978419307333
isogroupSym_122450_c0_g3	0.115465568665651	0.313697855689305	3.21313227545844	0.0976299227035549	0.92222616312156	NA
isogroupSym_122455_c1_g5	13.6096816625053	0.512153214649614	0.283614949525201	1.80580472047404	0.0709488478733987	0.182624091927395
isogroupSym_122469_c5_g1	0.0582856701653184	-0.407642923040436	4.14373905614688	-0.0983756258579392	0.921634028531473	NA
isogroupSym_122470_c0_g2	28.8612346659401	0.258975855918662	0.19628839387137	1.31936407859332	0.187047424785842	0.366174274580752
isogroupSym_122480_c0_g1	46.027993948015	-0.626743637162126	0.178741733711245	-3.50642026430505	0.000454177490191197	0.00311714347203138
isogroupSym_122480_c1_g1	12.4530666395962	0.285328490787051	0.302564440089981	0.943033790428895	0.345663619535089	0.549272681692281
isogroupSym_122480_c3_g1	12.2333169688391	0.166142913704795	0.293074314052827	0.566896878157832	0.570784245299883	0.744080739989066
isogroupSym_122482_c0_g2	145.540883653924	-0.21822395515029	0.129876201966133	-1.6802458945265	0.0929094832533579	0.222704341824396
isogroupSym_12248_c0_g1	10.3338329022369	0.647936414251362	0.31989420626348	2.02547092621518	0.0428190309284274	0.124772648371645
isogroupSym_122497_c7_g2	29.5285479220518	-0.26394576259711	0.224504484964798	-1.17568146862855	0.23972218654715	0.434030286168785
isogroupSym_122498_c1_g1	140.194872859712	-0.352318335458752	0.128470843529589	-2.74239917618045	0.00609921710448554	0.0268877162085786
isogroupSym_12250_c0_g1	39.6507100427289	0.107163215106288	0.170043843360918	0.630209321244484	0.528557641498314	0.710139905165861
isogroupSym_122540_c0_g1	0.0974857904844989	-0.768309158568089	3.39920024898772	-0.226026448073158	0.821180849972881	NA
isogroupSym_122540_c0_g2	108.085398365171	-1.38676314473745	0.144152464315306	-9.6201140322108	6.57582231124029e-22	3.11120341989469e-19
isogroupSym_122540_c1_g1	27.5379794242013	0.123428546377089	0.225561674160361	0.547205312411978	0.584237686871643	0.754497557521618
isogroupSym_122540_c1_g3	82.2158692470875	-1.80644584014697	0.171103740227774	-10.5576057995122	4.68457730811478e-26	3.36035308388866e-23
isogroupSym_122558_c4_g1	19.4316906011049	0.107603108292452	0.249897447818183	0.430589064561958	0.666767193894992	0.811676908668251
isogroupSym_122559_c1_g1	46.4941355851055	-0.796106587859129	0.206265661727446	-3.85961764644608	0.000113564574250024	0.000975032987489496
isogroupSym_122559_c3_g1	1.32975584471148	-1.75744381405049	1.21142836137015	-1.45072038107379	0.146857737835928	0.308577484291555
isogroupSym_122564_c0_g1	2.47599843477755	-1.26009130944679	0.830543161801292	-1.51718943385662	0.129218863246811	0.282651963606072
isogroupSym_122608_c1_g1	27.7447946366417	-0.3183427370121	0.225659563220525	-1.41072123188061	0.158326827981734	0.325841154449776
isogroupSym_12260_c0_g1	0.195170047467361	1.06017085822849	2.19332650232743	0.483362079062784	0.628838668571732	NA
isogroupSym_122613_c4_g1	86.1188323777202	-1.49539245303794	0.171054647428893	-8.74219131438435	2.28631896025427e-18	5.03374997219546e-16
isogroupSym_122621_c3_g1	262.86228477875	-0.0737370780438604	0.12525250859433	-0.588707394936745	0.556057576356638	0.732865461315449
isogroupSym_122627_c2_g2	6.42925465068852	0.720766532977737	0.433202513317683	1.66380967519727	0.0961504698810178	0.228575796316463
isogroupSym_122658_c8_g1	9.32065711448712	0.448838551384272	0.353472477102353	1.26979773662634	0.204156687170263	0.388517950586661
isogroupSym_122687_c4_g1	60.1647765450705	-0.602420704914627	0.16233673313544	-3.71093278322915	0.000206496934674757	0.00161851792316295
isogroupSym_122696_c2_g1	37.2615262290917	0.549350290786528	0.197301672555778	2.78431644126699	0.0053640673122745	0.0241972653074751
isogroupSym_122696_c2_g2	91.7721543907423	-0.0188231471062013	0.140503436226432	-0.133969300764049	0.893426850004508	0.948423714440603
isogroupSym_122708_c0_g1	3.94656482842769	-1.06972381920523	0.685515065722664	-1.56046726424245	0.118649500070735	0.266102766825309
isogroupSym_122708_c0_g2	65.5214231715142	-0.781150792585018	0.14978455104647	-5.21516262610199	1.83656036697591e-07	3.60654234554529e-06
isogroupSym_122708_c0_g3	80.8950906905183	-1.61057709496283	0.176371632851794	-9.13172412661286	6.74169279504007e-20	2.11147919272262e-17
isogroupSym_12274_c0_g1	0.300934144119593	2.24154147301037	1.85853636088223	1.20607889099696	0.227787073170836	NA
isogroupSym_122752_c1_g1	91.5886698809831	0.193673820351239	0.125352364671067	1.54503523614774	0.122337740597049	0.272260241959225
isogroupSym_122765_c3_g1	3.50813489152516	1.1113446185301	0.562955261953584	1.97412599834928	0.0483674178183071	0.136771516500366
isogroupSym_122781_c2_g2	0.180592732349842	0.313700880371574	2.26995046568866	0.138197236068939	0.890084539436407	NA
isogroupSym_122784_c1_g1	117.472779325623	-0.307926902450973	0.144741373676818	-2.12742835464944	0.0333845083026895	0.10285000154155
isogroupSym_122791_c2_g1	4.68009567923783	0.549315913041663	0.458392367971706	1.19835309534553	0.230779584433808	0.422687226674457
isogroupSym_122796_c0_g1	0.0743476973540238	-0.407644249433937	3.72370019734023	-0.109472897341497	0.912827417339002	NA
isogroupSym_122796_c0_g2	6.52997032168751	-1.12945088137115	0.536200580941628	-2.1063962284183	0.0351699486433245	0.107126515717995
isogroupSym_122799_c4_g1	32.2697543004468	-0.165398387296051	0.200903932854613	-0.823271027828729	0.41035388535508	0.612480274577894
isogroupSym_122799_c4_g2	15.7710485908449	-0.541536995281267	0.283105183507031	-1.91284733318144	0.0557675995738454	0.152740991713709
isogroupSym_122811_c1_g2	5.92500017008914	0.179701108131963	0.488408131054254	0.367932261373432	0.712923743904254	0.844922735873735
isogroupSym_122811_c5_g1	8.78199869305086	0.640915431408757	0.342477146763996	1.87141080058816	0.0612881630118577	0.164141259893374
isogroupSym_122811_c9_g1	9.58622270014454	-1.21057059828769	0.416607821436127	-2.90577981496991	0.00366339136899458	0.0177401641708041
isogroupSym_122819_c6_g1	0.348621735446388	-0.0469698443357006	1.75888704331791	-0.0267042983312323	0.978695584783688	NA
isogroupSym_12285_c0_g1	0.201359786079006	0.313701153668205	2.21269782537493	0.141773155860109	0.887259188379671	NA
isogroupSym_122860_c0_g3	0.0376771013347757	0	4.14373905614688	0	1	NA
isogroupSym_122897_c0_g1	0.289293374172404	-0.0469693246897392	2.04098603001041	-0.0230130554541325	0.981639858961206	NA
isogroupSym_122898_c7_g1	6.24281363791942	0.577616361480674	0.42815958392535	1.34906792505988	0.177315149573387	0.352341451268444
isogroupSym_122901_c0_g5	9.21685103469846	-0.255633345158363	0.386500307298355	-0.661405283077897	0.508352438770483	0.694192654196711
isogroupSym_12290_c0_g1	22.8411777008447	0.472614742522584	0.298102317591332	1.5854111646676	0.112872946154795	0.256956972117545
isogroupSym_122945_c4_g1	9.31119550927355	-1.30258868038354	0.417551517433286	-3.11958794543636	0.0018110418876383	0.00993147680774667
isogroupSym_122957_c0_g1	0.511421027855959	-1.07380381263239	1.73879672241654	-0.617555691696982	0.536868259516111	0.717474681006041
isogroupSym_122968_c2_g5	0.832333309529979	0.90978727857366	1.08614715927893	0.837628005377877	0.402239659120048	0.605012907883783
isogroupSym_122968_c2_g6	892.918003054014	-0.480699441055392	0.0792680301336412	-6.0642284190103	1.3258861049668e-09	4.60683270564793e-08
isogroupSym_122968_c2_g8	23.5035636780508	0.507115795038491	0.225824859722845	2.24561545465311	0.0247286497068802	0.0819265470101155
isogroupSym_122985_c3_g1	2.97943727467462	-0.292936147926746	0.619372668322607	-0.472956206995829	0.636244423216953	0.791800980604973
