,Control_1.1,Control_1,Control_2.1,Control_2,Control_3.1,Control_3,Control_4.1,Control_4,Cool_1,Cool_2,Cool_3,Cool_4,Heat_1.1,Heat_1,Heat_2.1,Heat_2,Heat_3.1,Heat_3,Heat_4.1,Heat_4
Sym_23171_c0_g1,5.28368569740752,5.53187430089296,5.41869418004151,5.40100704226944,5.77224039152337,5.52363178897757,5.37354255252589,5.49105206399456,5.40146190271805,5.34096946320472,5.07765601395291,5.17258209992701,6.12821354575848,5.76291806443926,6.05881874504962,5.80118159775614,5.55011474325769,5.95460733680996,5.83779333843686,5.7863624860299
Sym_23175_c0_g1,4.86514188688205,4.46315065542808,4.55569484935865,4.46099047342465,4.79435892249233,4.39936779918945,4.91040267100538,4.51460297515542,4.08417833558452,4.50195014786589,4.30481951769022,4.23692309195341,5.05564664398085,5.23147717755431,4.85400953686438,4.79315532807811,4.69633287053189,4.87514369770162,4.82698977399756,4.75026681582819
Sym_23185_c0_g1,5.53094313646638,5.595416539818,5.3444925812856,5.71384388044895,5.32931751664003,5.17530075021422,5.61010927686751,5.54335883981995,5.38728724464511,5.24320351615979,5.32892244284136,5.38391698994093,6.32044596674733,5.72181505973645,6.03450151057438,5.88523108250039,5.82779244921898,5.97330648860477,6.03895852322069,5.89111893843008
Sym_23273_c0_g1,6.23054733454165,6.18533098322937,6.44435901158257,5.9161564995463,6.0711800989676,6.2400641554569,6.11401304195118,5.98909548019609,5.80589891141419,6.13626057783586,5.93756551972826,6.12427706786125,6.36621270933086,6.30090759152171,6.2918433663524,6.34168018895205,6.3912527720814,5.99858518562635,6.26228992869715,6.31953631515634
Sym_23362_c0_g1,5.92925894272667,5.67663245647589,5.81348689802747,6.045705831121,5.81019314627223,6.12088016059695,5.94036200136552,5.73309070808139,4.91896805164562,5.19411897937636,4.85979953659059,5.31102347713703,5.99129997515162,6.11488008617113,5.99981043218293,5.98440366880789,6.0191348268237,6.03560155465925,6.06203589643159,5.95126037471815
Sym_23411_c0_g1,3.76358351864978,3.46309100048999,3.44281354518573,3.41724155638274,3.43163675055534,3.10558119549914,3.64922463517916,3.41869731938371,3.20774125726295,3.34548470541636,2.79555773049147,3.04097605336975,3.83572066458473,3.69643285712873,3.60769636364823,3.43014213421755,3.62548270008038,3.15863921177571,3.6909731831581,3.60660001229111
Sym_23447_c0_g2,5.07902740350834,4.91269927331695,4.94837481605518,5.1607452405744,4.87360220784956,5.10556715733253,5.12399372291411,5.12216544698023,4.65001867667751,4.33218656785746,4.01847762976749,4.27450656770546,5.42556738792789,5.42419489978169,5.56567362564212,5.45092323758457,5.57239200774707,5.10919403045544,5.45015324504445,5.36285129756114
Sym_23585_c0_g1,3.82731461282309,3.4241425665669,3.59481117528515,3.89344835304363,3.48605328980373,3.2442900708204,3.50700628254292,3.89625006723085,3.88888653595787,3.599487709631,3.88700683425808,3.37496202281606,3.55332894067425,3.7155237064652,3.76643042945603,3.53714778182737,3.73025253521454,3.82227919384415,3.75286024048564,3.5257124299653
Sym_23598_c0_g1,3.83194390410779,4.11415753627816,4.07768440141999,3.8082289777222,3.89808609309486,3.82166008976815,4.02275938937126,3.91590207600349,3.75746798298548,3.74434348861044,3.89405366837552,4.04874016331548,4.02737978309983,3.8416243113397,3.64009321133377,3.7610635480869,4.09315024335114,4.15134065882886,3.95849515925132,4.09911713105738
Sym_23621_c0_g1,5.33084579835756,5.45361397005832,5.29930491591018,5.43551473050072,5.51528459094006,5.37743852332394,5.23778202781314,5.20587926301977,5.1644647998055,5.01342873248157,4.91076490467183,5.33779991228156,5.50339332188974,5.4843042385587,5.34377532544659,5.56044594117333,5.28208168916179,5.88671132114881,5.57494348133273,5.41519682243734
Sym_23639_c0_g1,4.98541956879015,4.85444233273904,5.11715521245463,4.75160342967399,4.78324166890276,4.79224987459481,5.06564731607353,5.34086417242475,4.53119525666963,5.19628125965349,4.89304445610902,5.12430004085277,5.53669528126951,5.47425567526478,5.15996375389457,5.61015215189587,5.57420705162671,5.59643707750685,5.49955288245265,5.34499751876911
Sym_23655_c0_g1,4.99252091030409,4.91334441705618,5.19681289439525,4.95137146410358,5.00361808784556,4.83037561402906,4.65977804367738,5.37730660893904,4.47154403664611,4.37428115963239,4.17684209829127,4.14528985912288,5.2991334210537,5.05628656898669,5.14948337168899,5.20991319991642,5.1594985500283,5.12985101054088,5.40786383095078,4.68530906550027
Sym_237165_c0_g1,4.29374113645824,4.34403192036172,4.18021061119916,4.02915710389888,4.09870825012374,3.85606812966166,4.12963515192811,4.27151746667013,3.70702136370108,3.71968427208172,3.46711292589956,3.49644508646201,4.86322045965302,4.44489569786666,4.26309677274914,4.84414376322822,5.06193012685621,4.70643564917768,4.66011690920319,4.74173581145437
Sym_237190_c0_g1,3.12535320317744,2.71146242159196,3.08902142416193,3.45411653700023,2.8172527624727,2.97574175745716,2.7665739562657,2.65186564033575,3.3242317522894,2.55225894620777,2.5186888722271,2.57429918724128,3.28889609721057,3.00491358211898,3.18148421179934,3.01094693855973,3.01683570798883,2.84459259438411,2.94177040225034,3.39082833690646
Sym_237207_c0_g1,6.12312477435878,6.16455417111563,6.0655425411271,6.46059994051343,6.37782475723192,6.53286806533065,6.17454655302627,6.44276783078302,6.40145949458993,6.14367618359506,6.38122112699567,6.22065246751936,6.46446712849803,6.69611190028745,6.49494477937408,6.57734740620763,6.64613108408725,6.63944589151189,6.45230483772207,6.22400373571143
Sym_237218_c0_g1,6.284296074065,5.91451903534126,5.88740460967016,5.94940361403602,6.00129479178862,5.37141223937961,6.06958817490518,5.93249878105803,5.70555955563173,5.63348042660271,6.13690241409938,6.08509155809791,6.68374835144633,6.51067929435966,6.57100384077593,6.46858203809607,6.53183795833449,6.24951067973164,6.67177281720895,6.3455638625769
Sym_23725_c0_g1,2.88458365953068,2.5853041296158,2.39729002119343,2.69578821030803,2.61176333823242,2.55135163271948,2.63839138424854,2.31302591065979,2.85042872487269,2.23349003380969,2.54036782869908,2.45259358332516,2.79104157936906,2.34035215525134,2.65562814432259,2.5646839446919,2.63732668368427,3.12409756863119,2.92020474148975,3.04545672339866
Sym_237268_c0_g1,5.73705283475693,5.70873056267745,5.59304842700372,5.3626444782856,5.77112995383994,5.49842867123763,5.99434415644942,5.0858873926468,5.93550321469072,6.1579038975376,5.9766681071997,5.79540412950588,6.45796369144844,6.0998050706228,6.12849511986864,6.01509835892342,6.14315738754245,6.30696516395768,6.04559333556294,6.02550015693442
Sym_237280_c0_g1,3.88202549854892,3.90944462410489,3.73527771971092,3.71191938329792,3.76204977156756,4.1785714304216,3.8754649329061,3.94528800049709,3.28773083820671,3.36293900495663,3.33604891333097,3.47246806576351,3.90726650939769,4.15367217356397,4.00344296081861,4.05667792211817,4.02757368964248,4.42955237431426,4.11348931140693,4.0118298000363
Sym_237292_c0_g1,7.65121350200413,7.50851468835374,7.3830606746492,7.33236319641009,7.48112966640445,7.40685126890631,7.39088644646099,7.1413635767418,6.78882031778363,7.2431116070106,6.99181936051494,7.5027572234217,7.89538267408071,7.50221060402141,7.55845155715391,7.70045574608574,7.71528266580883,7.68925529838718,7.97467703360508,7.71166177044713
Sym_237308_c0_g1,5.48630154058216,5.67732842865807,5.52723428087017,6.22533425628833,5.88009963581541,5.49208449878062,5.92095531308489,6.23381670575741,5.32339635234279,5.40623424323358,5.16181657125584,5.33110687804903,6.24111670450302,5.85783658620031,6.05709890898781,5.85438975103761,6.0074721283919,6.01438987331579,5.89048470828819,5.97211796332832
Sym_237331_c0_g1,3.82950859041585,3.45582170631125,3.31791338363581,3.93060005189118,3.69244753328978,3.52947743424082,3.79984771732274,3.4064029062034,3.70118052795192,3.42067072620964,3.37718667475175,3.60468540955684,4.7425880046067,4.5231013747964,4.0752883109874,4.24827382441739,4.12377242969574,4.0441482759147,3.99326843012611,3.75743294172683
Sym_237344_c0_g1,6.88675806923553,6.84473652808766,6.65916666273644,6.62505844657066,6.51455882155992,6.8052118964972,6.82815891577205,6.82134757946466,6.72656641580248,6.72222067030762,6.69578308717031,6.63828270406838,7.35585608956107,7.36017922819835,7.22229764382432,7.25298379100731,7.3061151028485,7.12225167765609,7.36189885899849,7.37678685136991
Sym_237372_c0_g1,2.77734541057212,2.5314464687637,2.61468692528777,2.63652025855363,2.70379788469117,2.26737268470851,2.18899729232096,2.13118196422652,2.49344274947347,2.46141106433689,2.3430052376657,2.59604692272852,2.86329722938219,2.28281681279491,2.86795834854893,2.76449814851268,2.64763921597235,2.45745688378976,2.5687892402942,2.9163632491651
Sym_237393_c0_g1,5.20744024798002,5.05698593443982,4.79186921367941,5.29272295811214,4.86402938449964,5.05352437851714,4.66194854730381,4.57140215721889,5.26335735045189,4.60776871022873,4.84637884713704,5.15889469464471,5.15430411309237,5.19550447724133,5.03578179738275,5.18508852506707,5.17408106779002,5.06021932196106,4.87564015701205,5.35256361884772
Sym_237405_c0_g1,9.17802817782275,9.10540495596497,9.0697907376074,8.73661628664498,8.98230717560927,8.89231547517038,8.79228504328748,8.69723497306838,8.35044451370062,8.76619719214148,8.68995749730725,9.00572441933706,8.97801120583349,9.13882069015819,9.01559648402368,9.13035652606382,9.17441984339747,8.82004784884762,9.26004276109389,8.74639672848621
Sym_237445_c0_g1,5.8356821835462,5.27201276095633,5.56183802740393,5.39970883517572,5.48517219366852,5.33086127046212,5.12987987309378,5.23176632760334,4.83172997356854,5.135581273611,5.13356926242957,4.89010837503151,5.3919814071392,5.4756534410865,5.73690146487997,5.61499665283978,5.37025901807293,5.28989507402535,5.50192494184358,5.12340076684077
Sym_23750_c0_g1,4.3316923525572,4.38122181525719,4.21989083871449,4.18339702824255,4.31746601482367,4.18897919950863,4.1219280297309,4.20212525605169,4.3249318621627,4.27939847885386,4.41753331428536,4.190422371401,4.81783750155267,4.48160258649951,4.30422461062823,4.54873173967826,4.46872364422257,4.30829764275422,4.56158687675092,4.49558638058492
Sym_237540_c0_g1,7.62951545271179,7.36341258599846,7.32743903969914,7.45948453296129,7.32294590879134,7.32210801302285,7.26725344240668,7.46484650871262,7.44966359108903,7.43946467520106,7.59770783252229,7.68438490070036,7.82319477716539,7.86328519578743,7.87142740118813,7.85272248689388,7.8414902544469,7.87931984101985,7.90081271357794,8.02307530217607
Sym_237550_c0_g1,4.00283762813259,4.43751582217762,3.93835647110979,4.49467771006914,4.53836811130302,4.56775600414751,4.36239941723774,4.11166443143258,4.10381457834979,4.15994249403038,4.28470258650047,4.07255285476076,4.97405607235426,4.62247757166783,4.21028714996778,4.81043760510736,4.61259458697246,4.77841109281774,4.86411087106161,4.61339513920002
Sym_237557_c0_g1,4.45471045951463,4.49883024342661,4.25693948185324,4.42395294833301,4.27868967182269,4.12723692618329,4.38191250464007,4.26503003667864,4.2044308822143,4.13094272162333,4.03984581066447,4.19309112196144,4.67799632695546,4.39193893065025,4.45668708102304,4.55141615496659,4.27480716606054,4.57049614384937,4.47789204693385,4.62740909659617
Sym_237575_c0_g1,6.00203678832476,5.95205369733894,6.06197620524444,5.74521780567379,6.17456009860841,5.77736498113868,5.97556369383127,5.82103857183598,5.46851795445069,6.07662421735632,5.99513348110333,6.01380811165155,5.77238380506197,6.29829337086336,6.06476571703965,6.05792198447402,6.13849540497384,5.88389337929236,6.0873012221984,5.88049543451787
Sym_237667_c0_g1,3.83625093958,3.82552360276052,3.72897445094002,3.93785477549794,3.70047521578663,3.91759633572992,3.98220047556298,4.06174023240618,3.27921241909981,3.50234269528439,3.32975480889641,3.51664250940968,4.30186768931655,3.96732487015463,4.03962912074374,3.81237073462686,4.12929140385725,3.64958687502548,4.29979525441887,4.05895096344894
Sym_237672_c0_g1,4.92690887088294,4.86985027757109,4.99262619317206,4.52804441439209,4.5778357942042,4.6959101447031,4.62181200594702,4.53883185561657,4.43773477103298,4.56736521191855,4.71532312302017,4.75532848416345,4.71698187084609,4.94567223272415,5.00684214417133,4.78594563998899,4.82043076610869,4.41966609208537,4.66323285936082,4.64728674225345
Sym_237833_c0_g1,6.13528008566548,5.88803997479141,6.094937067043,6.00242401356027,6.03945349620869,6.16717603566276,5.88379627107468,5.66587445392568,5.5882431509558,6.05261689244808,5.78123863797501,6.04692708707871,6.0669834950299,6.15071589958265,6.03235668857577,6.20515253641765,5.95181789622908,6.06027559509287,6.25019688795326,5.97766520494071
Sym_237920_c0_g1,1.77275536310153,1.68819766315598,1.70120403632163,1.9566869752255,1.80315397153405,2.06884072950338,1.88238631926588,1.72359438484751,1.4967094217424,1.54826157488042,1.43419247605362,1.42437879263647,1.94789813248118,2.08719913402124,1.86830907441311,1.44642397774029,1.80471108193844,1.47866767384094,2.01655497264903,1.89230049592981
Sym_237926_c0_g1,5.35141289635335,5.07781866110289,4.78802795383724,5.14389824412635,5.29381927537218,4.99507618813408,5.13766609464351,4.65352136086067,4.87237602079458,4.97907277985568,4.96461923810702,5.25338908827531,5.51313114478886,5.11303491314698,5.20766778235538,5.12257781076685,5.04295439384063,4.96582423765897,5.08447632174214,5.16576531409752
Sym_237973_c0_g1,7.16486959074126,6.98934769640494,6.99790038579744,7.34902050965176,7.01570453234586,7.00390186090042,7.14822959093605,7.0966470431097,7.21412292519328,6.93532459012604,6.88546821762291,6.97302088810162,7.85998706647116,7.13840092303345,7.57864061822034,7.31400105785366,7.19572402097566,7.39799028781278,7.31621194321265,7.60460738820562
Sym_237983_c0_g1,3.71995459061316,3.66672816217558,3.86062621942634,3.46638577782212,3.66332618272738,3.80541707230882,3.35469145655943,3.61593281125554,3.58768867513654,3.72412109443807,3.78301341012859,3.83315980364479,4.03793416139237,4.0770175373031,3.82340276907749,3.8203137770185,3.86909003495978,4.17816277329154,3.88819023507891,3.59175576523144
Sym_238010_c0_g1,4.87027817944181,4.76025135397688,4.34939832121567,4.72032792251864,4.48922917305271,4.61507287143653,4.36071311363008,4.71273270472754,4.45721551564827,5.03435317071794,4.74696245093197,4.57361854540517,5.60855744005774,5.53168060976797,4.84633299219476,5.18062014848075,5.19008628758328,5.18918333605163,5.16385862895143,5.18555180514331
Sym_238032_c0_g1,2.63595955364714,2.32443336154521,2.42277906227786,2.63215564833334,2.37056111866491,2.76471206229378,2.65794684022439,2.52732467202036,2.66671979813431,3.11725493683779,3.18102902776325,2.82626218027737,3.5254520038283,3.15582909916764,3.4364619486958,3.40114213030572,3.49340827501422,3.17559578263841,3.43200599059882,3.01935794106247
Sym_238061_c0_g1,2.7595020844967,2.98632670354763,2.8958235110695,2.79735509202675,2.63071778170395,2.75157264378712,2.82600085120568,3.16849704296463,2.85803917518673,3.2385640560479,2.64079387985627,2.98796713552615,3.08984802692972,2.66050228651048,3.15429870116355,3.096342540337,3.04781061537779,2.99571661489524,2.85547390154613,2.92489400778962
Sym_238071_c0_g1,3.453943510243,3.91008520322609,3.65991624230635,3.80564837999744,3.73386847852305,3.90162376084389,3.45921724637503,4.04103132056814,3.54231252595474,3.34696457341386,3.42194204966921,3.39532248261757,3.87480665688386,3.73558953145205,3.78738969052709,3.86797077532817,4.02676757204186,3.77950335926891,3.73012795303303,3.40240403640392
Sym_238128_c0_g1,4.37169895766574,4.16926131224017,3.8524238017351,4.01319504777522,4.0359571668391,4.30515509938078,4.16710751428074,3.9391412918207,4.13191548624417,4.06480559872061,4.4544322443318,4.1715007025147,4.65310582342484,4.20173913523906,4.36302471392782,4.27934525124369,4.10705305847249,4.35377488385462,4.26476958133385,4.56663870177842
Sym_238136_c0_g1,5.79080728640089,5.69459867887169,5.61429695145592,5.19881873620251,5.2657701641798,5.52655816581973,5.46508148070973,5.61752894230937,5.43877197090212,5.37515990112592,5.79251197475336,5.51535327677244,5.96613085620239,5.92451594804997,5.68214598023337,5.97241100431852,6.0661968879138,5.9404990631695,5.94212433503149,5.90329237837481
Sym_238138_c0_g1,3.29277047721612,3.12632462981477,3.15029726822408,3.3216391487098,3.3405475459942,3.09133029624578,2.78602382657664,3.54295732648405,3.27929713936465,2.75765144323055,2.84410259597938,2.95218252172605,3.46243555331793,3.69475278291777,3.29924375634254,3.5785020289858,3.44950010930381,3.38705589916947,3.56591304929776,3.51173294759006
Sym_238176_c0_g1,3.39032458809527,3.33238810922872,3.02504705261471,2.99796079006785,3.06166630139292,3.24440117024324,3.26923781474784,3.37544895229171,3.25295441684158,3.1568912366287,3.31002403193103,3.47492382851754,3.34604666541413,3.48427947780933,3.46477332726806,3.62604050602246,3.83284602710923,3.36741205500588,3.81183022823697,3.50037314759118
Sym_238185_c0_g1,5.09689267353731,5.18361232113394,5.0776436989434,5.04753737592898,4.97912253167018,4.94042309070721,4.8478885696359,5.13123681806871,5.24640686269569,5.41729424784571,5.0148670229366,5.06533787898603,5.2273243214793,5.42614777113472,5.28129131330717,5.41879545317987,5.42846295583091,5.19257855754007,5.29316373599843,5.09670944517818
Sym_238197_c0_g1,3.38175830175656,3.51626350677328,3.1793786088857,3.78288588235623,3.65763982020483,3.35762857312099,3.29892160131671,3.48413773303519,3.61153603854284,3.47565012836126,3.5461156544759,3.37420457969948,3.70693332579751,3.82891405685459,3.61208822728379,3.83664353544515,3.63416054378807,3.47583212672767,3.74345551704683,3.39215474037716
Sym_238207_c0_g1,4.37237227035964,4.53909447363583,4.62812360740911,3.93343609338788,4.51352297436675,4.22067563554612,4.41585921010916,4.51693609192798,4.09692462048374,3.99132263247078,3.75994727840253,4.11999957780638,4.99366649895853,5.04284665068016,5.16542178286875,4.94581341899715,4.86295178592091,4.98846270456787,5.05612289869564,4.82254631549949
Sym_238225_c0_g1,5.50046619217185,5.54882372819125,5.33572924537724,5.03935993457662,5.61378157976513,5.29029727928659,5.31949674997597,5.40295865287848,5.26736026942748,5.39835947981756,5.55998985954868,5.31951359410525,5.37647628766186,5.56743763947816,5.44853417790479,5.40579174369713,5.6032284064585,5.5738938301107,5.27407654889801,5.6675624188095
Sym_238235_c0_g1,4.49989743569638,4.57331853717425,4.71422602490777,4.26182928865504,4.39528237787102,4.85493159581258,4.45773037602326,4.5081184868464,4.46387153757712,4.62236740475213,4.33396211030424,4.3008987458297,5.02602145163022,4.90005637872233,4.95754800993715,4.7095890411384,4.8469776925303,4.69425613742676,4.98268783969838,4.78389735530311
Sym_238260_c0_g1,2.12990327465351,2.39991200879827,2.13996555084314,2.15008485148558,2.08752964645916,2.03099338827045,2.26851566614856,2.12654361561054,2.1519336439338,1.94264292940282,2.06315443531847,1.88128060802731,2.46382369946327,2.37452995433279,2.15301018896407,2.3101450737291,2.57502718362198,2.43083646214596,2.77957333028223,2.62918639284871
Sym_238351_c0_g1,3.24432109924613,3.12709419466082,3.54795402996866,3.44805297815159,3.06911291602181,3.16049489773511,2.95032799546272,3.12764201501429,3.50748773617078,3.16308529602546,3.4609541331845,3.18382194978271,3.4081614148199,3.74204551917655,3.57392434567458,3.49521533301417,3.54820394713448,3.20818559157416,3.77413887319622,3.750202734376
Sym_238361_c0_g1,5.5812187318824,5.35215311071859,5.47684591876726,5.78907951618325,5.89569673887323,5.29729044532371,5.38952384694977,5.3441903938533,5.59035652314348,5.51453693446637,5.54653328674851,5.62966618754044,5.85185582566408,5.29729179891574,5.67716059901771,5.44110894906358,5.57247785807302,5.39896360540181,5.5619784032271,5.68159476333715
Sym_238383_c0_g1,4.73915238478891,4.36712705064306,4.60650289641512,4.7480158408259,4.36290505555567,4.29318440587269,4.56029160062251,4.30365578952491,4.42619569198034,4.46257280061899,4.52505779914973,4.33739648473,4.63007757126473,4.69893371183803,4.66943833864473,4.41278400249355,5.02403249514513,4.75052511296853,4.52343780146797,4.86491277222542
Sym_238419_c0_g1,6.24764958928411,6.30194743313763,6.25263953956857,6.27478096864187,6.22143579145678,6.12674828782815,6.55612994746938,6.21058470395401,5.88658271519919,5.89070791188155,5.74313061977598,5.84919765468787,6.57450788650955,6.39678958891147,6.33370850508091,6.30797291080203,6.42723481929289,6.61657270469819,6.28982232706063,6.32196751940619
Sym_238430_c0_g1,3.39839598993914,3.90470660136913,3.93473376035114,3.85883982769257,4.08695018292146,3.87744448563595,3.90146964544782,3.76062637495771,3.88834863481781,4.44109465604938,3.62808987101423,3.98363980558729,4.48139204124988,4.19079032531901,3.89655974252673,4.01607912071572,4.36924566362293,4.51006382214846,4.25145037145927,4.1490212100653
Sym_238447_c0_g1,2.05750840076369,2.56097246662231,2.28187324936362,1.86350953730373,2.01057758301008,2.06354355998537,1.98822942701727,2.15301152274886,1.95097162427509,2.34423855612074,1.99013610750514,1.89376635470687,1.68995882865476,2.43157083257177,2.46363910529428,2.16472488323936,2.37796326732326,2.1483919362251,2.15733927439537,2.38436223049546
Sym_238453_c0_g1,6.79733714402599,6.94658999353273,6.87337606295702,7.20882272529306,6.82523419144368,6.79219916761728,6.75905833735101,7.08573938974118,6.87204383132477,6.73964743478603,6.89136298827587,6.84260714100146,7.49301703297035,7.38927640322617,7.23088844503756,7.06993020778645,7.20072316138195,7.21475508007272,7.22717065944047,7.01399520830643
Sym_238461_c0_g1,4.37166021767584,4.39172421229271,4.42460922454053,4.73798147828973,4.75300880925948,4.44518079232139,4.2496294020956,4.08280838137927,4.2748371086401,4.35238465532859,4.54942166019995,4.32943215865485,4.83710783701218,5.24129549668712,5.19298151609751,4.70542657874065,4.98284027310754,4.86442716408693,4.76817223794414,5.09390457250351
Sym_238472_c0_g1,1.75274476971472,1.74798926046482,1.91558910370631,1.61545826754245,1.95144843805487,1.68775846838673,1.8445610756561,1.78925754235011,1.56607829397998,1.61440661799169,1.84163296833671,2.0402491135939,1.74908404668718,2.07484070484766,1.84178832245044,1.93648351034618,1.69748182439074,1.89601315230331,1.92963921325016,2.14044439929561
Sym_238480_c0_g1,3.59580917836677,3.23776968481217,3.37142262941626,3.69574590988037,3.57459444719749,3.38908989316145,3.32832061566769,3.51448484905277,3.5642324318072,3.50391943750006,3.6162532296693,3.58768643131501,4.11486533216435,3.59903829088397,3.63830186688492,3.35260445263159,3.56581377062993,3.72429265314616,3.95985118905553,3.98446084361331
Sym_238548_c0_g1,6.52719901606764,6.56257807475026,6.56979221840005,6.72794458858211,6.46724040910512,6.51781343908286,6.52199167940995,6.60013947725716,6.49833457766037,6.50933626476868,6.53097035399525,6.6135067454922,6.66842040456937,6.59821784622418,6.72430368446961,6.617371777002,6.73363217997698,6.46691302155627,6.58189367263339,6.69109781824446
Sym_238549_c0_g1,4.17938222252305,4.29564013379053,3.98096486979388,4.78236198318217,3.8413630247011,3.93696876840824,4.50314652379489,4.26778699283753,3.79875730384558,3.65731160780052,3.52338485166624,3.74226899725849,4.39210042974347,4.39599439996555,4.28905102437901,4.24404977465151,4.41318967259227,3.95088466760733,4.26306931098046,4.25257261358781
Sym_238610_c0_g1,4.6359507508945,4.89500564419351,4.60151279157678,4.83480195105533,4.64274267979462,4.82468314770855,4.65261936340798,4.89853356458129,4.8388851608673,4.27012388349153,4.45313716495268,4.59831473575694,4.94704390403321,5.01543321999884,4.78272764304689,4.9804573799452,5.07726370398908,4.84366132719716,4.84630610240593,5.08756310202292
Sym_238620_c0_g1,6.57786129554592,6.42724238459991,6.32457579585993,6.41692252023253,6.35366306217372,6.56154124016768,6.29178629525403,6.68229389149409,6.1242667747729,6.04436625792307,6.36819571911891,6.12705466648025,6.79003688328649,6.64128987820203,6.72811890227606,6.57632745269486,6.67864713313209,6.47395661674713,6.74265581761918,6.81366471722311
Sym_238641_c0_g1,4.80562897292488,5.22201050913389,5.3307392628717,5.19118927975761,5.41638139407992,4.63884209635237,5.02483599663324,4.73827890455723,4.95064205183987,4.7840647648935,4.38233827108163,5.00597842278105,5.301612453687,5.45763263151825,5.1723915618129,5.46762647541234,4.91086742373726,5.21890392930222,5.17817778210044,4.82695599678925
Sym_238642_c0_g1,4.21893696370247,4.2733819068712,4.33784358450297,4.35964258204568,4.21645612978638,4.1695814749056,4.31354380488009,4.56195668844635,4.42211229640733,4.21320881724495,4.1362087067221,4.27566560353346,4.24158807009259,3.96959148366502,4.57435268007865,4.38314154463409,4.65330052784345,4.45126766114239,4.54745040016348,4.0686410143088
Sym_238653_c0_g1,5.19886150711708,5.08451524817149,5.0335300578666,5.13668258070243,5.17099886826214,5.46628581259223,5.12800654233985,5.3358606479893,5.19567292266294,5.06853168233598,5.42497122309504,5.38619525311875,5.15308796447448,5.28323891792859,5.5117281986841,5.31220407615412,5.50021391896541,5.21850335050805,5.13327065743707,5.0521858831151
Sym_238693_c0_g1,4.37949771564484,4.07140601588455,4.24295001889177,4.45739419790261,3.9452630743352,4.13060261710262,4.17665148249969,4.32017203251685,4.38523298802469,3.96300154958684,4.24609864666675,3.99818139671927,4.28907404122995,4.37652156847436,4.2958683387444,4.10757003836401,4.59784028127294,4.30923464319142,4.54634204223853,4.03154429606446
Sym_238729_c0_g1,4.01388469698184,3.27309606442569,3.55587468172468,3.95440850939078,4.00734636072099,3.59719184192098,3.71446917708628,3.63222122919528,3.68446657904129,3.47565752454771,3.2429346582201,3.38247059652956,3.38553797084259,3.67913077329571,3.86849129194965,3.93361468668487,3.64790982383195,3.83153970125738,3.80220066949369,3.67076793641762
Sym_238812_c0_g1,1.41986077891541,1.41626958092626,1.32491264112738,1.42823251353641,1.39105148187459,1.48985064559229,1.67340736698547,1.60285566991677,1.6215160393483,1.42732578872592,1.32575682201771,1.41696853010425,1.95144492669896,1.9530551188801,2.3863169626627,2.0988401680824,2.35250408101131,1.83283884210264,2.49846262806913,2.42064144598783
Sym_238879_c0_g1,1.57609545629728,1.4791913601972,1.48912046993403,1.60962952408975,1.45664174567271,1.55702557376319,1.62413425052255,1.66785014720793,1.80769971883973,1.8220656457901,1.6736325645916,1.90027403605688,2.2998522404635,2.20881917385366,1.74762961755249,2.01013169515592,2.21851420776378,2.29014101897101,2.07334369168289,2.04992601505534
Sym_238889_c0_g1,6.27426717271238,5.97822947239932,5.86753802113108,5.66580370350053,6.00280352127973,5.79418291039523,5.81690401476044,5.72780472168213,5.92025483698287,5.97579995894206,5.89761678779883,5.7499288054466,5.70857452737261,6.03791970744925,6.06884780401818,5.98644939448177,5.95785213284143,5.94545548068561,6.08915207034488,6.05461667446858
Sym_238911_c0_g1,4.47133810311465,4.70612823443547,4.76593624232414,4.78089982603877,4.6594963698387,4.39424223470369,4.45925538899809,4.56165389754998,4.40684182870327,4.58290663887089,4.19194816480534,4.43116880232362,5.25381284778587,4.61865081142917,4.5330959928072,4.97857775705482,4.48470787719909,4.87068730809978,4.77350469614468,5.0353642447428
Sym_23891_c0_g1,5.03872350255878,4.93872148920716,4.39039911726699,4.87569590639651,5.23755651352689,5.12127694640522,5.31192141217541,4.93835224689589,5.01255777924981,4.75913479556208,5.12732476982465,4.66808405954862,5.14328002926516,5.01486027150059,5.1267054650837,4.88038558438611,4.88939528620558,5.00787696226411,4.81294395110572,5.44879062181643
Sym_238944_c0_g1,3.59755302639136,3.96298398720693,3.83758262026271,3.79309039885531,3.88411580542521,4.19786992117233,3.83502374746644,3.61144610401595,3.66200371351026,3.53084949190189,3.84046759751026,3.88985965702052,4.05693634320832,4.02800516712222,3.78584548842925,4.10873784118916,4.4871841370146,4.13676224004042,3.5913356994619,4.08493681488121
Sym_238949_c0_g1,4.25008069886773,4.36903270436018,4.55024948129209,4.64097614046366,4.10484500655176,4.315997064489,4.38868538056238,4.85694220918074,4.50201253560567,4.42899901588361,4.63541170840177,4.49056470158418,4.31106610095659,4.72294115563917,4.2352955045628,4.67976164440312,4.25144487014542,4.62540313883446,4.58184647682023,4.79651676958714
Sym_238951_c0_g1,6.29152881658369,6.05774155837936,6.28617337647314,6.85969530578778,6.42137834407144,6.2379466921622,6.15840962101819,6.25346659101021,6.65593837521345,6.55529367525997,6.32075214378,6.36742849910325,6.9962536741371,6.43063153761332,6.48040679244306,6.47901363007078,6.40244844422771,6.6586881771406,6.62619339124119,6.59044935850323
